"Six-Year Graduation Rates, Trend"
"All Districts, All Schools, Special Education Status"

"",,,"Non-Graduates",,,,,
"",,,"Six-Year Still Enrolled Rate by Year",,,"Six-Year Other Rate by Year",,
"District","School","Special Education Status","2010-11","2011-12","2012-13","2010-11","2011-12","2012-13"
"Amistad Academy District","Amistad Academy","Non-Special Education","*","*","*","*","*","*"
"Amistad Academy District","Amistad Academy","Special Education","N/A","N/A","*","N/A","N/A","*"
"Ansonia School District","Ansonia High School","Non-Special Education","*",14.9,"*","*","*","*"
"Ansonia School District","Ansonia High School","Special Education","*",25.0,"*","*","*","*"
"Avon School District","Avon High School","Non-Special Education","*","*","*","*","*","*"
"Avon School District","Avon High School","Special Education","*","*","*","*","*","*"
"Berlin School District","Berlin High School","Non-Special Education","*","*","*","*","*","*"
"Berlin School District","Berlin High School","Special Education","*","*","*","*","*","*"
"Bethel School District","Bethel High School","Non-Special Education","*","*","*","*","*","*"
"Bethel School District","Bethel High School","Special Education","*","*","*","*","*","*"
"Bloomfield School District","Bloomfield High School","Non-Special Education",13.5,5.7,"*","*","*","*"
"Bloomfield School District","Bloomfield High School","Special Education","*","*","*","*","*","*"
"Bloomfield School District","Global Experience Magnet School","Non-Special Education","N/A","N/A","*","N/A","N/A","*"
"Bloomfield School District","Global Experience Magnet School","Special Education","N/A","N/A","*","N/A","N/A","*"
"Bloomfield School District","Learning Academy at Bloomfield","Non-Special Education","N/A","N/A","*","N/A","N/A","*"
"Bloomfield School District","Learning Academy at Bloomfield","Special Education","N/A","N/A","*","N/A","N/A","*"
"Bloomfield School District","The Big Picture High School","Non-Special Education","*","*","N/A","*","*","N/A"
"Bloomfield School District","The Big Picture High School","Special Education","*","*","N/A","*","*","N/A"
"Bolton School District","Bolton High School","Non-Special Education","*","*","*","*","*","*"
"Bolton School District","Bolton High School","Special Education","*","*","*","*","*","*"
"Branford School District","Branford High School","Non-Special Education","*","*","*","*","*","*"
"Branford School District","Branford High School","Special Education","*","*","*","*","*","*"
"Bridgeport School District","Bassick High School","Non-Special Education",30.6,43.7,29.8,"*","*","*"
"Bridgeport School District","Bassick High School","Special Education",40.0,43.5,41.7,"*","*","*"
"Bridgeport School District","Central High School","Non-Special Education",18.6,13.4,15.6,"*","*","*"
"Bridgeport School District","Central High School","Special Education",27.3,34.5,21.8,"*","*","*"
"Bridgeport School District","Harding High School","Non-Special Education",45.5,29.7,31.9,"*","*","*"
"Bridgeport School District","Harding High School","Special Education",70.2,45.1,50.0,"*","*","*"
"Bristol School District","Bristol Central High School","Non-Special Education",17.9,9.5,10.4,"*","*","*"
"Bristol School District","Bristol Central High School","Special Education","*","*","*","*","*","*"
"Bristol School District","Bristol Eastern High School","Non-Special Education",12.7,10.3,11.5,"*","*","*"
"Bristol School District","Bristol Eastern High School","Special Education","*","*","*","*","*","*"
"Brookfield School District","Brookfield High School","Non-Special Education","*","*","*","*","*","*"
"Brookfield School District","Brookfield High School","Special Education","*","*","*","*","*","*"
"Canton School District","Canton High School","Non-Special Education","*","*","*","*","*","*"
"Canton School District","Canton High School","Special Education","*","*","*","*","*","*"
"Capitol Region Education Council","Academy of Aerospace and Engineering","Non-Special Education","N/A","N/A","*","N/A","N/A","*"
"Capitol Region Education Council","Academy of Aerospace and Engineering","Special Education","N/A","N/A","*","N/A","N/A","*"
"Capitol Region Education Council","Great Path Academy at MCC","Non-Special Education",6.9,14.1,"N/A","*","*","N/A"
"Capitol Region Education Council","Great Path Academy at MCC","Special Education","*","*","N/A","*","*","N/A"
"Capitol Region Education Council","Greater Hartford Academy of  the Arts High School - Full Time","Non-Special Education",16.9,9.9,14.3,"*","*","*"
"Capitol Region Education Council","Greater Hartford Academy of  the Arts High School - Full Time","Special Education","*","*","*","*","*","*"
"Capitol Region Education Council","Metropolitan Learning Center for Global and International Studies","Non-Special Education",8.0,"*","*","*","*","*"
"Capitol Region Education Council","Metropolitan Learning Center for Global and International Studies","Special Education","*","*","*","*","*","*"
"Cheshire School District","Cheshire High School","Non-Special Education","*","*","*","*","*","*"
"Cheshire School District","Cheshire High School","Special Education","*","*","*","*","*","*"
"Clinton School District","The Morgan School","Non-Special Education","*","*","*","*","*","*"
"Clinton School District","The Morgan School","Special Education","*","*","*","*","*","*"
"Colchester School District","Bacon Academy","Non-Special Education","*","*","*","*","*","*"
"Colchester School District","Bacon Academy","Special Education","*","*","*","*","*","*"
"Common Ground High School District","Common Ground High School","Non-Special Education","*","*","*","*","*","*"
"Common Ground High School District","Common Ground High School","Special Education","*","*","*","*","*","*"
"Connecticut Technical High School System","A. I. Prince Technical High School","Non-Special Education",7.6,5.6,8.8,"*","*","*"
"Connecticut Technical High School System","A. I. Prince Technical High School","Special Education","*","*","*","*","*","*"
"Connecticut Technical High School System","Bullard-Havens Technical High School","Non-Special Education",4.3,5.0,3.7,"*","*","*"
"Connecticut Technical High School System","Bullard-Havens Technical High School","Special Education","*","*","*","*","*","*"
