"Six-Year Graduation Rates, Trend"
"All Districts, All Schools, Free/Reduced Price Meal Eligibility"

"",,,"Non-Graduates",,,,,
"",,,"Six-Year Still Enrolled Rate by Year",,,"Six-Year Other Rate by Year",,
"District","School","Free/Reduced Price Meal Eligibility","2010-11","2011-12","2012-13","2010-11","2011-12","2012-13"
"Amistad Academy District","Amistad Academy","Eligible For Free Lunch","*","*","*","*","*","*"
"Amistad Academy District","Amistad Academy","Eligible For Reduced Lunch","*","*","*","*","*","*"
"Amistad Academy District","Amistad Academy","Not Eligible For Lunch","*","*","*","*","*","*"
"Ansonia School District","Ansonia High School","Eligible For Free Lunch",30.2,26.2,21.6,"*","*","*"
"Ansonia School District","Ansonia High School","Eligible For Reduced Lunch","*","*","*","*","*","*"
"Ansonia School District","Ansonia High School","Not Eligible For Lunch","*","*","*","*","*","*"
"Avon School District","Avon High School","Eligible For Free Lunch","*","*","*","*","*","*"
"Avon School District","Avon High School","Eligible For Reduced Lunch","*","*","*","*","*","*"
"Avon School District","Avon High School","Not Eligible For Lunch","*","*","*","*","*","*"
"Berlin School District","Berlin High School","Eligible For Free Lunch","*","*","*","*","*","*"
"Berlin School District","Berlin High School","Eligible For Reduced Lunch","*","*","*","*","*","*"
"Berlin School District","Berlin High School","Not Eligible For Lunch",3.2,"*","*","*","*","*"
"Bethel School District","Bethel High School","Eligible For Free Lunch","*","*","*","*","*","*"
"Bethel School District","Bethel High School","Eligible For Reduced Lunch","*","*","*","*","*","*"
"Bethel School District","Bethel High School","Not Eligible For Lunch","*",3.0,"*","*","*","*"
"Bloomfield School District","Bloomfield High School","Eligible For Free Lunch",14.9,10.3,"*","*","*","*"
"Bloomfield School District","Bloomfield High School","Eligible For Reduced Lunch","*","*","*","*","*","*"
"Bloomfield School District","Bloomfield High School","Not Eligible For Lunch",14.2,"*","*","*","*","*"
"Bloomfield School District","Global Experience Magnet School","Eligible For Free Lunch","N/A","N/A","*","N/A","N/A","*"
"Bloomfield School District","Global Experience Magnet School","Eligible For Reduced Lunch","N/A","N/A","*","N/A","N/A","*"
"Bloomfield School District","Global Experience Magnet School","Not Eligible For Lunch","N/A","N/A","*","N/A","N/A","*"
"Bloomfield School District","Learning Academy at Bloomfield","Eligible For Free Lunch","N/A","N/A","*","N/A","N/A","*"
"Bloomfield School District","Learning Academy at Bloomfield","Not Eligible For Lunch","N/A","N/A","*","N/A","N/A","*"
"Bloomfield School District","The Big Picture High School","Eligible For Free Lunch","*","*","N/A","*","*","N/A"
"Bloomfield School District","The Big Picture High School","Eligible For Reduced Lunch","*","*","N/A","*","*","N/A"
"Bloomfield School District","The Big Picture High School","Not Eligible For Lunch","*","*","N/A","*","*","N/A"
"Bolton School District","Bolton High School","Eligible For Free Lunch","*","*","*","*","*","*"
"Bolton School District","Bolton High School","Eligible For Reduced Lunch","N/A","*","*","N/A","*","*"
"Bolton School District","Bolton High School","Not Eligible For Lunch","*","*","*","*","*","*"
"Branford School District","Branford High School","Eligible For Free Lunch","*","*","*","*","*","*"
"Branford School District","Branford High School","Eligible For Reduced Lunch","*","*","*","*","*","*"
"Branford School District","Branford High School","Not Eligible For Lunch","*",3.6,4.3,"*","*","*"
"Bridgeport School District","Bassick High School","Eligible For Free Lunch",31.5,42.9,31.5,"*","*","*"
"Bridgeport School District","Bassick High School","Eligible For Reduced Lunch","*",75.0,"*","*","*","*"
"Bridgeport School District","Bassick High School","Not Eligible For Lunch",46.2,"*","*","*","*","*"
"Bridgeport School District","Central High School","Eligible For Free Lunch",19.6,15.8,17.0,"*","*","*"
"Bridgeport School District","Central High School","Eligible For Reduced Lunch",11.3,"*","*","*","*","*"
"Bridgeport School District","Central High School","Not Eligible For Lunch",22.6,"*","*","*","*","*"
"Bridgeport School District","Harding High School","Eligible For Free Lunch",49.0,32.8,35.9,"*","*","*"
"Bridgeport School District","Harding High School","Eligible For Reduced Lunch","*","*",26.1,"*","*","*"
"Bridgeport School District","Harding High School","Not Eligible For Lunch",48.1,"*","*","*","*","*"
"Bristol School District","Bristol Central High School","Eligible For Free Lunch",34.8,20.0,28.2,"*","*","*"
"Bristol School District","Bristol Central High School","Eligible For Reduced Lunch","*","*",18.2,"*","*","*"
"Bristol School District","Bristol Central High School","Not Eligible For Lunch",11.9,4.6,3.3,"*","*","*"
"Bristol School District","Bristol Eastern High School","Eligible For Free Lunch",19.0,23.2,26.9,"*","*","*"
"Bristol School District","Bristol Eastern High School","Eligible For Reduced Lunch","*","*",17.1,"*","*","*"
"Bristol School District","Bristol Eastern High School","Not Eligible For Lunch",9.8,5.8,5.5,"*","*","*"
"Brookfield School District","Brookfield High School","Eligible For Free Lunch","*","*","*","*","*","*"
"Brookfield School District","Brookfield High School","Eligible For Reduced Lunch","*","*","*","*","*","*"
"Brookfield School District","Brookfield High School","Not Eligible For Lunch",3.1,"*","*","*","*","*"
"Canton School District","Canton High School","Eligible For Free Lunch","*","*","*","*","*","*"
