"Six-Year Graduation Rates, Trend"
"All Districts, All Schools, Gender"

"",,,"Non-Graduates",,,,,
"",,,"Six-Year Still Enrolled Rate by Year",,,"Six-Year Other Rate by Year",,
"District","School","Gender","2010-11","2011-12","2012-13","2010-11","2011-12","2012-13"
"Amistad Academy District","Amistad Academy","Female","*","*","*","*","*","*"
"Amistad Academy District","Amistad Academy","Male","*","*","*","*","*","*"
"Ansonia School District","Ansonia High School","Female",20.4,12.2,9.5,"*","*","*"
"Ansonia School District","Ansonia High School","Male",19.1,19.8,16.0,"*","*","*"
"Avon School District","Avon High School","Female","*","*","*","*","*","*"
"Avon School District","Avon High School","Male","*","*","*","*","*","*"
"Berlin School District","Berlin High School","Female",4.8,"*","*","*","*","*"
"Berlin School District","Berlin High School","Male",5.1,"*","*","*","*","*"
"Bethel School District","Bethel High School","Female","*","*","*","*","*","*"
"Bethel School District","Bethel High School","Male","*","*","*","*","*","*"
"Bloomfield School District","Bloomfield High School","Female",11.4,7.1,"*","*","*","*"
"Bloomfield School District","Bloomfield High School","Male",16.3,"*","*","*","*","*"
"Bloomfield School District","Global Experience Magnet School","Female","N/A","N/A","*","N/A","N/A","*"
"Bloomfield School District","Global Experience Magnet School","Male","N/A","N/A","*","N/A","N/A","*"
"Bloomfield School District","Learning Academy at Bloomfield","Female","N/A","N/A","*","N/A","N/A","*"
"Bloomfield School District","Learning Academy at Bloomfield","Male","N/A","N/A","*","N/A","N/A","*"
"Bloomfield School District","The Big Picture High School","Female","*","*","N/A","*","*","N/A"
"Bloomfield School District","The Big Picture High School","Male","*","*","N/A","*","*","N/A"
"Bolton School District","Bolton High School","Female","*","*","*","*","*","*"
"Bolton School District","Bolton High School","Male","*","*","*","*","*","*"
"Branford School District","Branford High School","Female","*","*","*","*","*","*"
"Branford School District","Branford High School","Male","*","*","*","*","*","*"
"Bridgeport School District","Bassick High School","Female",32.1,41.7,31.0,"*","*","*"
"Bridgeport School District","Bassick High School","Male",32.0,45.4,31.4,"*","*","*"
"Bridgeport School District","Central High School","Female",12.1,12.1,14.9,"*","*","*"
"Bridgeport School District","Central High School","Male",25.8,19.3,17.7,"*","*","*"
"Bridgeport School District","Harding High School","Female",44.1,23.7,27.9,"*","*","*"
"Bridgeport School District","Harding High School","Male",53.9,40.9,41.9,"*","*","*"
"Bristol School District","Bristol Central High School","Female",18.2,10.3,9.5,"*","*","*"
"Bristol School District","Bristol Central High School","Male",19.5,9.6,14.7,"*","*","*"
"Bristol School District","Bristol Eastern High School","Female",9.2,7.4,10.9,"*","*","*"
"Bristol School District","Bristol Eastern High School","Male",14.4,13.6,12.0,"*","*","*"
"Brookfield School District","Brookfield High School","Female","*","*","*","*","*","*"
"Brookfield School District","Brookfield High School","Male","*","*","*","*","*","*"
"Canton School District","Canton High School","Female","*","*","*","*","*","*"
"Canton School District","Canton High School","Male","*","*","*","*","*","*"
"Capitol Region Education Council","Academy of Aerospace and Engineering","Female","N/A","N/A","*","N/A","N/A","*"
"Capitol Region Education Council","Academy of Aerospace and Engineering","Male","N/A","N/A","*","N/A","N/A","*"
"Capitol Region Education Council","Great Path Academy at MCC","Female",8.6,"*","N/A","*","*","N/A"
"Capitol Region Education Council","Great Path Academy at MCC","Male","*",24.0,"N/A","*","*","N/A"
"Capitol Region Education Council","Greater Hartford Academy of  the Arts High School - Full Time","Female",15.8,"*",17.9,"*","*","*"
"Capitol Region Education Council","Greater Hartford Academy of  the Arts High School - Full Time","Male","*",15.0,"*","*","*","*"
"Capitol Region Education Council","Metropolitan Learning Center for Global and International Studies","Female",10.3,"*","*","*","*","*"
"Capitol Region Education Council","Metropolitan Learning Center for Global and International Studies","Male","*","*","*","*","*","*"
"Cheshire School District","Cheshire High School","Female","*","*","*","*","*","*"
"Cheshire School District","Cheshire High School","Male","*","*","*","*","*","*"
"Clinton School District","The Morgan School","Female","*","*","*","*","*","*"
"Clinton School District","The Morgan School","Male","*","*","*","*","*","*"
"Colchester School District","Bacon Academy","Female","*","*","*","*","*","*"
"Colchester School District","Bacon Academy","Male","*","*","*","*","*","*"
"Common Ground High School District","Common Ground High School","Female","*","*","*","*","*","*"
"Common Ground High School District","Common Ground High School","Male","*","*","*","*","*","*"
"Connecticut Technical High School System","A. I. Prince Technical High School","Female","*",8.2,"*","*","*","*"
"Connecticut Technical High School System","A. I. Prince Technical High School","Male",9.0,"*",12.2,"*","*","*"
"Connecticut Technical High School System","Bullard-Havens Technical High School","Female","*",6.2,"*","*","*","*"
"Connecticut Technical High School System","Bullard-Havens Technical High School","Male","*","*","*","*","*","*"
"Connecticut Technical High School System","E. C. Goodwin Technical High School","Female","*","*","*","*","*","*"
"Connecticut Technical High School System","E. C. Goodwin Technical High School","Male","*","*","*","*","*","*"
"Connecticut Technical High School System","Eli Whitney Technical High School","Female",18.4,"*",18.0,"*","*","*"
"Connecticut Technical High School System","Eli Whitney Technical High School","Male",17.8,"*","*","*","*","*"
