"Six-Year Graduation Rates, Trend"
"All Districts, All Schools, High Needs Status"

"",,,"Non-Graduates",,,,,
"",,,"Six-Year Still Enrolled Rate by Year",,,"Six-Year Other Rate by Year",,
"District","School","High Needs Status","2010-11","2011-12","2012-13","2010-11","2011-12","2012-13"
"Amistad Academy District","Amistad Academy","High Needs","*","*","*","*","*","*"
"Amistad Academy District","Amistad Academy","Non-High Needs","*","*","*","*","*","*"
"Ansonia School District","Ansonia High School","High Needs",27.6,"*","*","*","*","*"
"Ansonia School District","Ansonia High School","Non-High Needs",10.7,"*","*","*","*","*"
"Avon School District","Avon High School","High Needs","*","*","*","*","*","*"
"Avon School District","Avon High School","Non-High Needs","*","*","*","*","*","*"
"Berlin School District","Berlin High School","High Needs",13.6,"*","*","*","*","*"
"Berlin School District","Berlin High School","Non-High Needs",3.2,"*","*","*","*","*"
"Bethel School District","Bethel High School","High Needs","*","*","*","*","*","*"
"Bethel School District","Bethel High School","Non-High Needs","*","*","*","*","*","*"
"Bloomfield School District","Bloomfield High School","High Needs",14.5,7.3,"*","*","*","*"
"Bloomfield School District","Bloomfield High School","Non-High Needs",13.5,"*","*","*","*","*"
"Bloomfield School District","Global Experience Magnet School","High Needs","N/A","N/A","*","N/A","N/A","*"
"Bloomfield School District","Global Experience Magnet School","Non-High Needs","N/A","N/A","*","N/A","N/A","*"
"Bloomfield School District","Learning Academy at Bloomfield","High Needs","N/A","N/A","*","N/A","N/A","*"
"Bloomfield School District","Learning Academy at Bloomfield","Non-High Needs","N/A","N/A","*","N/A","N/A","*"
"Bloomfield School District","The Big Picture High School","High Needs","*","*","N/A","*","*","N/A"
"Bloomfield School District","The Big Picture High School","Non-High Needs","*","*","N/A","*","*","N/A"
"Bolton School District","Bolton High School","High Needs","*","*","*","*","*","*"
"Bolton School District","Bolton High School","Non-High Needs","*","*","*","*","*","*"
"Branford School District","Branford High School","High Needs","*","*","*","*","*","*"
"Branford School District","Branford High School","Non-High Needs","*","*","*","*","*","*"
"Bridgeport School District","Bassick High School","High Needs",32.0,43.8,31.1,"*","*","*"
"Bridgeport School District","Bassick High School","Non-High Needs","*","*","*","*","*","*"
"Bridgeport School District","Central High School","High Needs",18.8,15.6,16.3,"*","*","*"
"Bridgeport School District","Central High School","Non-High Needs",22.9,"N/A","*","*","N/A","*"
"Bridgeport School District","Harding High School","High Needs",48.6,31.7,35.1,"*","*","*"
"Bridgeport School District","Harding High School","Non-High Needs","*","*","*","*","*","*"
"Bristol School District","Bristol Central High School","High Needs",30.9,16.4,22.1,"*","*","*"
"Bristol School District","Bristol Central High School","Non-High Needs",11.7,4.0,"*","*","*","*"
"Bristol School District","Bristol Eastern High School","High Needs",15.9,16.4,19.6,"*","*","*"
"Bristol School District","Bristol Eastern High School","Non-High Needs",10.1,6.0,"*","*","*","*"
"Brookfield School District","Brookfield High School","High Needs","*","*","*","*","*","*"
"Brookfield School District","Brookfield High School","Non-High Needs","*","*","*","*","*","*"
"Canton School District","Canton High School","High Needs","*","*","*","*","*","*"
"Canton School District","Canton High School","Non-High Needs","*","*","*","*","*","*"
"Capitol Region Education Council","Academy of Aerospace and Engineering","High Needs","N/A","N/A","*","N/A","N/A","*"
"Capitol Region Education Council","Academy of Aerospace and Engineering","Non-High Needs","N/A","N/A","*","N/A","N/A","*"
"Capitol Region Education Council","Great Path Academy at MCC","High Needs",9.0,14.3,"N/A","*","*","N/A"
"Capitol Region Education Council","Great Path Academy at MCC","Non-High Needs","*","*","N/A","*","*","N/A"
"Capitol Region Education Council","Greater Hartford Academy of  the Arts High School - Full Time","High Needs",27.3,"*",15.1,"*","*","*"
"Capitol Region Education Council","Greater Hartford Academy of  the Arts High School - Full Time","Non-High Needs","*",16.2,"*","*","*","*"
"Capitol Region Education Council","Metropolitan Learning Center for Global and International Studies","High Needs","*","*","*","*","*","*"
"Capitol Region Education Council","Metropolitan Learning Center for Global and International Studies","Non-High Needs",7.6,"*","*","*","*","*"
"Cheshire School District","Cheshire High School","High Needs","*","*","*","*","*","*"
"Cheshire School District","Cheshire High School","Non-High Needs","*","*","*","*","*","*"
"Clinton School District","The Morgan School","High Needs","*","*","*","*","*","*"
"Clinton School District","The Morgan School","Non-High Needs","*","*","*","*","*","*"
"Colchester School District","Bacon Academy","High Needs","*","*","*","*","*","*"
"Colchester School District","Bacon Academy","Non-High Needs","*","*","*","*","*","*"
"Common Ground High School District","Common Ground High School","High Needs","*","*","*","*","*","*"
"Common Ground High School District","Common Ground High School","Non-High Needs","*","*","*","*","*","*"
"Connecticut Technical High School System","A. I. Prince Technical High School","High Needs","*",6.0,7.5,"*","*","*"
"Connecticut Technical High School System","A. I. Prince Technical High School","Non-High Needs",5.5,"*","*","*","*","*"
"Connecticut Technical High School System","Bullard-Havens Technical High School","High Needs","*",5.9,3.6,"*","*","*"
"Connecticut Technical High School System","Bullard-Havens Technical High School","Non-High Needs","*","*","*","*","*","*"
