"FTE Staffing Report for 2013-14"

"District","School","Assignment Category","Educator Type","FTE Count"
"Achievement First Hartford Academy Inc. District","Achievement First Hartford Academy Inc.","Counselors  Social Workers  and School Psychologists","Certified",1.0
="Amistad Academy District",="Amistad Academy",="Counselors  Social Workers  and School Psychologists",="Certified",4.8
="Ansonia School District",="Ansonia High School",="Counselors  Social Workers  and School Psychologists",="Certified",5.0
,="Ansonia Middle School",="Counselors  Social Workers  and School Psychologists",="Certified",3.0
,="Mead School",="Counselors  Social Workers  and School Psychologists",="Certified",2.5
,="Prendergast School",="Counselors  Social Workers  and School Psychologists",="Certified",2.5
="Area Cooperative Educational Services",="Center for Autism Spectrum and Development Disorders",="Counselors  Social Workers  and School Psychologists",="Certified",1.0
,="Mill Road School",="Counselors  Social Workers  and School Psychologists",="Certified",5.0
,="Thomas Edison Magnet Middle School",="Counselors  Social Workers  and School Psychologists",="Certified",5.0
,="Village School",="Counselors  Social Workers  and School Psychologists",="Certified",2.0
,="Whitney High School East",="Counselors  Social Workers  and School Psychologists",="Certified",4.0
,="Whitney High School North",="Counselors  Social Workers  and School Psychologists",="Certified",3.0
,="Whitney High School West",="Counselors  Social Workers  and School Psychologists",="Certified",1.0
,="Wintergreen Interdistrict Magnet School",="Counselors  Social Workers  and School Psychologists",="Certified",3.0
="Ashford School District",="Ashford School",="Counselors  Social Workers  and School Psychologists",="Certified",2.0
="Avon School District",="Avon High School",="Counselors  Social Workers  and School Psychologists",="Certified",10.4
,="Avon Middle School",="Counselors  Social Workers  and School Psychologists",="Certified",3.5
,="Pine Grove School",="Counselors  Social Workers  and School Psychologists",="Certified",1.3
,="Roaring Brook School",="Counselors  Social Workers  and School Psychologists",="Certified",1.3
,="Thompson Brook School",="Counselors  Social Workers  and School Psychologists",="Certified",2.0
="Barkhamsted School District",="Barkhamsted Elementary School",="Counselors  Social Workers  and School Psychologists",="Certified",1.4
="Berlin School District",="Berlin High School",="Counselors  Social Workers  and School Psychologists",="Certified",8.0
,="Catherine M. McGee Middle School",="Counselors  Social Workers  and School Psychologists",="Certified",5.0
,="Emma Hart Willard School",="Counselors  Social Workers  and School Psychologists",="Certified",1.4
,="Mary E. Griswold School",="Counselors  Social Workers  and School Psychologists",="Certified",1.4
,="Richard D. Hubbard School",="Counselors  Social Workers  and School Psychologists",="Certified",1.0
="Bethany School District",="Bethany Community School",="Counselors  Social Workers  and School Psychologists",="Certified",2.4
="Bethel School District",="Anna H. Rockwell School",="Counselors  Social Workers  and School Psychologists",="Certified",1.9
,="Bethel High School",="Counselors  Social Workers  and School Psychologists",="Certified",7.9
,="Bethel Middle School",="Counselors  Social Workers  and School Psychologists",="Certified",5.0
,="Frank A. Berry School",="Counselors  Social Workers  and School Psychologists",="Certified",1.9
,="Ralph M. T. Johnson School",="Counselors  Social Workers  and School Psychologists",="Certified",2.2
="Bloomfield School District",="Bloomfield High School",="Counselors  Social Workers  and School Psychologists",="Certified",6.0
,="Carmen Arace Intermediate School",="Counselors  Social Workers  and School Psychologists",="Certified",2.8
,="Carmen Arace Middle School",="Counselors  Social Workers  and School Psychologists",="Certified",3.0
,="Global Experience Magnet School",="Counselors  Social Workers  and School Psychologists",="Certified",3.2
,="Laurel School",="Counselors  Social Workers  and School Psychologists",="Certified",2.0
,="Learning Academy at Bloomfield",="Counselors  Social Workers  and School Psychologists",="Certified",0.1
,="Metacomet School",="Counselors  Social Workers  and School Psychologists",="Certified",2.0
,="Wintonbury Early Childhood Magnet School",="Counselors  Social Workers  and School Psychologists",="Certified",1.0
="Bolton School District",="Bolton Center School",="Counselors  Social Workers  and School Psychologists",="Certified",3.2
,="Bolton High School",="Counselors  Social Workers  and School Psychologists",="Certified",3.3
="Bozrah School District",="Fields Memorial School",="Counselors  Social Workers  and School Psychologists",="Certified",0.8
="Branford School District",="Branford High School",="Counselors  Social Workers  and School Psychologists",="Certified",7.0
,="Francis Walsh Intermediate School",="Counselors  Social Workers  and School Psychologists",="Certified",6.0
,="Indian Neck School",="Counselors  Social Workers  and School Psychologists",="Certified",0.2
,="John B. Sliney School",="Counselors  Social Workers  and School Psychologists",="Certified",1.5
,="Mary R. Tisko School",="Counselors  Social Workers  and School Psychologists",="Certified",1.3
,="Mary T. Murphy School",="Counselors  Social Workers  and School Psychologists",="Certified",1.0
="Bridgeport Achievement First District",="Achievement First Bridgeport Academy",="Counselors  Social Workers  and School Psychologists",="Certified",1.5
="Bridgeport School District",="Aerospace/Hydrospace, Engineering and Physical Sciences HS at the Fairchild-Wheeler Magnet Campus",="Counselors  Social Workers  and School Psychologists",="Certified",0.3
,="Barnum School",="Counselors  Social Workers  and School Psychologists",="Certified",3.9
,="Bassick High School",="Counselors  Social Workers  and School Psychologists",="Certified",8.7
,="Beardsley School",="Counselors  Social Workers  and School Psychologists",="Certified",1.1
,="Biotechnology, Research and Zoological Studies HS at the Fairchild-Wheeler Magnet Campus",="Counselors  Social Workers  and School Psychologists",="Certified",0.3
,="Black Rock School",="Counselors  Social Workers  and School Psychologists",="Certified",0.6
,="Blackham School",="Counselors  Social Workers  and School Psychologists",="Certified",3.5
,="Bridgeport Learning Center",="Counselors  Social Workers  and School Psychologists",="Certified",2.0
,="Bridgeport Military Academy",="Counselors  Social Workers  and School Psychologists",="Certified",0.3
,="Bridgeport Regional Vocational Aquaculture School",="Counselors  Social Workers  and School Psychologists",="Certified",1.0
,="Bryant School",="Counselors  Social Workers  and School Psychologists",="Certified",2.5
,="Central High School",="Counselors  Social Workers  and School Psychologists",="Certified",13.6
,="Cesar Batalla School",="Counselors  Social Workers  and School Psychologists",="Certified",4.1
,="Classical Studies Academy",="Counselors  Social Workers  and School Psychologists",="Certified",1.3
,="Columbus School",="Counselors  Social Workers  and School Psychologists",="Certified",3.8
,="Cross School",="Counselors  Social Workers  and School Psychologists",="Certified",2.2
,="Curiale School",="Counselors  Social Workers  and School Psychologists",="Certified",2.8
,="Dunbar School",="Counselors  Social Workers  and School Psychologists",="Certified",2.4
,="Edison School",="Counselors  Social Workers  and School Psychologists",="Certified",0.8
,="Geraldine Johnson School",="Counselors  Social Workers  and School Psychologists",="Certified",4.1
,="Hall School",="Counselors  Social Workers  and School Psychologists",="Certified",0.8
,="Hallen School",="Counselors  Social Workers  and School Psychologists",="Certified",1.3
,="Harding High School",="Counselors  Social Workers  and School Psychologists",="Certified",9.5
,="Hooker School",="Counselors  Social Workers  and School Psychologists",="Certified",2.7
,="Information Technology and Software Engineering High School at the Fairchild-Wheeler Magnet Campus",="Counselors  Social Workers  and School Psychologists",="Certified",0.3
,="Interdistrict Discovery Magnet School",="Counselors  Social Workers  and School Psychologists",="Certified",1.6
,="Jettie S. Tisdale School",="Counselors  Social Workers  and School Psychologists",="Certified",3.4
,="Luis Munoz Marin School",="Counselors  Social Workers  and School Psychologists",="Certified",3.8
,="Madison School",="Counselors  Social Workers  and School Psychologists",="Certified",3.8
,="Multicultural Magnet School",="Counselors  Social Workers  and School Psychologists",="Certified",2.5
,="Park City Academy",="Counselors  Social Workers  and School Psychologists",="Certified",1.3
,="Park City Magnet School",="Counselors  Social Workers  and School Psychologists",="Certified",2.3
,="Read School",="Counselors  Social Workers  and School Psychologists",="Certified",1.8
,="Roosevelt School",="Counselors  Social Workers  and School Psychologists",="Certified",2.6
,="Skane Center",="Counselors  Social Workers  and School Psychologists",="Certified",3.4
,="Waltersville School",="Counselors  Social Workers  and School Psychologists",="Certified",2.0
,="Winthrop School",="Counselors  Social Workers  and School Psychologists",="Certified",2.6
="Bristol School District",="Bristol Central High School",="Counselors  Social Workers  and School Psychologists",="Certified",8.0
,="Bristol Eastern High School",="Counselors  Social Workers  and School Psychologists",="Certified",8.2
,="Chippens Hill Middle School",="Counselors  Social Workers  and School Psychologists",="Certified",4.6
,="Edgewood School",="Counselors  Social Workers  and School Psychologists",="Certified",1.2
,="Ellen P. Hubbell School",="Counselors  Social Workers  and School Psychologists",="Certified",1.0
,="Greene-Hills School",="Counselors  Social Workers  and School Psychologists",="Certified",2.6
,="Ivy Drive School",="Counselors  Social Workers  and School Psychologists",="Certified",1.0
,="Mountain View School",="Counselors  Social Workers  and School Psychologists",="Certified",1.3
,="Northeast Middle School",="Counselors  Social Workers  and School Psychologists",="Certified",2.0
,="South Side School",="Counselors  Social Workers  and School Psychologists",="Certified",1.4
,="Stafford School",="Counselors  Social Workers  and School Psychologists",="Certified",1.0
,="West Bristol School",="Counselors  Social Workers  and School Psychologists",="Certified",2.6
="Brookfield School District",="Brookfield High School",="Counselors  Social Workers  and School Psychologists",="Certified",6.5
,="Center Elementary School",="Counselors  Social Workers  and School Psychologists",="Certified",1.5
,="Huckleberry Hill Elementary School",="Counselors  Social Workers  and School Psychologists",="Certified",2.0
,="Whisconier Middle School",="Counselors  Social Workers  and School Psychologists",="Certified",6.0
="Brooklyn School District",="Brooklyn Elementary School",="Counselors  Social Workers  and School Psychologists",="Certified",1.0
,="Brooklyn Middle School",="Counselors  Social Workers  and School Psychologists",="Certified",1.0
="Canaan School District",="Lee H. Kellogg School",="Counselors  Social Workers  and School Psychologists",="Certified",0.5
="Canterbury School District",="Canterbury Elementary School",="Counselors  Social Workers  and School Psychologists",="Certified",1.5
,="Dr. Helen Baldwin Middle School",="Counselors  Social Workers  and School Psychologists",="Certified",1.5
="Canton School District",="Canton High School",="Counselors  Social Workers  and School Psychologists",="Certified",4.1
,="Canton Intermediate School",="Counselors  Social Workers  and School Psychologists",="Certified",2.0
,="Canton Middle School",="Counselors  Social Workers  and School Psychologists",="Certified",1.8
,="Cherry Brook Primary School",="Counselors  Social Workers  and School Psychologists",="Certified",0.8
="Capitol Region Education Council",="Academy of Aerospace and Engineering",="Counselors  Social Workers  and School Psychologists",="Certified",4.0
,="Academy of Aerospace and Engineering Elementary",="Counselors  Social Workers  and School Psychologists",="Certified",1.0
,="Ana Grace Academy of the Arts Elementary School",="Counselors  Social Workers  and School Psychologists",="Certified",1.0
,="Discovery Academy",="Counselors  Social Workers  and School Psychologists",="Certified",1.0
,="Farmington Valley Regional Diagnostic Center",="Counselors  Social Workers  and School Psychologists",="Certified",3.0
,="Glastonbury/East Hartford Magnet School",="Counselors  Social Workers  and School Psychologists",="Certified",1.0
,="Greater Hartford Academy of Math and Science",="Counselors  Social Workers  and School Psychologists",="Certified",1.0
,="Greater Hartford Academy of the Arts High School - Full Time",="Counselors  Social Workers  and School Psychologists",="Certified",3.0
,="Greater Hartford Academy of the Arts Magnet Middle",="Counselors  Social Workers  and School Psychologists",="Certified",2.0
,="International Magnet School for Global Citizenship",="Counselors  Social Workers  and School Psychologists",="Certified",1.0
,="John J. Allison Polaris Center",="Counselors  Social Workers  and School Psychologists",="Certified",6.6
,="Lincoln Academy Regional Interdistrict Collaborative",="Counselors  Social Workers  and School Psychologists",="Certified",1.0
,="Medical Professions and Teacher Preparation Academy",="Counselors  Social Workers  and School Psychologists",="Certified",3.0
,="Metropolitan Learning Center for Global and International Studies",="Counselors  Social Workers  and School Psychologists",="Certified",5.0
,="Montessori Magnet School",="Counselors  Social Workers  and School Psychologists",="Certified",1.0
,="Museum Academy",="Counselors  Social Workers  and School Psychologists",="Certified",1.0
,="Public Safety Academy",="Counselors  Social Workers  and School Psychologists",="Certified",5.0
,="Reggio Magnet School of the Arts",="Counselors  Social Workers  and School Psychologists",="Certified",1.0
,="River Street Early Learning Center (Site 2)",="Counselors  Social Workers  and School Psychologists",="Certified",1.0
,="River Street School",="Counselors  Social Workers  and School Psychologists",="Certified",5.0
,="Two Rivers Magnet High School",="Counselors  Social Workers  and School Psychologists",="Certified",2.0
,="Two Rivers Magnet Middle School",="Counselors  Social Workers  and School Psychologists",="Certified",4.6
,="University of Hartford Magnet School",="Counselors  Social Workers  and School Psychologists",="Certified",2.0
="Chaplin School District",="Chaplin Elementary School",="Counselors  Social Workers  and School Psychologists",="Certified",1.0
="Cheshire School District",="Chapman School",="Counselors  Social Workers  and School Psychologists",="Certified",0.9
,="Cheshire High School",="Counselors  Social Workers  and School Psychologists",="Certified",9.5
,="Darcey School",="Counselors  Social Workers  and School Psychologists",="Certified",0.9
,="Dodd Middle School",="Counselors  Social Workers  and School Psychologists",="Certified",4.6
,="Doolittle School",="Counselors  Social Workers  and School Psychologists",="Certified",1.6
,="Highland School",="Counselors  Social Workers  and School Psychologists",="Certified",2.2
,="Humiston School",="Counselors  Social Workers  and School Psychologists",="Certified",1.0
,="Norton School",="Counselors  Social Workers  and School Psychologists",="Certified",1.4
="Chester School District",="Chester Elementary School",="Counselors  Social Workers  and School Psychologists",="Certified",1.3
="Clinton School District",="Abraham Pierson School",="Counselors  Social Workers  and School Psychologists",="Certified",0.2
,="Jared Eliot School",="Counselors  Social Workers  and School Psychologists",="Certified",3.8
,="Lewin G. Joel Jr. School",="Counselors  Social Workers  and School Psychologists",="Certified",2.0
,="The Morgan School",="Counselors  Social Workers  and School Psychologists",="Certified",5.0
="Colchester School District",="Bacon Academy",="Counselors  Social Workers  and School Psychologists",="Certified",9.0
,="Colchester Elementary School",="Counselors  Social Workers  and School Psychologists",="Certified",2.1
,="Jack Jackter Intermediate School",="Counselors  Social Workers  and School Psychologists",="Certified",2.1
,="William J. Johnston Middle School",="Counselors  Social Workers  and School Psychologists",="Certified",4.6
="Colebrook School District",="Colebrook Consolidated School",="Counselors  Social Workers  and School Psychologists",="Certified",0.7
="Columbia School District",="Horace W. Porter School",="Counselors  Social Workers  and School Psychologists",="Certified",3.0
="Common Ground High School District",="Common Ground High School",="Counselors  Social Workers  and School Psychologists",="Certified",0.5
="Connecticut Technical High School System",="A. I. Prince Technical High School",="Counselors  Social Workers  and School Psychologists",="Certified",6.0
,="Bristol Technical Education Center",="Counselors  Social Workers  and School Psychologists",="Certified",1.0
,="Bullard-Havens Technical High School",="Counselors  Social Workers  and School Psychologists",="Certified",6.9
,="E. C. Goodwin Technical High School",="Counselors  Social Workers  and School Psychologists",="Certified",4.0
,="Eli Whitney Technical High School",="Counselors  Social Workers  and School Psychologists",="Certified",5.0
,="Ella T. Grasso Southeastern Technical High School",="Counselors  Social Workers  and School Psychologists",="Certified",7.0
,="Emmett O'Brien Technical High School",="Counselors  Social Workers  and School Psychologists",="Certified",3.0
,="H. C. Wilcox Technical High School",="Counselors  Social Workers  and School Psychologists",="Certified",5.7
,="H. H. Ellis Technical High School",="Counselors  Social Workers  and School Psychologists",="Certified",5.0
,="Henry Abbott Technical High School",="Counselors  Social Workers  and School Psychologists",="Certified",5.7
,="Howell Cheney Technical High School",="Counselors  Social Workers  and School Psychologists",="Certified",5.0
,="Norwich Technical High School",="Counselors  Social Workers  and School Psychologists",="Certified",4.0
,="Oliver Wolcott Technical High School",="Counselors  Social Workers  and School Psychologists",="Certified",5.0
,="Platt Technical High School",="Counselors  Social Workers  and School Psychologists",="Certified",4.9
,="Vinal Technical High School",="Counselors  Social Workers  and School Psychologists",="Certified",5.7
,="W. F. Kaynor Technical High School",="Counselors  Social Workers  and School Psychologists",="Certified",5.0
,="Windham Technical High School",="Counselors  Social Workers  and School Psychologists",="Certified",5.0
="Cooperative Educational Services",="C. E. S. Special Education",="Counselors  Social Workers  and School Psychologists",="Certified",13.7
,="Preschool-Primary Learning Center (PLC)",="Counselors  Social Workers  and School Psychologists",="Certified",1.0
,="Six-Six Magnet School",="Counselors  Social Workers  and School Psychologists",="Certified",2.0
,="Therapeutic Day Program",="Counselors  Social Workers  and School Psychologists",="Certified",4.0
="Cornwall School District",="Cornwall Consolidated School",="Counselors  Social Workers  and School Psychologists",="Certified",0.5
="Coventry School District",="Capt. Nathan Hale School",="Counselors  Social Workers  and School Psychologists",="Certified",3.8
,="Coventry Grammar School",="Counselors  Social Workers  and School Psychologists",="Certified",1.4
,="Coventry High School",="Counselors  Social Workers  and School Psychologists",="Certified",5.0
,="George Hersey Robertson School",="Counselors  Social Workers  and School Psychologists",="Certified",1.6
="Cromwell School District",="Cromwell High School",="Counselors  Social Workers  and School Psychologists",="Certified",4.0
,="Cromwell Middle School",="Counselors  Social Workers  and School Psychologists",="Certified",2.4
,="Edna C. Stevens School",="Counselors  Social Workers  and School Psychologists",="Certified",1.0
,="Woodside Intermediate School",="Counselors  Social Workers  and School Psychologists",="Certified",1.0
="Danbury School District",="Alternative Center For Excellence",="Counselors  Social Workers  and School Psychologists",="Certified",1.0
,="Broadview Middle School",="Counselors  Social Workers  and School Psychologists",="Certified",5.2
,="DPS Early Childhood Center",="Counselors  Social Workers  and School Psychologists",="Certified",1.0
,="Danbury High School",="Counselors  Social Workers  and School Psychologists",="Certified",18.0
,="Ellsworth Avenue School",="Counselors  Social Workers  and School Psychologists",="Certified",1.6
,="Great Plain School",="Counselors  Social Workers  and School Psychologists",="Certified",1.4
,="Hayestown Avenue School",="Counselors  Social Workers  and School Psychologists",="Certified",2.0
,="King Street Intermediate School",="Counselors  Social Workers  and School Psychologists",="Certified",1.5
,="King Street Primary School",="Counselors  Social Workers  and School Psychologists",="Certified",1.4
,="Mill Ridge Primary School",="Counselors  Social Workers  and School Psychologists",="Certified",1.5
,="Morris Street School",="Counselors  Social Workers  and School Psychologists",="Certified",1.0
,="Park Avenue School",="Counselors  Social Workers  and School Psychologists",="Certified",2.0
,="Pembroke School",="Counselors  Social Workers  and School Psychologists",="Certified",1.8
,="Rogers Park Middle School",="Counselors  Social Workers  and School Psychologists",="Certified",6.2
,="Shelter Rock School",="Counselors  Social Workers  and School Psychologists",="Certified",2.0
,="South Street School",="Counselors  Social Workers  and School Psychologists",="Certified",1.6
,="Stadley Rough School",="Counselors  Social Workers  and School Psychologists",="Certified",1.5
,="Western CT Academy of International Studies Elementary Magnet School",="Counselors  Social Workers  and School Psychologists",="Certified",1.4
="Darien School District",="Darien High School",="Counselors  Social Workers  and School Psychologists",="Certified",10.7
,="Hindley Elementary School",="Counselors  Social Workers  and School Psychologists",="Certified",1.2
,="Holmes Elementary School",="Counselors  Social Workers  and School Psychologists",="Certified",1.3
,="Middlesex Middle School",="Counselors  Social Workers  and School Psychologists",="Certified",8.5
,="Ox Ridge Elementary School",="Counselors  Social Workers  and School Psychologists",="Certified",1.2
,="Royle Elementary School",="Counselors  Social Workers  and School Psychologists",="Certified",1.4
,="Tokeneke Elementary School",="Counselors  Social Workers  and School Psychologists",="Certified",2.0
="Deep River School District",="Deep River Elementary School",="Counselors  Social Workers  and School Psychologists",="Certified",1.5
="Derby School District",="Bradley School",="Counselors  Social Workers  and School Psychologists",="Certified",1.2
,="Derby High School",="Counselors  Social Workers  and School Psychologists",="Certified",3.5
,="Derby Middle School",="Counselors  Social Workers  and School Psychologists",="Certified",2.3
,="Irving School",="Counselors  Social Workers  and School Psychologists",="Certified",3.0
="East Granby School District",="Allgrove School",="Counselors  Social Workers  and School Psychologists",="Certified",0.8
,="East Granby High School",="Counselors  Social Workers  and School Psychologists",="Certified",2.3
,="East Granby Middle School",="Counselors  Social Workers  and School Psychologists",="Certified",1.3
,="R. Dudley Seymour School",="Counselors  Social Workers  and School Psychologists",="Certified",0.8
="East Haddam School District",="East Haddam Elementary School",="Counselors  Social Workers  and School Psychologists",="Certified",1.0
,="Nathan Hale-Ray High School",="Counselors  Social Workers  and School Psychologists",="Certified",3.0
,="Nathan Hale-Ray Middle School",="Counselors  Social Workers  and School Psychologists",="Certified",3.0
="East Hampton School District",="Center School",="Counselors  Social Workers  and School Psychologists",="Certified",1.2
,="East Hampton High School",="Counselors  Social Workers  and School Psychologists",="Certified",3.8
,="East Hampton Middle School",="Counselors  Social Workers  and School Psychologists",="Certified",3.4
,="Memorial School",="Counselors  Social Workers  and School Psychologists",="Certified",1.6
,="The Learning Center at East Hampton",="Counselors  Social Workers  and School Psychologists",="Certified",1.0
="East Hartford School District",="Connecticut IB Academy",="Counselors  Social Workers  and School Psychologists",="Certified",1.0
,="Dr. Franklin H. Mayberry School",="Counselors  Social Workers  and School Psychologists",="Certified",1.3
,="Dr. John A. Langford School",="Counselors  Social Workers  and School Psychologists",="Certified",1.0
,="Dr. Thomas S. O'Connell School",="Counselors  Social Workers  and School Psychologists",="Certified",1.0
,="East Hartford High School",="Counselors  Social Workers  and School Psychologists",="Certified",11.0
,="East Hartford Middle School",="Counselors  Social Workers  and School Psychologists",="Certified",6.6
,="Governor William Pitkin School",="Counselors  Social Workers  and School Psychologists",="Certified",1.0
,="Hockanum School",="Counselors  Social Workers  and School Psychologists",="Certified",1.0
,="Joseph O. Goodwin School",="Counselors  Social Workers  and School Psychologists",="Certified",1.0
,="Robert J. O'Brien School",="Counselors  Social Workers  and School Psychologists",="Certified",1.3
,="Silver Lane School",="Counselors  Social Workers  and School Psychologists",="Certified",1.0
,="Stevens Alternate High School",="Counselors  Social Workers  and School Psychologists",="Certified",2.2
,="Sunset Ridge School Elementary Academy for Arts and World Languages",="Counselors  Social Workers  and School Psychologists",="Certified",1.0
,="Willowbrook Early Childhood",="Counselors  Social Workers  and School Psychologists",="Certified",0.4
,="Woodland School",="Counselors  Social Workers  and School Psychologists",="Certified",4.2
="East Haven School District",="Carbone School/East Haven Academy",="Counselors  Social Workers  and School Psychologists",="Certified",1.1
,="D. C. Moore School",="Counselors  Social Workers  and School Psychologists",="Certified",1.2
,="Deer Run School",="Counselors  Social Workers  and School Psychologists",="Certified",1.4
,="Dominick H. Ferrara School",="Counselors  Social Workers  and School Psychologists",="Certified",1.1
,="East Haven High School",="Counselors  Social Workers  and School Psychologists",="Certified",7.7
,="Grove J. Tuttle School",="Counselors  Social Workers  and School Psychologists",="Certified",1.2
,="Joseph Melillo Middle School",="Counselors  Social Workers  and School Psychologists",="Certified",5.0
,="Momauguin School",="Counselors  Social Workers  and School Psychologists",="Certified",1.0
,="Overbrook Elementary School",="Counselors  Social Workers  and School Psychologists",="Certified",0.8
="East Lyme School District",="East Lyme High School",="Counselors  Social Workers  and School Psychologists",="Certified",8.5
,="East Lyme Middle School",="Counselors  Social Workers  and School Psychologists",="Certified",5.0
,="Flanders School",="Counselors  Social Workers  and School Psychologists",="Certified",0.8
,="Integrated Preschool",="Counselors  Social Workers  and School Psychologists",="Certified",0.2
,="Lillie B. Haynes School",="Counselors  Social Workers  and School Psychologists",="Certified",0.6
,="Niantic Center School",="Counselors  Social Workers  and School Psychologists",="Certified",0.4
="East Windsor School District",="Broad Brook Elementary School",="Counselors  Social Workers  and School Psychologists",="Certified",2.3
,="East Windsor High School",="Counselors  Social Workers  and School Psychologists",="Certified",3.3
,="East Windsor Middle School",="Counselors  Social Workers  and School Psychologists",="Certified",2.3
="Eastern Connecticut Regional Educational Service Center (EASTCONN)",="Arts at the Capitol Theater Magnet School (ACT)",="Counselors  Social Workers  and School Psychologists",="Certified",1.0
,="EastConn Special Education",="Counselors  Social Workers  and School Psychologists",="Certified",9.0
,="Quinebaug Middle College",="Counselors  Social Workers  and School Psychologists",="Certified",2.0
="Eastford School District",="Eastford Elementary School",="Counselors  Social Workers  and School Psychologists",="Certified",0.5
="Easton School District",="Helen Keller Middle School",="Counselors  Social Workers  and School Psychologists",="Certified",3.3
,="Samuel Staples Elementary School",="Counselors  Social Workers  and School Psychologists",="Certified",1.5
="EdAdvance",="GFLC/ACCESS School",="Counselors  Social Workers  and School Psychologists",="Certified",1.0
="Ellington School District",="Center School",="Counselors  Social Workers  and School Psychologists",="Certified",1.4
,="Crystal Lake School",="Counselors  Social Workers  and School Psychologists",="Certified",1.0
,="Ellington High School",="Counselors  Social Workers  and School Psychologists",="Certified",5.0
,="Ellington Middle School",="Counselors  Social Workers  and School Psychologists",="Certified",2.1
,="Windermere Intermediate School",="Counselors  Social Workers  and School Psychologists",="Certified",2.9
,="Windermere School",="Counselors  Social Workers  and School Psychologists",="Certified",1.2
="Elm City College Preparatory School District",="Elm City College Preparatory School",="Counselors  Social Workers  and School Psychologists",="Certified",2.0
="Enfield School District",="Edgar H. Parkman School",="Counselors  Social Workers  and School Psychologists",="Certified",1.7
,="Eli Whitney School",="Counselors  Social Workers  and School Psychologists",="Certified",1.0
,="Enfield High School",="Counselors  Social Workers  and School Psychologists",="Certified",4.6
,="Enfield Street School",="Counselors  Social Workers  and School Psychologists",="Certified",0.9
,="Enrico Fermi High School",="Counselors  Social Workers  and School Psychologists",="Certified",7.4
,="Hazardville Memorial School",="Counselors  Social Workers  and School Psychologists",="Certified",2.0
,="Henry Barnard School",="Counselors  Social Workers  and School Psychologists",="Certified",1.5
,="John F. Kennedy Middle School",="Counselors  Social Workers  and School Psychologists",="Certified",7.8
,="Nathan Hale School",="Counselors  Social Workers  and School Psychologists",="Certified",0.9
,="Prudence Crandall School",="Counselors  Social Workers  and School Psychologists",="Certified",2.2
="Essex School District",="Essex Elementary School",="Counselors  Social Workers  and School Psychologists",="Certified",2.0
="Explorations District",="Explorations",="Counselors  Social Workers  and School Psychologists",="Certified",0.2
="Fairfield School District",="Burr Elementary School",="Counselors  Social Workers  and School Psychologists",="Certified",1.4
,="Dwight Elementary School",="Counselors  Social Workers  and School Psychologists",="Certified",1.4
