"FTE Staffing Report for 2009-10"

"District","School","Assignment Category","Educator Type","FTE Count"
"Amistad Academy District","Amistad Academy","Instructional Specialists Who Support Teachers","Certified",2.5
="Andover School District",="Andover Elementary School",="Instructional Specialists Who Support Teachers",="Certified",1.0
="Ansonia School District",="Ansonia High School",="Instructional Specialists Who Support Teachers",="Certified",0.1
,="Ansonia Middle School",="Instructional Specialists Who Support Teachers",="Certified",2.7
,="Mead School",="Instructional Specialists Who Support Teachers",="Certified",4.1
,="Prendergast School",="Instructional Specialists Who Support Teachers",="Certified",4.2
="Area Cooperative Educational Services",="Mill Road School",="Instructional Specialists Who Support Teachers",="Certified",1.0
,="Thomas Edison Magnet Middle School",="Instructional Specialists Who Support Teachers",="Certified",0.4
,="Village School",="Instructional Specialists Who Support Teachers",="Certified",5.0
,="Whitney High School East",="Instructional Specialists Who Support Teachers",="Certified",2.3
,="Whitney High School West",="Instructional Specialists Who Support Teachers",="Certified",0.3
,="Wintergreen Interdistrict Magnet School",="Instructional Specialists Who Support Teachers",="Certified",2.3
="Ashford School District",="Ashford School",="Instructional Specialists Who Support Teachers",="Certified",2.1
="Avon School District",="Avon High School",="Instructional Specialists Who Support Teachers",="Certified",0.8
,="Avon Middle School",="Instructional Specialists Who Support Teachers",="Certified",1.8
,="Pine Grove School",="Instructional Specialists Who Support Teachers",="Certified",4.1
,="Roaring Brook School",="Instructional Specialists Who Support Teachers",="Certified",3.5
,="Thompson Brook School",="Instructional Specialists Who Support Teachers",="Certified",2.1
="Barkhamsted School District",="Barkhamsted Elementary School",="Instructional Specialists Who Support Teachers",="Certified",0.8
="Berlin School District",="Berlin High School",="Instructional Specialists Who Support Teachers",="Certified",3.3
,="Catherine M. McGee Middle School",="Instructional Specialists Who Support Teachers",="Certified",1.6
,="Emma Hart Willard School",="Instructional Specialists Who Support Teachers",="Certified",3.7
,="Mary E. Griswold School",="Instructional Specialists Who Support Teachers",="Certified",2.7
,="Richard D. Hubbard School",="Instructional Specialists Who Support Teachers",="Certified",1.6
="Bethany School District",="Bethany Community School",="Instructional Specialists Who Support Teachers",="Certified",4.0
="Bethel School District",="Anna H. Rockwell School",="Instructional Specialists Who Support Teachers",="Certified",1.5
,="Bethel Middle School",="Instructional Specialists Who Support Teachers",="Certified",1.0
,="Frank A. Berry School",="Instructional Specialists Who Support Teachers",="Certified",3.5
,="Ralph M. T. Johnson School",="Instructional Specialists Who Support Teachers",="Certified",0.6
="Bloomfield School District",="Bloomfield High School",="Instructional Specialists Who Support Teachers",="Certified",0.6
,="Carmen Arace Intermediate School",="Instructional Specialists Who Support Teachers",="Certified",2.8
,="Carmen Arace Middle School",="Instructional Specialists Who Support Teachers",="Certified",1.8
,="J. P. Vincent School",="Instructional Specialists Who Support Teachers",="Certified",3.0
,="Laurel School",="Instructional Specialists Who Support Teachers",="Certified",1.9
,="Metacomet School",="Instructional Specialists Who Support Teachers",="Certified",1.6
,="Wintonbury Early Childhood Magnet School",="Instructional Specialists Who Support Teachers",="Certified",0.5
="Bolton School District",="Bolton Center School",="Instructional Specialists Who Support Teachers",="Certified",4.0
="Bozrah School District",="Fields Memorial School",="Instructional Specialists Who Support Teachers",="Certified",1.0
="Branford School District",="Branford High School",="Instructional Specialists Who Support Teachers",="Certified",0.5
,="Francis Walsh Intermediate School",="Instructional Specialists Who Support Teachers",="Certified",2.4
,="Indian Neck School",="Instructional Specialists Who Support Teachers",="Certified",2.0
,="John B. Sliney School",="Instructional Specialists Who Support Teachers",="Certified",1.0
,="Mary R. Tisko School",="Instructional Specialists Who Support Teachers",="Certified",1.0
,="Mary T. Murphy School",="Instructional Specialists Who Support Teachers",="Certified",2.0
="Bridgeport School District",="Barnum School",="Instructional Specialists Who Support Teachers",="Certified",2.5
,="Beardsley School",="Instructional Specialists Who Support Teachers",="Certified",4.2
,="Black Rock School",="Instructional Specialists Who Support Teachers",="Certified",2.4
,="Blackham School",="Instructional Specialists Who Support Teachers",="Certified",5.0
,="Bryant School",="Instructional Specialists Who Support Teachers",="Certified",1.2
