"FTE Staffing Report for 2013-14"

"District","School","Assignment Category","Educator Type","FTE Count"
"Andover School District","Andover Elementary School","Instructional Specialists Who Support Teachers","Certified",1.4
="Ansonia School District",="Ansonia High School",="Instructional Specialists Who Support Teachers",="Certified",3.1
,="Ansonia Middle School",="Instructional Specialists Who Support Teachers",="Certified",2.0
,="Mead School",="Instructional Specialists Who Support Teachers",="Certified",2.6
,="Prendergast School",="Instructional Specialists Who Support Teachers",="Certified",3.4
="Area Cooperative Educational Services",="Mill Road School",="Instructional Specialists Who Support Teachers",="Certified",1.0
,="Thomas Edison Magnet Middle School",="Instructional Specialists Who Support Teachers",="Certified",0.5
,="Village School",="Instructional Specialists Who Support Teachers",="Certified",5.0
,="Whitney High School East",="Instructional Specialists Who Support Teachers",="Certified",2.2
,="Whitney High School North",="Instructional Specialists Who Support Teachers",="Certified",0.4
,="Whitney High School West",="Instructional Specialists Who Support Teachers",="Certified",0.8
,="Wintergreen Interdistrict Magnet School",="Instructional Specialists Who Support Teachers",="Certified",2.6
="Ashford School District",="Ashford School",="Instructional Specialists Who Support Teachers",="Certified",1.0
="Avon School District",="Avon High School",="Instructional Specialists Who Support Teachers",="Certified",1.7
,="Avon Middle School",="Instructional Specialists Who Support Teachers",="Certified",2.5
,="Pine Grove School",="Instructional Specialists Who Support Teachers",="Certified",4.1
,="Roaring Brook School",="Instructional Specialists Who Support Teachers",="Certified",2.6
,="Thompson Brook School",="Instructional Specialists Who Support Teachers",="Certified",1.7
="Barkhamsted School District",="Barkhamsted Elementary School",="Instructional Specialists Who Support Teachers",="Certified",1.2
,="Shared Services Integrated Preschool",="Instructional Specialists Who Support Teachers",="Certified",0.3
="Berlin School District",="Berlin High School",="Instructional Specialists Who Support Teachers",="Certified",2.0
,="Catherine M. McGee Middle School",="Instructional Specialists Who Support Teachers",="Certified",1.2
,="Emma Hart Willard School",="Instructional Specialists Who Support Teachers",="Certified",3.8
,="Mary E. Griswold School",="Instructional Specialists Who Support Teachers",="Certified",1.5
,="Richard D. Hubbard School",="Instructional Specialists Who Support Teachers",="Certified",1.7
="Bethany School District",="Bethany Community School",="Instructional Specialists Who Support Teachers",="Certified",2.8
="Bethel School District",="Anna H. Rockwell School",="Instructional Specialists Who Support Teachers",="Certified",2.0
,="Bethel Middle School",="Instructional Specialists Who Support Teachers",="Certified",1.0
,="Frank A. Berry School",="Instructional Specialists Who Support Teachers",="Certified",4.0
,="Ralph M. T. Johnson School",="Instructional Specialists Who Support Teachers",="Certified",1.9
="Bloomfield School District",="Bloomfield High School",="Instructional Specialists Who Support Teachers",="Certified",3.4
,="Carmen Arace Intermediate School",="Instructional Specialists Who Support Teachers",="Certified",2.7
,="Carmen Arace Middle School",="Instructional Specialists Who Support Teachers",="Certified",1.5
,="Global Experience Magnet School",="Instructional Specialists Who Support Teachers",="Certified",2.0
,="Laurel School",="Instructional Specialists Who Support Teachers",="Certified",2.0
,="Metacomet School",="Instructional Specialists Who Support Teachers",="Certified",2.0
,="Wintonbury Early Childhood Magnet School",="Instructional Specialists Who Support Teachers",="Certified",2.0
="Bolton School District",="Bolton Center School",="Instructional Specialists Who Support Teachers",="Certified",4.0
="Bozrah School District",="Fields Memorial School",="Instructional Specialists Who Support Teachers",="Certified",1.0
="Branford School District",="Branford High School",="Instructional Specialists Who Support Teachers",="Certified",1.0
,="Francis Walsh Intermediate School",="Instructional Specialists Who Support Teachers",="Certified",1.5
,="Indian Neck School",="Instructional Specialists Who Support Teachers",="Certified",2.0
,="John B. Sliney School",="Instructional Specialists Who Support Teachers",="Certified",1.0
,="Mary R. Tisko School",="Instructional Specialists Who Support Teachers",="Certified",1.0
,="Mary T. Murphy School",="Instructional Specialists Who Support Teachers",="Certified",2.0
="Bridgeport School District",="Barnum School",="Instructional Specialists Who Support Teachers",="Certified",3.4
,="Bassick High School",="Instructional Specialists Who Support Teachers",="Certified",1.0
,="Beardsley School",="Instructional Specialists Who Support Teachers",="Certified",3.7
,="Black Rock School",="Instructional Specialists Who Support Teachers",="Certified",2.5
,="Blackham School",="Instructional Specialists Who Support Teachers",="Certified",3.5
,="Bridgeport Learning Center",="Instructional Specialists Who Support Teachers",="Certified",0.5
,="Bryant School",="Instructional Specialists Who Support Teachers",="Certified",2.4
,="Cesar Batalla School",="Instructional Specialists Who Support Teachers",="Certified",0.8
,="Classical Studies Academy",="Instructional Specialists Who Support Teachers",="Certified",4.0
,="Columbus School",="Instructional Specialists Who Support Teachers",="Certified",0.4
,="Cross School",="Instructional Specialists Who Support Teachers",="Certified",1.4
,="Curiale School",="Instructional Specialists Who Support Teachers",="Certified",2.0
,="Edison School",="Instructional Specialists Who Support Teachers",="Certified",0.4
,="Geraldine Johnson School",="Instructional Specialists Who Support Teachers",="Certified",3.1
,="Hall School",="Instructional Specialists Who Support Teachers",="Certified",3.4
,="Hallen School",="Instructional Specialists Who Support Teachers",="Certified",3.0
