"FTE Staffing Report for 2010-11"

"District","School","Assignment Category","Educator Type","FTE Count"
"Amistad Academy District","Amistad Academy","Instructional Specialists Who Support Teachers","Certified",3.5
="Andover School District",="Andover Elementary School",="Instructional Specialists Who Support Teachers",="Certified",1.2
="Ansonia School District",="Ansonia High School",="Instructional Specialists Who Support Teachers",="Certified",0.1
,="Ansonia Middle School",="Instructional Specialists Who Support Teachers",="Certified",2.0
,="Mead School",="Instructional Specialists Who Support Teachers",="Certified",2.9
,="Prendergast School",="Instructional Specialists Who Support Teachers",="Certified",4.0
="Area Cooperative Educational Services",="Mill Road School",="Instructional Specialists Who Support Teachers",="Certified",1.0
,="Village School",="Instructional Specialists Who Support Teachers",="Certified",4.0
,="Whitney High School East",="Instructional Specialists Who Support Teachers",="Certified",3.1
,="Whitney High School North",="Instructional Specialists Who Support Teachers",="Certified",0.4
,="Whitney High School West",="Instructional Specialists Who Support Teachers",="Certified",0.5
,="Wintergreen Interdistrict Magnet School",="Instructional Specialists Who Support Teachers",="Certified",2.3
="Ashford School District",="Ashford School",="Instructional Specialists Who Support Teachers",="Certified",1.1
="Avon School District",="Avon High School",="Instructional Specialists Who Support Teachers",="Certified",1.4
,="Avon Middle School",="Instructional Specialists Who Support Teachers",="Certified",2.0
,="Pine Grove School",="Instructional Specialists Who Support Teachers",="Certified",3.9
,="Roaring Brook School",="Instructional Specialists Who Support Teachers",="Certified",3.6
,="Thompson Brook School",="Instructional Specialists Who Support Teachers",="Certified",2.1
="Barkhamsted School District",="Barkhamsted Elementary School",="Instructional Specialists Who Support Teachers",="Certified",0.9
="Berlin School District",="Berlin High School",="Instructional Specialists Who Support Teachers",="Certified",2.5
,="Catherine M. McGee Middle School",="Instructional Specialists Who Support Teachers",="Certified",1.6
,="Emma Hart Willard School",="Instructional Specialists Who Support Teachers",="Certified",3.7
,="Mary E. Griswold School",="Instructional Specialists Who Support Teachers",="Certified",2.7
,="Richard D. Hubbard School",="Instructional Specialists Who Support Teachers",="Certified",1.6
="Bethany School District",="Bethany Community School",="Instructional Specialists Who Support Teachers",="Certified",3.0
="Bethel School District",="Anna H. Rockwell School",="Instructional Specialists Who Support Teachers",="Certified",1.5
,="Bethel High School",="Instructional Specialists Who Support Teachers",="Certified",0.4
,="Bethel Middle School",="Instructional Specialists Who Support Teachers",="Certified",0.6
,="Frank A. Berry School",="Instructional Specialists Who Support Teachers",="Certified",3.5
,="Ralph M. T. Johnson School",="Instructional Specialists Who Support Teachers",="Certified",0.6
="Bloomfield School District",="Bloomfield High School",="Instructional Specialists Who Support Teachers",="Certified",0.5
,="Carmen Arace Intermediate School",="Instructional Specialists Who Support Teachers",="Certified",2.8
,="Carmen Arace Middle School",="Instructional Specialists Who Support Teachers",="Certified",1.8
,="J. P. Vincent School",="Instructional Specialists Who Support Teachers",="Certified",2.0
,="Laurel School",="Instructional Specialists Who Support Teachers",="Certified",2.7
="Bolton School District",="Bolton Center School",="Instructional Specialists Who Support Teachers",="Certified",4.0
="Bozrah School District",="Fields Memorial School",="Instructional Specialists Who Support Teachers",="Certified",1.0
="Branford School District",="Branford High School",="Instructional Specialists Who Support Teachers",="Certified",0.5
,="Francis Walsh Intermediate School",="Instructional Specialists Who Support Teachers",="Certified",1.4
,="Indian Neck School",="Instructional Specialists Who Support Teachers",="Certified",2.0
,="John B. Sliney School",="Instructional Specialists Who Support Teachers",="Certified",1.0
,="Mary R. Tisko School",="Instructional Specialists Who Support Teachers",="Certified",1.0
,="Mary T. Murphy School",="Instructional Specialists Who Support Teachers",="Certified",2.0
="Bridgeport School District",="Barnum School",="Instructional Specialists Who Support Teachers",="Certified",1.5
,="Beardsley School",="Instructional Specialists Who Support Teachers",="Certified",4.2
,="Black Rock School",="Instructional Specialists Who Support Teachers",="Certified",2.4
,="Blackham School",="Instructional Specialists Who Support Teachers",="Certified",5.0
,="Bryant School",="Instructional Specialists Who Support Teachers",="Certified",2.0
,="Cesar Batalla School",="Instructional Specialists Who Support Teachers",="Certified",3.0
,="Classical Studies Academy",="Instructional Specialists Who Support Teachers",="Certified",4.2
,="Columbus School",="Instructional Specialists Who Support Teachers",="Certified",1.6
,="Cross School",="Instructional Specialists Who Support Teachers",="Certified",2.0
,="Curiale School",="Instructional Specialists Who Support Teachers",="Certified",5.4
,="Dunbar School",="Instructional Specialists Who Support Teachers",="Certified",2.4
