"FTE Staffing Report for 2014-15"

"District","Assignment Category","Educator Type","FTE Count"
"Achievement First Hartford Academy Inc. District","Administrators  Coordinators and Department Chairs - District Central Office","Certified",12.0
,="Administrators  Coordinators and Department Chairs - School Level",="Certified",1.0
,="Counselors  Social Workers  and School Psychologists",="Certified",3.0
,="General Education - Teachers and Instructors",="Certified",79.0
,="Special Education - Teachers and Instructors",="Certified",10.0
="Amistad Academy District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",11.6
,="Counselors  Social Workers  and School Psychologists",="Certified",3.8
,="General Education - Teachers and Instructors",="Certified",84.2
,="Special Education - Teachers and Instructors",="Certified",5.8
="Andover School District",="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",0.6
,="Administrators  Coordinators and Department Chairs - School Level",="Certified",2.0
,="General Education - Teachers and Instructors",="Certified",19.7
,="Special Education - Teachers and Instructors",="Certified",3.0
,="Instructional Specialists Who Support Teachers",="Certified",1.4
,="Library/Media - Specialists (Certified)",="Certified",1.0
="Ansonia School District",="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",6.0
,="Administrators  Coordinators and Department Chairs - School Level",="Certified",8.3
,="Counselors  Social Workers  and School Psychologists",="Certified",13.0
,="General Education - Teachers and Instructors",="Certified",148.2
,="Special Education - Teachers and Instructors",="Certified",21.0
,="Instructional Specialists Who Support Teachers",="Certified",5.0
,="Library/Media - Specialists (Certified)",="Certified",1.0
="Area Cooperative Educational Services",="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",9.0
,="Administrators  Coordinators and Department Chairs - School Level",="Certified",13.0
,="Counselors  Social Workers  and School Psychologists",="Certified",28.0
,="General Education - Teachers and Instructors",="Certified",114.3
,="Special Education - Teachers and Instructors",="Certified",87.5
,="Instructional Specialists Who Support Teachers",="Certified",15.3
,="Library/Media - Specialists (Certified)",="Certified",3.0
="Ashford School District",="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",1.0
,="Administrators  Coordinators and Department Chairs - School Level",="Certified",1.6
,="Counselors  Social Workers  and School Psychologists",="Certified",2.0
,="General Education - Teachers and Instructors",="Certified",39.0
