"FTE Staffing Report for 2014-15"

"District","Assignment Category","Educator Type","FTE Count"
"Achievement First Hartford Academy Inc. District","General Education - Paraprofessional Instructional Assistants","Non-Certified",0.0
,="Library/Media - Support Staff",="Non-Certified",0.0
,="School Nurses",="Non-Certified",1.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",0.0
="Amistad Academy District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",10.5
,="Library/Media - Support Staff",="Non-Certified",0.5
,="School Nurses",="Non-Certified",4.5
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",0.0
="Andover School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",2.0
,="Library/Media - Support Staff",="Non-Certified",0.0
,="School Nurses",="Non-Certified",1.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",6.0
="Ansonia School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",28.5
,="Library/Media - Support Staff",="Non-Certified",3.0
,="School Nurses",="Non-Certified",4.5
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",17.0
="Area Cooperative Educational Services",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",23.4
,="Library/Media - Support Staff",="Non-Certified",0.0
,="School Nurses",="Non-Certified",5.5
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",8.2
="Ashford School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",7.0
,="Library/Media - Support Staff",="Non-Certified",1.0
,="School Nurses",="Non-Certified",1.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",11.5
="Avon School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",24.7
,="Library/Media - Support Staff",="Non-Certified",1.0
,="School Nurses",="Non-Certified",6.2
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",65.0
="Barkhamsted School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",2.8
,="Library/Media - Support Staff",="Non-Certified",0.0
,="School Nurses",="Non-Certified",1.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",9.1
="Berlin School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",21.8
,="Library/Media - Support Staff",="Non-Certified",4.9
,="School Nurses",="Non-Certified",6.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",49.6
="Bethany School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",1.5
,="Library/Media - Support Staff",="Non-Certified",0.0
,="School Nurses",="Non-Certified",1.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",11.7
="Bethel School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",16.0
,="Library/Media - Support Staff",="Non-Certified",5.0
,="School Nurses",="Non-Certified",6.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",39.0
="Bloomfield School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",42.0
,="Library/Media - Support Staff",="Non-Certified",5.0
,="School Nurses",="Non-Certified",6.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",30.0
="Bolton School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",8.5
,="Library/Media - Support Staff",="Non-Certified",2.2
,="School Nurses",="Non-Certified",2.5
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",21.0
="Bozrah School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",0.0
,="Library/Media - Support Staff",="Non-Certified",1.0
,="School Nurses",="Non-Certified",1.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",8.5
="Branford School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",141.5
,="Library/Media - Support Staff",="Non-Certified",5.0
,="School Nurses",="Non-Certified",6.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",87.5
="Brass City Charter School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",3.6
,="Library/Media - Support Staff",="Non-Certified",0.0
,="School Nurses",="Non-Certified",0.2
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",0.0
="Bridgeport School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",105.5
,="Library/Media - Support Staff",="Non-Certified",0.0
,="School Nurses",="Non-Certified",30.7
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",250.0
="Bristol School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",27.0
,="Library/Media - Support Staff",="Non-Certified",11.5
,="School Nurses",="Non-Certified",16.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",115.0
="Brookfield School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",11.7
,="Library/Media - Support Staff",="Non-Certified",3.0
,="School Nurses",="Non-Certified",7.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",47.0
="Brooklyn School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",7.0
,="Library/Media - Support Staff",="Non-Certified",0.0
,="School Nurses",="Non-Certified",2.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",30.0
="Canaan School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",2.1
,="Library/Media - Support Staff",="Non-Certified",0.8
,="School Nurses",="Non-Certified",0.8
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",1.5
="Canterbury School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",4.8
,="Library/Media - Support Staff",="Non-Certified",1.6
,="School Nurses",="Non-Certified",2.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",13.1
="Canton School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",16.9
,="Library/Media - Support Staff",="Non-Certified",3.0
,="School Nurses",="Non-Certified",2.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",27.3
="Capitol Region Education Council",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",387.1
