"FTE Staffing Report for 2001-02"

"District","Assignment Category","Educator Type","FTE Count"
"Amistad Academy District","General Education - Paraprofessional Instructional Assistants","Non-Certified",1.0
="Andover School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",4.1
="Ansonia School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",23.1
="Area Cooperative Educational Services",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",7.3
="Ashford School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",3.0
="Avon School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",8.5
="Barkhamsted School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",7.9
="Berlin School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",14.9
="Bethany School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",6.5
="Bethel School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",14.0
="Bloomfield School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",23.0
="Bolton School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",8.0
="Bozrah School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",5.2
="Branford School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",27.6
="Bridgeport School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",165.0
="Bristol School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",8.0
="Brookfield School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",13.0
="Brooklyn School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",11.7
="Canaan School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",1.5
="Canterbury School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",3.8
="Canton School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",22.2
="Capitol Region Education Council",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",41.4
="Chaplin School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",8.0
="Cheshire School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",33.0
="Chester School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",3.0
="Clinton School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",7.9
="Colchester School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",17.0
="Colebrook School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",2.7
="Columbia School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",6.0
="Common Ground High School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",1.0
="Connecticut Technical High School System",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",2.0
="Cooperative Educational Services",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",27.3
="Cornwall School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",5.3
="Coventry School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",18.0
="Cromwell School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",18.5
="Danbury School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",74.8
="Darien School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",37.2
="Deep River School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",7.2
="Derby School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",14.0
="East Granby School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",1.9
="East Haddam School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",8.5
="East Hampton School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",9.1
="East Hartford School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",36.0
="East Haven School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",20.5
="East Lyme School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",23.1
="East Windsor School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",12.0
="Eastern Connecticut Regional Educational Service Center (EASTCONN)",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",5.5
="Eastford School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",0.0
="Easton School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",6.0
="EdAdvance",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",22.5
="Ellington School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",14.7
="Enfield School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",24.8
="Essex School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",10.5
="Explorations District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",0.0
="Fairfield School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",53.7
="Farmington School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",18.2
="Franklin School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",5.0
="Glastonbury School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",56.0
="Granby School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",15.0
="Greenwich School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",56.5
