"FTE Staffing Report for 2001-02"

"District","Assignment Category","Educator Type","FTE Count"
"Amistad Academy District","Other Staff Providing Non-Instructional Services/Support","Certified/Non-Certified",7.5
="Andover School District",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",18.0
="Ansonia School District",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",61.7
="Area Cooperative Educational Services",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",46.8
="Ashford School District",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",11.0
="Avon School District",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",99.0
="Barkhamsted School District",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",7.7
="Berlin School District",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",54.1
="Bethany School District",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",9.0
="Bethel School District",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",52.0
="Bloomfield School District",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",51.0
="Bolton School District",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",21.0
="Bozrah School District",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",8.8
="Branford School District",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",157.4
="Bridgeport School District",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",752.1
="Bristol School District",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",331.0
="Brookfield School District",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",52.5
="Brooklyn School District",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",13.0
="Canaan School District",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",2.0
="Canterbury School District",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",10.5
="Canton School District",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",30.6
="Capitol Region Education Council",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",137.3
="Chaplin School District",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",6.6
="Cheshire School District",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",124.2
="Chester School District",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",7.0
="Clinton School District",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",47.2
="Colchester School District",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",38.7
="Colebrook School District",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",2.9
="Columbia School District",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",13.8
="Common Ground High School District",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",2.0
="Connecticut Technical High School System",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",277.1
="Cooperative Educational Services",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",26.4
="Cornwall School District",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",6.5
="Coventry School District",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",37.3
="Cromwell School District",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",40.0
="Danbury School District",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",148.2
="Darien School District",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",81.3
="Deep River School District",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",8.3
="Derby School District",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",23.8
="East Granby School District",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",13.3
="East Haddam School District",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",29.9
="East Hampton School District",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",35.3
="East Hartford School District",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",132.5
="East Haven School District",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",83.4
="East Lyme School District",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",119.1
="East Windsor School District",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",20.0
="Eastern Connecticut Regional Educational Service Center (EASTCONN)",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",104.5
="Eastford School District",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",3.5
="Easton School District",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",12.2
="EdAdvance",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",70.5
="Ellington School District",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",44.7
="Enfield School District",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",173.4
="Essex School District",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",10.7
="Explorations District",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",2.1
="Fairfield School District",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",258.4
="Farmington School District",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",79.2
="Franklin School District",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",5.6
="Glastonbury School District",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",123.0
="Granby School District",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",38.0
="Greenwich School District",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",246.2
="Griswold School District",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",40.6
="Groton School District",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",132.8
="Guilford School District",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",55.2
="Hamden School District",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",160.0
="Hampton School District",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",5.6
="Hartford School District",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",798.5
="Hartland School District",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",3.3
="Hebron School District",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",17.4
="Highville Mustard Seed Charter School District",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",8.3
="Integrated Day Charter School District",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",10.2
="Interdistrict School for Arts and Comm District",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",1.9
="Jumoke Academy District",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",2.5
="Kent School District",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",11.8
="Killingly School District",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",87.6
="Learn",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",83.5
="Lebanon School District",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",28.0
="Ledyard School District",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",39.5
="Lisbon School District",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",10.5
="Litchfield School District",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",22.5
="Madison School District",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",53.5
="Manchester School District",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",197.4
="Mansfield School District",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",27.5
="Marlborough School District",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",8.0
="Meriden School District",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",163.5
="Middletown School District",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",122.0
="Milford School District",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",146.8
="Monroe School District",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",93.9
="Montville School District",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",74.0
="Naugatuck School District",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",167.0
="New Britain School District",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",164.8
="New Canaan School District",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",94.7
="New Fairfield School District",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",65.3
="New Hartford School District",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",13.0
="New Haven School District",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",534.2
="New London School District",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",77.5
="New Milford School District",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",122.5
="Newington School District",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",77.3
="Newtown School District",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",98.9
="Norfolk School District",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",4.0
="North Branford School District",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",63.4
="North Canaan School District",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",15.0
="North Haven School District",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",69.5
="North Stonington School District",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",19.6
="Norwalk School District",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",247.1
="Norwich Free Academy District",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",71.9
="Norwich School District",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",85.6
="Odyssey Community School District",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",1.0
="Office of Early Childhood (OEC)",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",30.8
="Old Saybrook School District",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",48.2
="Orange School District",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",26.1
="Oxford School District",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",14.1
="Plainfield School District",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",59.9
="Plainville School District",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",68.5
="Plymouth School District",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",34.6
="Pomfret School District",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",10.3
="Portland School District",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",32.0
="Preston School District",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",6.6
="Putnam School District",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",41.4
="Redding School District",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",34.5
="Regional School District 01",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",14.5
="Regional School District 04",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",27.1
="Regional School District 05",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",42.8
="Regional School District 06",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",24.2
="Regional School District 07",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",40.7
="Regional School District 08",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",34.9
="Regional School District 09",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",55.0
="Regional School District 10",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",51.8
="Regional School District 11",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",11.6
="Regional School District 12",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",16.2
="Regional School District 13",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",35.0
="Regional School District 14",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",35.8
="Regional School District 15",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",81.0
="Regional School District 16",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",56.6
="Regional School District 17",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",49.8
="Regional School District 18",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",33.5
="Regional School District 19",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",33.5
="Ridgefield School District",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",105.5
="Rocky Hill School District",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",43.5
="Salem School District",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",10.5
="Salisbury School District",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",5.7
="Scotland School District",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",4.6
="Seymour School District",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",65.0
="Sharon School District",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",16.5
="Shelton School District",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",100.8
="Sherman School District",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",8.3
="Side By Side Charter School District",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",0.0
="Simsbury School District",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",76.8
="Somers School District",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",31.9
="South Windsor School District",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",104.5
="Southington School District",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",116.7
="Sprague School District",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",7.8
="Stafford School District",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",51.1
="Stamford School District",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",174.0
="Sterling School District",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",7.0
="Stonington School District",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",78.5
="Stratford School District",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",139.5
="Suffield School District",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",41.9
="The Bridge Academy District",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",6.3
="The Gilbert School District",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",13.5
="Thomaston School District",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",27.8
="Thompson School District",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",27.0
="Tolland School District",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",46.5
="Torrington School District",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",85.3
="Trailblazers Academy District",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",10.0
="Trumbull School District",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",153.9
="Unified School District #1",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",25.8
="Unified School District #2",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",19.7
="Union School District",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",0.8
="Vernon School District",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",99.8
="Voluntown School District",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",9.5
="Wallingford School District",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",152.9
="Waterbury School District",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",266.3
="Waterford School District",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",96.3
="Watertown School District",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",75.4
="West Hartford School District",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",202.9
="West Haven School District",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",162.8
="Westbrook School District",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",22.0
="Weston School District",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",50.0
="Westport School District",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",146.3
="Wethersfield School District",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",81.5
="Willington School District",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",17.3
="Wilton School District",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",80.3
="Winchester School District",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",30.0
="Windham School District",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",116.0
="Windsor Locks School District",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",66.6
="Windsor School District",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",89.4
="Wolcott School District",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",68.2
="Woodbridge School District",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",16.5
="Woodstock Academy District",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",22.5
="Woodstock School District",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",21.0

