"FTE Staffing Report for 2009-10"

"District","Assignment Category","Educator Type","FTE Count"
"Achievement First Hartford Academy Inc. District","General Education - Paraprofessional Instructional Assistants","Non-Certified",0.0
,="Library/Media - Support Staff",="Non-Certified",0.0
,="School Nurses",="Non-Certified",0.8
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",0.0
="Amistad Academy District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",3.5
,="Library/Media - Support Staff",="Non-Certified",0.0
,="School Nurses",="Non-Certified",1.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",0.0
="Andover School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",2.0
,="Library/Media - Support Staff",="Non-Certified",0.0
,="School Nurses",="Non-Certified",1.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",7.5
="Ansonia School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",35.0
,="Library/Media - Support Staff",="Non-Certified",4.0
,="School Nurses",="Non-Certified",4.5
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",29.5
="Area Cooperative Educational Services",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",31.0
,="Library/Media - Support Staff",="Non-Certified",0.0
,="School Nurses",="Non-Certified",6.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",0.0
="Ashford School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",6.5
,="Library/Media - Support Staff",="Non-Certified",1.0
,="School Nurses",="Non-Certified",1.2
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",11.0
="Avon School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",0.9
,="Library/Media - Support Staff",="Non-Certified",3.0
,="School Nurses",="Non-Certified",5.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",84.3
="Barkhamsted School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",3.7
,="Library/Media - Support Staff",="Non-Certified",0.0
,="School Nurses",="Non-Certified",1.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",7.1
="Berlin School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",20.6
,="Library/Media - Support Staff",="Non-Certified",5.1
,="School Nurses",="Non-Certified",5.5
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",43.9
="Bethany School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",2.8
,="Library/Media - Support Staff",="Non-Certified",1.7
,="School Nurses",="Non-Certified",1.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",15.0
="Bethel School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",21.0
,="Library/Media - Support Staff",="Non-Certified",5.0
,="School Nurses",="Non-Certified",6.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",31.6
="Bloomfield School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",39.0
,="Library/Media - Support Staff",="Non-Certified",5.0
,="School Nurses",="Non-Certified",7.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",31.0
="Bolton School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",5.7
,="Library/Media - Support Staff",="Non-Certified",2.4
,="School Nurses",="Non-Certified",2.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",22.6
="Bozrah School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",0.0
,="Library/Media - Support Staff",="Non-Certified",1.0
,="School Nurses",="Non-Certified",0.8
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",7.0
="Branford School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",25.8
,="Library/Media - Support Staff",="Non-Certified",3.9
,="School Nurses",="Non-Certified",6.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",61.3
="Bridgeport Achievement First District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",2.0
,="Library/Media - Support Staff",="Non-Certified",0.0
,="School Nurses",="Non-Certified",0.2
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",1.0
="Bridgeport School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",144.0
,="Library/Media - Support Staff",="Non-Certified",16.0
,="School Nurses",="Non-Certified",26.7
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",205.0
="Bristol School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",8.4
,="Library/Media - Support Staff",="Non-Certified",14.0
,="School Nurses",="Non-Certified",16.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",106.0
="Brookfield School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",21.7
,="Library/Media - Support Staff",="Non-Certified",2.5
,="School Nurses",="Non-Certified",7.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",47.0
="Brooklyn School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",14.7
,="Library/Media - Support Staff",="Non-Certified",0.3
,="School Nurses",="Non-Certified",2.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",17.0
="Canaan School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",0.8
,="Library/Media - Support Staff",="Non-Certified",0.0
,="School Nurses",="Non-Certified",0.8
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",1.5
="Canterbury School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",4.5
,="Library/Media - Support Staff",="Non-Certified",1.6
,="School Nurses",="Non-Certified",2.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",12.7
="Canton School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",24.1
,="Library/Media - Support Staff",="Non-Certified",4.6
,="School Nurses",="Non-Certified",3.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",37.0
="Capitol Region Education Council",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",148.6
