"FTE Staffing Report for 2011-12"

"District","Assignment Category","Educator Type","FTE Count"
"Achievement First Hartford Academy Inc. District","General Education - Teachers and Instructors","Certified",59.2
="Amistad Academy District",="General Education - Teachers and Instructors",="Certified",71.4
="Andover School District",="General Education - Teachers and Instructors",="Certified",25.2
="Ansonia School District",="General Education - Teachers and Instructors",="Certified",142.0
="Area Cooperative Educational Services",="General Education - Teachers and Instructors",="Certified",111.1
="Ashford School District",="General Education - Teachers and Instructors",="Certified",39.5
="Avon School District",="General Education - Teachers and Instructors",="Certified",206.8
="Barkhamsted School District",="General Education - Teachers and Instructors",="Certified",20.7
="Berlin School District",="General Education - Teachers and Instructors",="Certified",201.1
="Bethany School District",="General Education - Teachers and Instructors",="Certified",36.9
="Bethel School District",="General Education - Teachers and Instructors",="Certified",189.2
="Bloomfield School District",="General Education - Teachers and Instructors",="Certified",178.1
="Bolton School District",="General Education - Teachers and Instructors",="Certified",64.1
="Bozrah School District",="General Education - Teachers and Instructors",="Certified",17.5
="Branford School District",="General Education - Teachers and Instructors",="Certified",227.1
="Bridgeport Achievement First District",="General Education - Teachers and Instructors",="Certified",40.0
="Bridgeport School District",="General Education - Teachers and Instructors",="Certified",1098.7
="Bristol School District",="General Education - Teachers and Instructors",="Certified",495.1
="Brookfield School District",="General Education - Teachers and Instructors",="Certified",181.0
="Brooklyn School District",="General Education - Teachers and Instructors",="Certified",59.3
="Canaan School District",="General Education - Teachers and Instructors",="Certified",11.9
="Canterbury School District",="General Education - Teachers and Instructors",="Certified",38.4
="Canton School District",="General Education - Teachers and Instructors",="Certified",102.5
="Capitol Region Education Council",="General Education - Teachers and Instructors",="Certified",379.7
="Chaplin School District",="General Education - Teachers and Instructors",="Certified",16.4
="Charter School for Young Children on Asylum Hill District",="General Education - Teachers and Instructors",="Certified",12.9
="Cheshire School District",="General Education - Teachers and Instructors",="Certified",272.2
="Chester School District",="General Education - Teachers and Instructors",="Certified",21.5
="Clinton School District",="General Education - Teachers and Instructors",="Certified",141.3
="Colchester School District",="General Education - Teachers and Instructors",="Certified",186.4
="Colebrook School District",="General Education - Teachers and Instructors",="Certified",8.2
="Columbia School District",="General Education - Teachers and Instructors",="Certified",38.6
="Common Ground High School District",="General Education - Teachers and Instructors",="Certified",14.2
="Connecticut Technical High School System",="General Education - Teachers and Instructors",="Certified",903.4
="Cooperative Educational Services",="General Education - Teachers and Instructors",="Certified",47.9
="Cornwall School District",="General Education - Teachers and Instructors",="Certified",15.2
="Coventry School District",="General Education - Teachers and Instructors",="Certified",112.6
="Cromwell School District",="General Education - Teachers and Instructors",="Certified",132.8
="Danbury School District",="General Education - Teachers and Instructors",="Certified",576.2
="Darien School District",="General Education - Teachers and Instructors",="Certified",326.3
="Deep River School District",="General Education - Teachers and Instructors",="Certified",26.6
="Derby School District",="General Education - Teachers and Instructors",="Certified",85.5
="East Granby School District",="General Education - Teachers and Instructors",="Certified",59.8
="East Haddam School District",="General Education - Teachers and Instructors",="Certified",88.4
="East Hampton School District",="General Education - Teachers and Instructors",="Certified",122.4
="East Hartford School District",="General Education - Teachers and Instructors",="Certified",468.7
="East Haven School District",="General Education - Teachers and Instructors",="Certified",212.4
="East Lyme School District",="General Education - Teachers and Instructors",="Certified",193.7
="East Windsor School District",="General Education - Teachers and Instructors",="Certified",86.9
="Eastern Connecticut Regional Educational Service Center (EASTCONN)",="General Education - Teachers and Instructors",="Certified",25.8
="Eastford School District",="General Education - Teachers and Instructors",="Certified",13.3
="Easton School District",="General Education - Teachers and Instructors",="Certified",66.8
="EdAdvance",="General Education - Teachers and Instructors",="Certified",6.0
="Ellington School District",="General Education - Teachers and Instructors",="Certified",155.8
="Elm City College Preparatory School District",="General Education - Teachers and Instructors",="Certified",42.5
="Enfield School District",="General Education - Teachers and Instructors",="Certified",376.1
="Essex School District",="General Education - Teachers and Instructors",="Certified",40.4
="Explorations District",="General Education - Teachers and Instructors",="Certified",6.8
="Fairfield School District",="General Education - Teachers and Instructors",="Certified",681.3
="Farmington School District",="General Education - Teachers and Instructors",="Certified",267.0
="Franklin School District",="General Education - Teachers and Instructors",="Certified",12.5
="Glastonbury School District",="General Education - Teachers and Instructors",="Certified",407.3
="Granby School District",="General Education - Teachers and Instructors",="Certified",133.7
="Greenwich School District",="General Education - Teachers and Instructors",="Certified",641.5
