"FTE Staffing Report for 2003-04"

"District","Assignment Category","Educator Type","FTE Count"
"Amistad Academy District","General Education - Teachers and Instructors","Certified",17.3
="Andover School District",="General Education - Teachers and Instructors",="Certified",23.8
="Ansonia School District",="General Education - Teachers and Instructors",="Certified",140.5
="Area Cooperative Educational Services",="General Education - Teachers and Instructors",="Certified",123.0
="Ashford School District",="General Education - Teachers and Instructors",="Certified",37.8
="Avon School District",="General Education - Teachers and Instructors",="Certified",199.5
="Barkhamsted School District",="General Education - Teachers and Instructors",="Certified",19.7
="Berlin School District",="General Education - Teachers and Instructors",="Certified",194.0
="Bethany School District",="General Education - Teachers and Instructors",="Certified",40.7
="Bethel School District",="General Education - Teachers and Instructors",="Certified",187.3
="Bloomfield School District",="General Education - Teachers and Instructors",="Certified",168.8
="Bolton School District",="General Education - Teachers and Instructors",="Certified",72.2
="Bozrah School District",="General Education - Teachers and Instructors",="Certified",18.8
="Branford School District",="General Education - Teachers and Instructors",="Certified",230.0
="Bridgeport School District",="General Education - Teachers and Instructors",="Certified",1238.0
="Bristol School District",="General Education - Teachers and Instructors",="Certified",519.3
="Brookfield School District",="General Education - Teachers and Instructors",="Certified",195.6
="Brooklyn School District",="General Education - Teachers and Instructors",="Certified",58.6
="Canaan School District",="General Education - Teachers and Instructors",="Certified",11.9
="Canterbury School District",="General Education - Teachers and Instructors",="Certified",37.5
="Canton School District",="General Education - Teachers and Instructors",="Certified",96.7
="Capitol Region Education Council",="General Education - Teachers and Instructors",="Certified",168.8
="Chaplin School District",="General Education - Teachers and Instructors",="Certified",19.0
="Cheshire School District",="General Education - Teachers and Instructors",="Certified",294.1
="Chester School District",="General Education - Teachers and Instructors",="Certified",24.0
="Clinton School District",="General Education - Teachers and Instructors",="Certified",151.1
="Colchester School District",="General Education - Teachers and Instructors",="Certified",197.7
="Colebrook School District",="General Education - Teachers and Instructors",="Certified",8.8
="Columbia School District",="General Education - Teachers and Instructors",="Certified",48.2
="Common Ground High School District",="General Education - Teachers and Instructors",="Certified",8.4
="Connecticut Technical High School System",="General Education - Teachers and Instructors",="Certified",1016.9
="Cooperative Educational Services",="General Education - Teachers and Instructors",="Certified",33.6
="Cornwall School District",="General Education - Teachers and Instructors",="Certified",16.9
="Coventry School District",="General Education - Teachers and Instructors",="Certified",131.5
="Cromwell School District",="General Education - Teachers and Instructors",="Certified",127.1
="Danbury School District",="General Education - Teachers and Instructors",="Certified",585.0
="Darien School District",="General Education - Teachers and Instructors",="Certified",297.8
="Deep River School District",="General Education - Teachers and Instructors",="Certified",26.2
="Derby School District",="General Education - Teachers and Instructors",="Certified",86.2
="East Granby School District",="General Education - Teachers and Instructors",="Certified",58.6
