"FTE Staffing Report for 2006-07"

"District","Assignment Category","Educator Type","FTE Count"
"Amistad Academy District","General Education - Paraprofessional Instructional Assistants","Non-Certified",6.5
="Andover School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",2.9
="Ansonia School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",50.5
="Area Cooperative Educational Services",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",25.0
="Ashford School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",5.0
="Avon School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",0.0
="Barkhamsted School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",4.8
="Berlin School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",23.6
="Bethany School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",7.0
="Bethel School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",9.0
="Bloomfield School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",29.0
="Bolton School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",6.5
="Bozrah School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",3.8
="Branford School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",19.8
="Bridgeport School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",132.0
="Bristol School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",10.2
="Brookfield School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",16.8
="Brooklyn School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",13.1
="Canaan School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",0.8
="Canterbury School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",4.6
="Canton School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",28.8
="Capitol Region Education Council",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",81.2
="Chaplin School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",4.8
="Cheshire School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",37.5
="Chester School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",4.7
="Clinton School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",9.8
="Colchester School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",91.7
="Colebrook School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",3.7
="Columbia School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",9.6
="Common Ground High School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",3.0
="Connecticut Technical High School System",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",0.0
="Cooperative Educational Services",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",26.9
="Cornwall School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",2.1
="Coventry School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",22.3
="Cromwell School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",6.2
="Danbury School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",83.7
="Darien School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",38.9
="Deep River School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",9.6
="Derby School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",12.0
="East Granby School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",5.8
="East Haddam School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",6.5
="East Hampton School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",11.9
="East Hartford School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",74.6
="East Haven School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",26.4
="East Lyme School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",14.4
="East Windsor School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",19.5
="Eastern Connecticut Regional Educational Service Center (EASTCONN)",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",45.0
="Eastford School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",2.5
="Easton School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",5.9
="EdAdvance",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",20.6
="Ellington School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",10.5
="Elm City College Preparatory School",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",5.4
="Enfield School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",36.2
="Essex School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",6.4
="Explorations District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",0.3
="Fairfield School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",51.8
="Farmington School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",18.9
="Franklin School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",5.0
="Glastonbury School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",39.6
="Granby School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",25.3
="Greenwich School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",48.4
