"FTE Staffing Report for 2007-08"

"District","Assignment Category","Educator Type","FTE Count"
"Amistad Academy District","General Education - Paraprofessional Instructional Assistants","Non-Certified",10.0
,="Library/Media - Support Staff",="Non-Certified",1.0
,="School Nurses",="Non-Certified",0.6
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",0.0
="Andover School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",3.0
,="Library/Media - Support Staff",="Non-Certified",0.0
,="School Nurses",="Non-Certified",1.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",5.0
="Ansonia School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",55.7
,="Library/Media - Support Staff",="Non-Certified",4.0
,="School Nurses",="Non-Certified",3.9
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",23.0
="Area Cooperative Educational Services",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",38.3
,="Library/Media - Support Staff",="Non-Certified",0.0
,="School Nurses",="Non-Certified",3.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",1.5
="Ashford School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",6.0
,="Library/Media - Support Staff",="Non-Certified",0.5
,="School Nurses",="Non-Certified",1.2
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",11.5
="Avon School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",0.0
,="Library/Media - Support Staff",="Non-Certified",0.0
,="School Nurses",="Non-Certified",5.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",0.0
="Barkhamsted School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",4.9
,="Library/Media - Support Staff",="Non-Certified",1.0
,="School Nurses",="Non-Certified",1.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",7.2
="Berlin School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",23.7
,="Library/Media - Support Staff",="Non-Certified",5.2
,="School Nurses",="Non-Certified",5.5
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",40.6
="Bethany School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",6.1
,="Library/Media - Support Staff",="Non-Certified",1.9
,="School Nurses",="Non-Certified",1.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",14.8
="Bethel School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",9.0
,="Library/Media - Support Staff",="Non-Certified",5.0
,="School Nurses",="Non-Certified",6.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",36.0
="Bloomfield School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",29.0
,="Library/Media - Support Staff",="Non-Certified",5.0
,="School Nurses",="Non-Certified",6.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",23.0
="Bolton School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",7.1
,="Library/Media - Support Staff",="Non-Certified",2.4
,="School Nurses",="Non-Certified",2.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",18.3
="Bozrah School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",1.8
,="Library/Media - Support Staff",="Non-Certified",1.0
,="School Nurses",="Non-Certified",1.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",6.0
="Branford School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",13.2
,="Library/Media - Support Staff",="Non-Certified",1.1
,="School Nurses",="Non-Certified",8.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",55.0
="Bridgeport Achievement First District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",0.2
,="Library/Media - Support Staff",="Non-Certified",0.0
,="School Nurses",="Non-Certified",0.2
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",0.0
="Bridgeport School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",133.0
,="Library/Media - Support Staff",="Non-Certified",18.0
,="School Nurses",="Non-Certified",29.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",169.0
="Bristol School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",11.4
,="Library/Media - Support Staff",="Non-Certified",14.0
,="School Nurses",="Non-Certified",16.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",113.5
="Brookfield School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",14.6
,="Library/Media - Support Staff",="Non-Certified",4.0
,="School Nurses",="Non-Certified",7.2
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",51.0
="Brooklyn School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",9.4
,="Library/Media - Support Staff",="Non-Certified",0.2
,="School Nurses",="Non-Certified",2.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",18.9
="Canaan School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",0.8
,="Library/Media - Support Staff",="Non-Certified",0.0
,="School Nurses",="Non-Certified",0.8
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",1.5
="Canterbury School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",5.7
,="Library/Media - Support Staff",="Non-Certified",2.0
,="School Nurses",="Non-Certified",2.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",8.7
="Canton School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",31.4
,="Library/Media - Support Staff",="Non-Certified",4.6
,="School Nurses",="Non-Certified",3.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",36.0
="Capitol Region Education Council",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",92.7
,="Library/Media - Support Staff",="Non-Certified",1.0
,="School Nurses",="Non-Certified",8.6
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",40.6
="Chaplin School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",4.8
,="Library/Media - Support Staff",="Non-Certified",2.0
,="School Nurses",="Non-Certified",1.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",4.0
="Cheshire School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",37.5
,="Library/Media - Support Staff",="Non-Certified",12.5
,="School Nurses",="Non-Certified",7.4
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",87.4
="Chester School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",1.5
,="Library/Media - Support Staff",="Non-Certified",1.0
,="School Nurses",="Non-Certified",1.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",10.8
="Clinton School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",9.8
,="Library/Media - Support Staff",="Non-Certified",2.3
,="School Nurses",="Non-Certified",3.7
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",35.9
="Colchester School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",20.4
,="Library/Media - Support Staff",="Non-Certified",4.5
,="School Nurses",="Non-Certified",6.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",49.0
="Colebrook School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",3.7
,="Library/Media - Support Staff",="Non-Certified",1.0
,="School Nurses",="Non-Certified",1.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",3.3
="Columbia School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",7.0
,="Library/Media - Support Staff",="Non-Certified",1.0
,="School Nurses",="Non-Certified",2.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",14.0
="Common Ground High School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",2.6
,="Library/Media - Support Staff",="Non-Certified",0.0
,="School Nurses",="Non-Certified",0.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",0.0
="Connecticut Technical High School System",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",0.0
,="Library/Media - Support Staff",="Non-Certified",0.0
,="School Nurses",="Non-Certified",18.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",58.7
="Cooperative Educational Services",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",33.2
,="Library/Media - Support Staff",="Non-Certified",1.0
,="School Nurses",="Non-Certified",1.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",0.0
="Cornwall School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",1.6
,="Library/Media - Support Staff",="Non-Certified",0.0
,="School Nurses",="Non-Certified",0.8
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",1.4
="Coventry School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",22.9
,="Library/Media - Support Staff",="Non-Certified",3.0
,="School Nurses",="Non-Certified",4.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",30.8
="Cromwell School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",6.2
,="Library/Media - Support Staff",="Non-Certified",0.0
,="School Nurses",="Non-Certified",4.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",21.0
="Danbury School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",71.9
,="Library/Media - Support Staff",="Non-Certified",8.3
,="School Nurses",="Non-Certified",20.5
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",161.0
="Darien School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",40.9
