"FTE Staffing Report for 2004-05"

"District","Assignment Category","Educator Type","FTE Count"
"Amistad Academy District","Other Staff Providing Non-Instructional Services/Support","Certified/Non-Certified",14.8
="Andover School District",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",18.3
="Ansonia School District",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",93.6
="Area Cooperative Educational Services",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",75.1
="Ashford School District",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",25.4
="Avon School District",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",163.5
="Barkhamsted School District",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",13.9
="Berlin School District",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",111.8
="Bethany School District",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",22.4
="Bethel School District",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",114.8
="Bloomfield School District",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",153.4
="Bolton School District",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",38.5
="Bozrah School District",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",14.5
="Branford School District",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",143.5
="Bridgeport School District",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",887.0
="Bristol School District",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",353.2
="Brookfield School District",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",114.0
="Brooklyn School District",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",38.4
="Canaan School District",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",2.5
="Canterbury School District",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",34.6
="Canton School District",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",81.0
="Capitol Region Education Council",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",210.1
="Chaplin School District",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",9.5
="Cheshire School District",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",188.4
="Chester School District",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",11.1
="Clinton School District",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",77.3
="Colchester School District",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",98.3
="Colebrook School District",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",6.3
="Columbia School District",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",26.8
="Common Ground High School District",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",2.0
="Connecticut Technical High School System",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",381.5
="Cooperative Educational Services",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",53.3
="Cornwall School District",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",4.2
="Coventry School District",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",83.6
="Cromwell School District",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",74.5
="Danbury School District",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",310.5
="Darien School District",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",147.9
="Deep River School District",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",14.2
="Derby School District",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",51.6
="East Granby School District",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",26.0
="East Haddam School District",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",67.5
="East Hampton School District",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",84.5
="East Hartford School District",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",246.5
="East Haven School District",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",157.9
="East Lyme School District",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",134.4
="East Windsor School District",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",58.8
="Eastern Connecticut Regional Educational Service Center (EASTCONN)",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",113.4
="Eastford School District",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",8.0
="Easton School District",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",29.2
="EdAdvance",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",112.0
="Ellington School District",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",103.4
="Elm City College Preparatory School",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",9.0
="Enfield School District",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",257.8
="Essex School District",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",20.3
="Explorations District",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",2.2
