"FTE Staffing Report for 2013-14"

"District","Assignment Category","Educator Type","FTE Count"
"Andover School District","Instructional Specialists Who Support Teachers","Certified",1.4
="Ansonia School District",="Instructional Specialists Who Support Teachers",="Certified",11.0
="Area Cooperative Educational Services",="Instructional Specialists Who Support Teachers",="Certified",13.5
="Ashford School District",="Instructional Specialists Who Support Teachers",="Certified",1.0
="Avon School District",="Instructional Specialists Who Support Teachers",="Certified",12.5
="Barkhamsted School District",="Instructional Specialists Who Support Teachers",="Certified",1.5
="Berlin School District",="Instructional Specialists Who Support Teachers",="Certified",10.1
="Bethany School District",="Instructional Specialists Who Support Teachers",="Certified",2.8
="Bethel School District",="Instructional Specialists Who Support Teachers",="Certified",8.9
="Bloomfield School District",="Instructional Specialists Who Support Teachers",="Certified",16.6
="Bolton School District",="Instructional Specialists Who Support Teachers",="Certified",4.0
="Bozrah School District",="Instructional Specialists Who Support Teachers",="Certified",1.0
="Branford School District",="Instructional Specialists Who Support Teachers",="Certified",8.5
="Bridgeport School District",="Instructional Specialists Who Support Teachers",="Certified",72.5
="Bristol School District",="Instructional Specialists Who Support Teachers",="Certified",34.1
="Brookfield School District",="Instructional Specialists Who Support Teachers",="Certified",7.4
="Brooklyn School District",="Instructional Specialists Who Support Teachers",="Certified",2.0
="Canaan School District",="Instructional Specialists Who Support Teachers",="Certified",0.5
="Canterbury School District",="Instructional Specialists Who Support Teachers",="Certified",1.0
="Canton School District",="Instructional Specialists Who Support Teachers",="Certified",5.6
="Capitol Region Education Council",="Instructional Specialists Who Support Teachers",="Certified",50.9
="Chaplin School District",="Instructional Specialists Who Support Teachers",="Certified",2.0
="Cheshire School District",="Instructional Specialists Who Support Teachers",="Certified",15.4
="Chester School District",="Instructional Specialists Who Support Teachers",="Certified",0.9
="Clinton School District",="Instructional Specialists Who Support Teachers",="Certified",5.4
="Colchester School District",="Instructional Specialists Who Support Teachers",="Certified",11.6
="Colebrook School District",="Instructional Specialists Who Support Teachers",="Certified",1.3
="Columbia School District",="Instructional Specialists Who Support Teachers",="Certified",1.3
="Connecticut Technical High School System",="Instructional Specialists Who Support Teachers",="Certified",2.0
="Cooperative Educational Services",="Instructional Specialists Who Support Teachers",="Certified",11.8
="Cornwall School District",="Instructional Specialists Who Support Teachers",="Certified",0.5
="Coventry School District",="Instructional Specialists Who Support Teachers",="Certified",5.4
="Cromwell School District",="Instructional Specialists Who Support Teachers",="Certified",8.0
="Danbury School District",="Instructional Specialists Who Support Teachers",="Certified",41.9
="Darien School District",="Instructional Specialists Who Support Teachers",="Certified",21.0
="Deep River School District",="Instructional Specialists Who Support Teachers",="Certified",1.0
="Derby School District",="Instructional Specialists Who Support Teachers",="Certified",4.0
