"FTE Staffing Report for 2005-06"

"District","Assignment Category","Educator Type","FTE Count"
"Amistad Academy District","General Education - Paraprofessional Instructional Assistants","Non-Certified",0.5
="Andover School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",2.7
="Ansonia School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",40.0
="Area Cooperative Educational Services",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",27.5
="Ashford School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",4.0
="Avon School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",0.8
="Barkhamsted School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",5.8
="Berlin School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",23.2
="Bethany School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",7.4
="Bethel School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",7.0
="Bloomfield School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",25.0
="Bozrah School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",3.8
="Branford School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",17.3
="Bridgeport School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",151.0
="Bristol School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",7.9
="Brookfield School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",17.8
="Brooklyn School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",12.2
="Canaan School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",1.0
="Canton School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",30.5
="Capitol Region Education Council",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",87.1
="Chaplin School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",4.8
="Cheshire School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",37.0
="Chester School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",5.0
="Clinton School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",10.7
="Colchester School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",23.4
="Colebrook School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",3.7
="Columbia School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",10.5
="Connecticut Technical High School System",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",0.0
="Cooperative Educational Services",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",20.0
="Cornwall School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",2.0
="Coventry School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",19.5
="Cromwell School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",7.2
="Danbury School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",81.4
="Darien School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",42.9
="Deep River School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",11.6
="Derby School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",13.0
="East Granby School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",5.8
="East Haddam School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",7.0
="East Hampton School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",10.5
="East Hartford School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",76.8
="East Haven School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",21.0
="East Lyme School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",16.3
="Eastern Connecticut Regional Educational Service Center (EASTCONN)",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",22.0
="Eastford School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",2.0
="Easton School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",5.9
="EdAdvance",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",20.3
="Ellington School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",12.1
="Elm City College Preparatory School",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",2.5
="Enfield School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",24.2
="Essex School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",8.9
="Fairfield School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",53.9
