"FTE Staffing Report for 2002-03"

"District","Assignment Category","Educator Type","FTE Count"
"Amistad Academy District","Administrators  Coordinators and Department Chairs - School Level","Certified",1.8
,="Counselors  Social Workers  and School Psychologists",="Certified",1.0
,="General Education - Teachers and Instructors",="Certified",14.9
,="Special Education - Teachers and Instructors",="Certified",1.0
="Andover School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",1.4
,="General Education - Teachers and Instructors",="Certified",23.6
,="Special Education - Teachers and Instructors",="Certified",3.0
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",0.6
,="Instructional Specialists Who Support Teachers",="Certified",2.0
,="Library/Media - Specialists (Certified)",="Certified",1.0
="Ansonia School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",7.2
,="Counselors  Social Workers  and School Psychologists",="Certified",9.0
,="General Education - Teachers and Instructors",="Certified",136.8
,="Special Education - Teachers and Instructors",="Certified",18.0
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",3.0
,="Instructional Specialists Who Support Teachers",="Certified",3.0
,="Library/Media - Specialists (Certified)",="Certified",1.0
="Area Cooperative Educational Services",="Administrators  Coordinators and Department Chairs - School Level",="Certified",15.2
,="Counselors  Social Workers  and School Psychologists",="Certified",24.6
,="General Education - Teachers and Instructors",="Certified",131.0
,="Special Education - Teachers and Instructors",="Certified",90.4
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",8.0
,="Instructional Specialists Who Support Teachers",="Certified",10.8
,="Library/Media - Specialists (Certified)",="Certified",2.0
="Ashford School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",2.0
,="Counselors  Social Workers  and School Psychologists",="Certified",1.0
,="General Education - Teachers and Instructors",="Certified",37.0
,="Special Education - Teachers and Instructors",="Certified",6.0
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",0.8
,="Instructional Specialists Who Support Teachers",="Certified",1.6
="Avon School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",12.4
,="Counselors  Social Workers  and School Psychologists",="Certified",15.2
,="General Education - Teachers and Instructors",="Certified",198.5
,="Special Education - Teachers and Instructors",="Certified",17.0
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",5.0
,="Instructional Specialists Who Support Teachers",="Certified",8.4
,="Library/Media - Specialists (Certified)",="Certified",4.1
="Barkhamsted School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",1.0
,="Counselors  Social Workers  and School Psychologists",="Certified",1.3
,="General Education - Teachers and Instructors",="Certified",20.1
,="Special Education - Teachers and Instructors",="Certified",2.0
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",0.4
,="Instructional Specialists Who Support Teachers",="Certified",0.9
,="Library/Media - Specialists (Certified)",="Certified",0.8
="Berlin School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",12.9
,="Counselors  Social Workers  and School Psychologists",="Certified",16.8
,="General Education - Teachers and Instructors",="Certified",197.4
,="Special Education - Teachers and Instructors",="Certified",27.2
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",5.2
,="Instructional Specialists Who Support Teachers",="Certified",9.0
,="Library/Media - Specialists (Certified)",="Certified",5.0
="Bethany School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",1.2
,="Counselors  Social Workers  and School Psychologists",="Certified",2.4
,="General Education - Teachers and Instructors",="Certified",39.8
,="Special Education - Teachers and Instructors",="Certified",3.0
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",1.6
="Bethel School District",="Administrators  Coordinators and Department Chairs - School Level",="Certified",11.0
,="Counselors  Social Workers  and School Psychologists",="Certified",18.3
,="General Education - Teachers and Instructors",="Certified",194.3
,="Special Education - Teachers and Instructors",="Certified",21.0
,="Administrators  Coordinators and Department Chairs - District Central Office",="Certified",6.9
,="Instructional Specialists Who Support Teachers",="Certified",4.9
,="Library/Media - Specialists (Certified)",="Certified",6.0
