"FTE Staffing Report for 2007-08"

"District","Assignment Category","Educator Type","FTE Count"
"Amistad Academy District","Special Education - Teachers and Instructors","Certified",1.0
="Andover School District",="Special Education - Teachers and Instructors",="Certified",3.0
="Ansonia School District",="Special Education - Teachers and Instructors",="Certified",23.0
="Area Cooperative Educational Services",="Special Education - Teachers and Instructors",="Certified",90.8
="Ashford School District",="Special Education - Teachers and Instructors",="Certified",7.0
="Avon School District",="Special Education - Teachers and Instructors",="Certified",26.6
="Barkhamsted School District",="Special Education - Teachers and Instructors",="Certified",3.0
="Berlin School District",="Special Education - Teachers and Instructors",="Certified",34.1
="Bethany School District",="Special Education - Teachers and Instructors",="Certified",5.5
="Bethel School District",="Special Education - Teachers and Instructors",="Certified",31.6
="Bloomfield School District",="Special Education - Teachers and Instructors",="Certified",29.3
="Bolton School District",="Special Education - Teachers and Instructors",="Certified",6.0
="Bozrah School District",="Special Education - Teachers and Instructors",="Certified",3.5
="Branford School District",="Special Education - Teachers and Instructors",="Certified",33.5
="Bridgeport School District",="Special Education - Teachers and Instructors",="Certified",221.5
="Bristol School District",="Special Education - Teachers and Instructors",="Certified",78.2
="Brookfield School District",="Special Education - Teachers and Instructors",="Certified",19.4
="Brooklyn School District",="Special Education - Teachers and Instructors",="Certified",6.0
="Canaan School District",="Special Education - Teachers and Instructors",="Certified",1.0
="Canterbury School District",="Special Education - Teachers and Instructors",="Certified",5.0
="Canton School District",="Special Education - Teachers and Instructors",="Certified",15.8
="Capitol Region Education Council",="Special Education - Teachers and Instructors",="Certified",88.6
="Chaplin School District",="Special Education - Teachers and Instructors",="Certified",3.0
="Cheshire School District",="Special Education - Teachers and Instructors",="Certified",46.5
="Chester School District",="Special Education - Teachers and Instructors",="Certified",4.0
="Clinton School District",="Special Education - Teachers and Instructors",="Certified",24.0
="Colchester School District",="Special Education - Teachers and Instructors",="Certified",27.5
="Colebrook School District",="Special Education - Teachers and Instructors",="Certified",1.2
="Columbia School District",="Special Education - Teachers and Instructors",="Certified",6.9
="Common Ground High School District",="Special Education - Teachers and Instructors",="Certified",1.0
="Connecticut Technical High School System",="Special Education - Teachers and Instructors",="Certified",73.6
="Cooperative Educational Services",="Special Education - Teachers and Instructors",="Certified",48.8
="Cornwall School District",="Special Education - Teachers and Instructors",="Certified",2.0
="Coventry School District",="Special Education - Teachers and Instructors",="Certified",22.0
="Cromwell School District",="Special Education - Teachers and Instructors",="Certified",22.0
="Danbury School District",="Special Education - Teachers and Instructors",="Certified",88.9
="Darien School District",="Special Education - Teachers and Instructors",="Certified",50.7
="Deep River School District",="Special Education - Teachers and Instructors",="Certified",6.0
="Department of Mental Health and Addiction Services",="Special Education - Teachers and Instructors",="Certified",2.0
="Department of Social Services",="Special Education - Teachers and Instructors",="Certified",32.0
="Derby School District",="Special Education - Teachers and Instructors",="Certified",11.5
="East Granby School District",="Special Education - Teachers and Instructors",="Certified",8.1
="East Haddam School District",="Special Education - Teachers and Instructors",="Certified",13.5
="East Hampton School District",="Special Education - Teachers and Instructors",="Certified",22.5
="East Hartford School District",="Special Education - Teachers and Instructors",="Certified",72.0
="East Haven School District",="Special Education - Teachers and Instructors",="Certified",27.0
="East Lyme School District",="Special Education - Teachers and Instructors",="Certified",30.2
="East Windsor School District",="Special Education - Teachers and Instructors",="Certified",10.0
="Eastern Connecticut Regional Educational Service Center (EASTCONN)",="Special Education - Teachers and Instructors",="Certified",10.7
="Eastford School District",="Special Education - Teachers and Instructors",="Certified",1.6
="Easton School District",="Special Education - Teachers and Instructors",="Certified",10.9
="EdAdvance",="Special Education - Teachers and Instructors",="Certified",4.5
="Ellington School District",="Special Education - Teachers and Instructors",="Certified",22.6
="Elm City College Preparatory School",="Special Education - Teachers and Instructors",="Certified",1.0
="Enfield School District",="Special Education - Teachers and Instructors",="Certified",53.8
="Essex School District",="Special Education - Teachers and Instructors",="Certified",5.0
="Explorations District",="Special Education - Teachers and Instructors",="Certified",1.0
="Fairfield School District",="Special Education - Teachers and Instructors",="Certified",86.6
="Farmington School District",="Special Education - Teachers and Instructors",="Certified",27.1
="Franklin School District",="Special Education - Teachers and Instructors",="Certified",3.0
="Glastonbury School District",="Special Education - Teachers and Instructors",="Certified",51.8
="Granby School District",="Special Education - Teachers and Instructors",="Certified",17.4
="Greenwich School District",="Special Education - Teachers and Instructors",="Certified",99.0
="Griswold School District",="Special Education - Teachers and Instructors",="Certified",25.0
