"FTE Staffing Report for 2009-10"

"District","Assignment Category","Educator Type","FTE Count"
"Achievement First Hartford Academy Inc. District","General Education - Paraprofessional Instructional Assistants","Non-Certified",0.0
="Amistad Academy District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",3.5
="Andover School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",2.0
="Ansonia School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",35.0
="Area Cooperative Educational Services",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",31.0
="Ashford School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",6.5
="Avon School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",0.9
="Barkhamsted School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",3.7
="Berlin School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",20.6
="Bethany School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",2.8
="Bethel School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",21.0
="Bloomfield School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",39.0
="Bolton School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",5.7
="Bozrah School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",0.0
="Branford School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",25.8
="Bridgeport Achievement First District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",2.0
="Bridgeport School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",144.0
="Bristol School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",8.4
="Brookfield School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",21.7
="Brooklyn School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",14.7
="Canaan School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",0.8
="Canterbury School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",4.5
="Canton School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",24.1
="Capitol Region Education Council",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",148.6
="Chaplin School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",5.0
="Charter School for Young Children on Asylum Hill District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",9.0
="Cheshire School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",38.8
="Chester School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",2.0
="Clinton School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",8.4
="Colchester School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",21.8
="Colebrook School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",4.0
="Columbia School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",6.0
="Common Ground High School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",3.8
="Connecticut Technical High School System",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",0.0
="Cooperative Educational Services",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",22.6
="Cornwall School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",1.6
="Coventry School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",16.2
="Cromwell School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",15.0
="Danbury School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",68.6
="Darien School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",32.6
="Deep River School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",6.3
="Derby School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",27.0
="East Granby School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",5.0
="East Haddam School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",6.1
="East Hampton School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",12.9
="East Hartford School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",95.0
="East Haven School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",25.1
="East Lyme School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",19.6
="East Windsor School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",8.0
="Eastern Connecticut Regional Educational Service Center (EASTCONN)",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",49.5
="Eastford School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",2.5
="Easton School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",5.2
="EdAdvance",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",25.1
="Ellington School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",9.9
="Elm City College Preparatory School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",4.0
="Enfield School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",8.5
="Essex School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",7.0
="Explorations District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",0.0
="Fairfield School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",58.0
="Farmington School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",21.6
="Franklin School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",5.3
="Glastonbury School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",46.4
="Granby School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",29.2
="Greenwich School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",0.0
="Griswold School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",1.0
="Groton School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",50.8
="Guilford School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",4.2
="Hamden School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",48.8
="Hampton School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",3.5
="Hartford School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",178.0
="Hartland School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",1.1
="Hebron School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",11.5
="Highville Charter School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",6.0
="Integrated Day Charter School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",8.5
="Interdistrict School for Arts and Comm District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",0.8
="Jumoke Academy District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",14.5
="Kent School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",2.9
="Killingly School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",71.5
="Learn",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",54.1
="Lebanon School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",3.0
="Ledyard School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",29.2
="Lisbon School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",1.5
="Litchfield School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",3.0
="Madison School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",49.3
="Manchester School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",52.8
="Mansfield School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",29.5
="Marlborough School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",8.5
="Meriden School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",25.0
="Middletown School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",5.7
="Milford School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",29.0
="Monroe School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",22.8
="Montville School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",23.8
="Naugatuck School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",45.5
="New Beginnings Inc Family Academy District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",5.0
="New Britain School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",107.0
="New Canaan School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",46.0
="New Fairfield School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",29.0
="New Hartford School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",4.2
="New Haven School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",208.0
="New London School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",36.8
="New Milford School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",40.5
="Newington School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",22.0
="Newtown School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",52.2
="Norfolk School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",3.5
="North Branford School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",19.0
="North Canaan School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",6.5
="North Haven School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",21.0
="North Stonington School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",1.0
="Norwich Free Academy District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",7.5
="Norwich School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",36.5
="Odyssey Community School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",0.0
="Old Saybrook School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",9.0
="Orange School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",14.5
="Oxford School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",29.2
="Park City Prep Charter School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",0.0
="Plainfield School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",16.1
="Plainville School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",26.9
="Plymouth School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",10.3
="Pomfret School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",6.5
="Portland School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",15.5
="Preston School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",3.0
="Putnam School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",16.9
="Redding School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",29.1
="Regional School District 01",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",2.8
="Regional School District 04",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",1.0
="Regional School District 05",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",2.0
="Regional School District 06",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",8.8
="Regional School District 07",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",0.0
="Regional School District 08",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",4.0
="Regional School District 09",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",0.0
="Regional School District 10",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",15.5
="Regional School District 11",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",0.0
="Regional School District 12",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",14.0
="Regional School District 13",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",14.5
="Regional School District 14",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",17.0
="Regional School District 15",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",37.4
="Regional School District 16",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",5.8
="Regional School District 17",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",17.9
="Regional School District 18",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",12.9
="Regional School District 19",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",4.6
="Ridgefield School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",21.8
="Rocky Hill School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",18.6
="Salem School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",4.6
="Salisbury School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",3.8
="Scotland School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",4.0
="Seymour School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",18.8
="Sharon School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",2.0
="Shelton School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",81.7
="Sherman School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",7.6
="Side By Side Charter School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",12.5
="Simsbury School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",45.5
="South Windsor School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",13.8
="Southington School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",25.9
="Sprague School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",4.0
="Stafford School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",30.0
="Stamford Academy District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",3.0
="Stamford School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",99.0
="Sterling School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",9.0
="Stonington School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",11.8
="Stratford School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",7.0
="Suffield School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",25.4
="The Bridge Academy District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",2.0
="The Gilbert School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",1.0
="Thomaston School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",2.1
="Thompson School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",11.0
="Tolland School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",17.0
="Torrington School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",10.5
="Trailblazers Academy District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",4.0
="Trumbull School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",25.0
="Unified School District #1",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",8.5
="Unified School District #2",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",0.0
="Union School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",2.0
="Vernon School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",37.7
="Voluntown School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",8.0
="Wallingford School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",61.9
="Waterbury School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",148.1
="Waterford School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",4.0
="Watertown School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",19.5
