"FTE Staffing Report for 2007-08"

"District","Assignment Category","Educator Type","FTE Count"
"Andover School District","Instructional Specialists Who Support Teachers","Certified",1.4
="Ansonia School District",="Instructional Specialists Who Support Teachers",="Certified",8.0
="Area Cooperative Educational Services",="Instructional Specialists Who Support Teachers",="Certified",12.3
="Ashford School District",="Instructional Specialists Who Support Teachers",="Certified",3.4
="Avon School District",="Instructional Specialists Who Support Teachers",="Certified",11.2
="Barkhamsted School District",="Instructional Specialists Who Support Teachers",="Certified",1.2
="Berlin School District",="Instructional Specialists Who Support Teachers",="Certified",10.8
="Bethany School District",="Instructional Specialists Who Support Teachers",="Certified",1.0
="Bethel School District",="Instructional Specialists Who Support Teachers",="Certified",5.9
="Bloomfield School District",="Instructional Specialists Who Support Teachers",="Certified",13.7
="Bolton School District",="Instructional Specialists Who Support Teachers",="Certified",4.0
="Bozrah School District",="Instructional Specialists Who Support Teachers",="Certified",1.0
="Branford School District",="Instructional Specialists Who Support Teachers",="Certified",8.3
="Bridgeport School District",="Instructional Specialists Who Support Teachers",="Certified",81.9
="Bristol School District",="Instructional Specialists Who Support Teachers",="Certified",21.5
="Brookfield School District",="Instructional Specialists Who Support Teachers",="Certified",8.8
="Brooklyn School District",="Instructional Specialists Who Support Teachers",="Certified",3.0
="Canaan School District",="Instructional Specialists Who Support Teachers",="Certified",0.4
="Canterbury School District",="Instructional Specialists Who Support Teachers",="Certified",1.0
="Canton School District",="Instructional Specialists Who Support Teachers",="Certified",5.6
="Capitol Region Education Council",="Instructional Specialists Who Support Teachers",="Certified",22.2
="Chaplin School District",="Instructional Specialists Who Support Teachers",="Certified",2.0
="Cheshire School District",="Instructional Specialists Who Support Teachers",="Certified",9.6
="Chester School District",="Instructional Specialists Who Support Teachers",="Certified",0.9
="Clinton School District",="Instructional Specialists Who Support Teachers",="Certified",7.0
="Colchester School District",="Instructional Specialists Who Support Teachers",="Certified",14.6
="Colebrook School District",="Instructional Specialists Who Support Teachers",="Certified",1.5
="Columbia School District",="Instructional Specialists Who Support Teachers",="Certified",3.0
="Connecticut Technical High School System",="Instructional Specialists Who Support Teachers",="Certified",1.0
="Cooperative Educational Services",="Instructional Specialists Who Support Teachers",="Certified",12.7
="Cornwall School District",="Instructional Specialists Who Support Teachers",="Certified",0.4
="Coventry School District",="Instructional Specialists Who Support Teachers",="Certified",5.5
="Cromwell School District",="Instructional Specialists Who Support Teachers",="Certified",6.0
="Danbury School District",="Instructional Specialists Who Support Teachers",="Certified",41.9
="Darien School District",="Instructional Specialists Who Support Teachers",="Certified",23.2
="Deep River School District",="Instructional Specialists Who Support Teachers",="Certified",3.1
="Derby School District",="Instructional Specialists Who Support Teachers",="Certified",3.0
="East Granby School District",="Instructional Specialists Who Support Teachers",="Certified",0.9
="East Haddam School District",="Instructional Specialists Who Support Teachers",="Certified",4.0
="East Hampton School District",="Instructional Specialists Who Support Teachers",="Certified",6.0
="East Hartford School District",="Instructional Specialists Who Support Teachers",="Certified",24.1
="East Haven School District",="Instructional Specialists Who Support Teachers",="Certified",6.8
="East Lyme School District",="Instructional Specialists Who Support Teachers",="Certified",4.0
="East Windsor School District",="Instructional Specialists Who Support Teachers",="Certified",2.4
="Eastern Connecticut Regional Educational Service Center (EASTCONN)",="Instructional Specialists Who Support Teachers",="Certified",1.4
="Easton School District",="Instructional Specialists Who Support Teachers",="Certified",4.5
="EdAdvance",="Instructional Specialists Who Support Teachers",="Certified",0.3
="Ellington School District",="Instructional Specialists Who Support Teachers",="Certified",11.7
="Enfield School District",="Instructional Specialists Who Support Teachers",="Certified",10.0
="Essex School District",="Instructional Specialists Who Support Teachers",="Certified",3.7
="Fairfield School District",="Instructional Specialists Who Support Teachers",="Certified",57.3
="Farmington School District",="Instructional Specialists Who Support Teachers",="Certified",9.1
="Franklin School District",="Instructional Specialists Who Support Teachers",="Certified",0.8
="Glastonbury School District",="Instructional Specialists Who Support Teachers",="Certified",12.8
="Granby School District",="Instructional Specialists Who Support Teachers",="Certified",10.5
="Greenwich School District",="Instructional Specialists Who Support Teachers",="Certified",38.1
="Griswold School District",="Instructional Specialists Who Support Teachers",="Certified",3.8
="Groton School District",="Instructional Specialists Who Support Teachers",="Certified",12.0
="Guilford School District",="Instructional Specialists Who Support Teachers",="Certified",7.6
="Hamden School District",="Instructional Specialists Who Support Teachers",="Certified",24.3
="Hampton School District",="Instructional Specialists Who Support Teachers",="Certified",0.7
="Hartford School District",="Instructional Specialists Who Support Teachers",="Certified",126.2
="Hartland School District",="Instructional Specialists Who Support Teachers",="Certified",0.1
="Hebron School District",="Instructional Specialists Who Support Teachers",="Certified",4.9
="Integrated Day Charter School District",="Instructional Specialists Who Support Teachers",="Certified",1.0
="Kent School District",="Instructional Specialists Who Support Teachers",="Certified",1.5
="Killingly School District",="Instructional Specialists Who Support Teachers",="Certified",11.1
="Learn",="Instructional Specialists Who Support Teachers",="Certified",7.3
="Lebanon School District",="Instructional Specialists Who Support Teachers",="Certified",3.0
="Ledyard School District",="Instructional Specialists Who Support Teachers",="Certified",8.7
="Lisbon School District",="Instructional Specialists Who Support Teachers",="Certified",1.9
="Litchfield School District",="Instructional Specialists Who Support Teachers",="Certified",8.0
="Madison School District",="Instructional Specialists Who Support Teachers",="Certified",5.0
="Manchester School District",="Instructional Specialists Who Support Teachers",="Certified",29.5
="Mansfield School District",="Instructional Specialists Who Support Teachers",="Certified",6.5
="Marlborough School District",="Instructional Specialists Who Support Teachers",="Certified",3.5
="Meriden School District",="Instructional Specialists Who Support Teachers",="Certified",25.0
="Middletown School District",="Instructional Specialists Who Support Teachers",="Certified",13.0
="Milford School District",="Instructional Specialists Who Support Teachers",="Certified",31.0
="Monroe School District",="Instructional Specialists Who Support Teachers",="Certified",9.3
="Montville School District",="Instructional Specialists Who Support Teachers",="Certified",7.8
="Naugatuck School District",="Instructional Specialists Who Support Teachers",="Certified",13.0
="New Beginnings Inc Family Academy District",="Instructional Specialists Who Support Teachers",="Certified",2.0
="New Britain School District",="Instructional Specialists Who Support Teachers",="Certified",28.7
