"FTE Staffing Report for 2006-07"

"District","Assignment Category","Educator Type","FTE Count"
"Amistad Academy District","Special Education - Teachers and Instructors","Certified",2.0
="Andover School District",="Special Education - Teachers and Instructors",="Certified",3.0
="Ansonia School District",="Special Education - Teachers and Instructors",="Certified",23.0
="Area Cooperative Educational Services",="Special Education - Teachers and Instructors",="Certified",89.3
="Ashford School District",="Special Education - Teachers and Instructors",="Certified",7.0
="Avon School District",="Special Education - Teachers and Instructors",="Certified",21.0
="Barkhamsted School District",="Special Education - Teachers and Instructors",="Certified",3.3
="Berlin School District",="Special Education - Teachers and Instructors",="Certified",34.1
="Bethany School District",="Special Education - Teachers and Instructors",="Certified",4.5
="Bethel School District",="Special Education - Teachers and Instructors",="Certified",24.6
="Bloomfield School District",="Special Education - Teachers and Instructors",="Certified",29.3
="Bolton School District",="Special Education - Teachers and Instructors",="Certified",6.6
="Bozrah School District",="Special Education - Teachers and Instructors",="Certified",3.5
="Branford School District",="Special Education - Teachers and Instructors",="Certified",32.8
="Bridgeport School District",="Special Education - Teachers and Instructors",="Certified",212.5
="Bristol School District",="Special Education - Teachers and Instructors",="Certified",78.2
="Brookfield School District",="Special Education - Teachers and Instructors",="Certified",19.4
="Brooklyn School District",="Special Education - Teachers and Instructors",="Certified",6.0
="Canaan School District",="Special Education - Teachers and Instructors",="Certified",1.0
="Canterbury School District",="Special Education - Teachers and Instructors",="Certified",7.0
="Canton School District",="Special Education - Teachers and Instructors",="Certified",14.8
="Capitol Region Education Council",="Special Education - Teachers and Instructors",="Certified",87.4
="Chaplin School District",="Special Education - Teachers and Instructors",="Certified",3.0
="Cheshire School District",="Special Education - Teachers and Instructors",="Certified",45.5
="Chester School District",="Special Education - Teachers and Instructors",="Certified",4.0
="Clinton School District",="Special Education - Teachers and Instructors",="Certified",25.0
="Colchester School District",="Special Education - Teachers and Instructors",="Certified",26.5
="Colebrook School District",="Special Education - Teachers and Instructors",="Certified",1.2
="Columbia School District",="Special Education - Teachers and Instructors",="Certified",5.5
="Common Ground High School District",="Special Education - Teachers and Instructors",="Certified",1.0
