"FTE Staffing Report for 2005-06"

"District","Assignment Category","Educator Type","FTE Count"
"Amistad Academy District","School Nurses","Non-Certified",0.0
="Andover School District",="School Nurses",="Non-Certified",1.0
="Ansonia School District",="School Nurses",="Non-Certified",4.6
="Area Cooperative Educational Services",="School Nurses",="Non-Certified",2.6
="Ashford School District",="School Nurses",="Non-Certified",1.2
="Avon School District",="School Nurses",="Non-Certified",5.0
="Barkhamsted School District",="School Nurses",="Non-Certified",1.0
="Berlin School District",="School Nurses",="Non-Certified",5.5
="Bethany School District",="School Nurses",="Non-Certified",1.0
="Bethel School District",="School Nurses",="Non-Certified",6.0
="Bloomfield School District",="School Nurses",="Non-Certified",5.5
="Bozrah School District",="School Nurses",="Non-Certified",1.0
="Branford School District",="School Nurses",="Non-Certified",7.0
="Bridgeport School District",="School Nurses",="Non-Certified",29.4
="Bristol School District",="School Nurses",="Non-Certified",15.0
="Brookfield School District",="School Nurses",="Non-Certified",7.2
="Brooklyn School District",="School Nurses",="Non-Certified",2.0
="Canaan School District",="School Nurses",="Non-Certified",1.0
="Canton School District",="School Nurses",="Non-Certified",3.0
="Capitol Region Education Council",="School Nurses",="Non-Certified",9.2
="Chaplin School District",="School Nurses",="Non-Certified",1.0
="Cheshire School District",="School Nurses",="Non-Certified",7.4
="Chester School District",="School Nurses",="Non-Certified",1.0
="Clinton School District",="School Nurses",="Non-Certified",3.8
="Colchester School District",="School Nurses",="Non-Certified",5.0
="Colebrook School District",="School Nurses",="Non-Certified",1.0
="Columbia School District",="School Nurses",="Non-Certified",2.0
="Connecticut Technical High School System",="School Nurses",="Non-Certified",17.0
="Cooperative Educational Services",="School Nurses",="Non-Certified",1.0
="Cornwall School District",="School Nurses",="Non-Certified",0.8
="Coventry School District",="School Nurses",="Non-Certified",4.0
="Cromwell School District",="School Nurses",="Non-Certified",4.0
="Danbury School District",="School Nurses",="Non-Certified",19.6
="Darien School District",="School Nurses",="Non-Certified",10.0
="Deep River School District",="School Nurses",="Non-Certified",1.0
="Derby School District",="School Nurses",="Non-Certified",3.0
="East Granby School District",="School Nurses",="Non-Certified",2.7
="East Haddam School District",="School Nurses",="Non-Certified",4.0
="East Hampton School District",="School Nurses",="Non-Certified",4.0
="East Hartford School District",="School Nurses",="Non-Certified",17.2
="East Haven School District",="School Nurses",="Non-Certified",10.0
="East Lyme School District",="School Nurses",="Non-Certified",5.5
="Eastern Connecticut Regional Educational Service Center (EASTCONN)",="School Nurses",="Non-Certified",0.0
="Eastford School District",="School Nurses",="Non-Certified",1.0
="Easton School District",="School Nurses",="Non-Certified",2.0
="EdAdvance",="School Nurses",="Non-Certified",3.3
="Ellington School District",="School Nurses",="Non-Certified",5.0
="Elm City College Preparatory School",="School Nurses",="Non-Certified",0.2
="Enfield School District",="School Nurses",="Non-Certified",18.0
="Essex School District",="School Nurses",="Non-Certified",1.0
="Fairfield School District",="School Nurses",="Non-Certified",18.3
="Farmington School District",="School Nurses",="Non-Certified",6.7
="Franklin School District",="School Nurses",="Non-Certified",1.0
="Glastonbury School District",="School Nurses",="Non-Certified",12.1
="Granby School District",="School Nurses",="Non-Certified",5.0
="Greenwich School District",="School Nurses",="Non-Certified",17.0
="Griswold School District",="School Nurses",="Non-Certified",3.0
="Groton School District",="School Nurses",="Non-Certified",15.4
="Guilford School District",="School Nurses",="Non-Certified",7.0
="Hamden School District",="School Nurses",="Non-Certified",13.0
="Hampton School District",="School Nurses",="Non-Certified",1.0
="Hartford School District",="School Nurses",="Non-Certified",50.0
="Hartland School District",="School Nurses",="Non-Certified",1.0
="Hebron School District",="School Nurses",="Non-Certified",2.0
="Highville Mustard Seed Charter School District",="School Nurses",="Non-Certified",1.0
="Integrated Day Charter School District",="School Nurses",="Non-Certified",0.7
="Kent School District",="School Nurses",="Non-Certified",0.8
="Killingly School District",="School Nurses",="Non-Certified",6.0
="Learn",="School Nurses",="Non-Certified",2.0
="Lebanon School District",="School Nurses",="Non-Certified",3.0
="Ledyard School District",="School Nurses",="Non-Certified",7.0
="Lisbon School District",="School Nurses",="Non-Certified",1.0
="Litchfield School District",="School Nurses",="Non-Certified",2.0
="Madison School District",="School Nurses",="Non-Certified",6.0
="Manchester School District",="School Nurses",="Non-Certified",16.5
="Mansfield School District",="School Nurses",="Non-Certified",4.0
="Marlborough School District",="School Nurses",="Non-Certified",1.0
="Meriden School District",="School Nurses",="Non-Certified",12.0
="Middletown School District",="School Nurses",="Non-Certified",15.5
="Milford School District",="School Nurses",="Non-Certified",18.0
="Monroe School District",="School Nurses",="Non-Certified",7.0
="Montville School District",="School Nurses",="Non-Certified",5.8
="Naugatuck School District",="School Nurses",="Non-Certified",16.0
="New Britain School District",="School Nurses",="Non-Certified",18.0
="New Canaan School District",="School Nurses",="Non-Certified",8.0
="New Fairfield School District",="School Nurses",="Non-Certified",4.0
="New Hartford School District",="School Nurses",="Non-Certified",2.8
="New Haven School District",="School Nurses",="Non-Certified",30.2
="New London School District",="School Nurses",="Non-Certified",7.0
="New Milford School District",="School Nurses",="Non-Certified",8.0
="Newington School District",="School Nurses",="Non-Certified",6.7
="Newtown School District",="School Nurses",="Non-Certified",12.4
="Norfolk School District",="School Nurses",="Non-Certified",1.0
="North Branford School District",="School Nurses",="Non-Certified",5.0
="North Canaan School District",="School Nurses",="Non-Certified",0.9
="North Haven School District",="School Nurses",="Non-Certified",6.5
="North Stonington School District",="School Nurses",="Non-Certified",2.0
="Norwalk School District",="School Nurses",="Non-Certified",19.0
="Norwich Free Academy District",="School Nurses",="Non-Certified",2.0
="Norwich School District",="School Nurses",="Non-Certified",13.0
="Office of Early Childhood (OEC)",="School Nurses",="Non-Certified",0.0
="Old Saybrook School District",="School Nurses",="Non-Certified",5.0
="Orange School District",="School Nurses",="Non-Certified",4.0
="Oxford School District",="School Nurses",="Non-Certified",3.0
="Plainfield School District",="School Nurses",="Non-Certified",6.0
="Plainville School District",="School Nurses",="Non-Certified",5.0
="Plymouth School District",="School Nurses",="Non-Certified",5.0
="Pomfret School District",="School Nurses",="Non-Certified",1.0
="Portland School District",="School Nurses",="Non-Certified",4.8
="Preston School District",="School Nurses",="Non-Certified",1.6
="Putnam School District",="School Nurses",="Non-Certified",4.0
="Redding School District",="School Nurses",="Non-Certified",3.0
="Regional School District 01",="School Nurses",="Non-Certified",0.9
="Regional School District 04",="School Nurses",="Non-Certified",2.0
="Regional School District 05",="School Nurses",="Non-Certified",5.0
="Regional School District 06",="School Nurses",="Non-Certified",3.7
="Regional School District 07",="School Nurses",="Non-Certified",1.5
="Regional School District 08",="School Nurses",="Non-Certified",2.0
="Regional School District 09",="School Nurses",="Non-Certified",1.0
="Regional School District 10",="School Nurses",="Non-Certified",4.5
="Regional School District 11",="School Nurses",="Non-Certified",1.0
="Regional School District 12",="School Nurses",="Non-Certified",4.0
="Regional School District 13",="School Nurses",="Non-Certified",6.0
="Regional School District 14",="School Nurses",="Non-Certified",4.0
="Regional School District 15",="School Nurses",="Non-Certified",11.2
="Regional School District 16",="School Nurses",="Non-Certified",5.0
="Regional School District 18",="School Nurses",="Non-Certified",5.4
="Regional School District 19",="School Nurses",="Non-Certified",1.0
="Ridgefield School District",="School Nurses",="Non-Certified",10.5
="Rocky Hill School District",="School Nurses",="Non-Certified",5.0
="Salem School District",="School Nurses",="Non-Certified",1.0
="Salisbury School District",="School Nurses",="Non-Certified",1.0
="Scotland School District",="School Nurses",="Non-Certified",1.0
="Seymour School District",="School Nurses",="Non-Certified",5.0
="Sharon School District",="School Nurses",="Non-Certified",1.0
="Shelton School District",="School Nurses",="Non-Certified",10.9
="Sherman School District",="School Nurses",="Non-Certified",0.9
="Side By Side Charter School District",="School Nurses",="Non-Certified",1.0
="Simsbury School District",="School Nurses",="Non-Certified",9.7
="Somers School District",="School Nurses",="Non-Certified",3.6
="South Windsor School District",="School Nurses",="Non-Certified",9.0
="Southington School District",="School Nurses",="Non-Certified",17.5
="Sprague School District",="School Nurses",="Non-Certified",1.0
="Stafford School District",="School Nurses",="Non-Certified",7.0
="Stamford School District",="School Nurses",="Non-Certified",22.0
="Sterling School District",="School Nurses",="Non-Certified",1.0
="Stonington School District",="School Nurses",="Non-Certified",7.6
="Stratford School District",="School Nurses",="Non-Certified",15.0
="Suffield School District",="School Nurses",="Non-Certified",4.0
="The Bridge Academy District",="School Nurses",="Non-Certified",0.5
="The Gilbert School District",="School Nurses",="Non-Certified",1.0
="Thomaston School District",="School Nurses",="Non-Certified",3.0
="Thompson School District",="School Nurses",="Non-Certified",3.0
="Tolland School District",="School Nurses",="Non-Certified",7.7
="Torrington School District",="School Nurses",="Non-Certified",9.6
="Trumbull School District",="School Nurses",="Non-Certified",11.5
="Unified School District #1",="School Nurses",="Non-Certified",0.0
