"FTE Staffing Report for 2014-15"

"District","Assignment Category","Educator Type","FTE Count"
"Achievement First Hartford Academy Inc. District","Special Education - Teachers and Instructors","Certified",10.0
="Amistad Academy District",="Special Education - Teachers and Instructors",="Certified",5.8
="Andover School District",="Special Education - Teachers and Instructors",="Certified",3.0
="Ansonia School District",="Special Education - Teachers and Instructors",="Certified",21.0
="Area Cooperative Educational Services",="Special Education - Teachers and Instructors",="Certified",87.5
="Ashford School District",="Special Education - Teachers and Instructors",="Certified",4.0
="Avon School District",="Special Education - Teachers and Instructors",="Certified",31.6
="Barkhamsted School District",="Special Education - Teachers and Instructors",="Certified",1.0
="Berlin School District",="Special Education - Teachers and Instructors",="Certified",34.3
="Bethany School District",="Special Education - Teachers and Instructors",="Certified",6.0
="Bethel School District",="Special Education - Teachers and Instructors",="Certified",33.8
="Bloomfield School District",="Special Education - Teachers and Instructors",="Certified",22.0
="Bolton School District",="Special Education - Teachers and Instructors",="Certified",10.0
="Bozrah School District",="Special Education - Teachers and Instructors",="Certified",3.0
="Branford School District",="Special Education - Teachers and Instructors",="Certified",28.7
="Bridgeport Achievement First District",="Special Education - Teachers and Instructors",="Certified",8.0
="Bridgeport School District",="Special Education - Teachers and Instructors",="Certified",202.9
="Bristol School District",="Special Education - Teachers and Instructors",="Certified",84.2
="Brookfield School District",="Special Education - Teachers and Instructors",="Certified",21.9
="Brooklyn School District",="Special Education - Teachers and Instructors",="Certified",7.0
="Canaan School District",="Special Education - Teachers and Instructors",="Certified",1.0
="Canterbury School District",="Special Education - Teachers and Instructors",="Certified",4.0
="Canton School District",="Special Education - Teachers and Instructors",="Certified",16.0
="Capitol Region Education Council",="Special Education - Teachers and Instructors",="Certified",146.6
="Chaplin School District",="Special Education - Teachers and Instructors",="Certified",2.0
="Cheshire School District",="Special Education - Teachers and Instructors",="Certified",48.2
="Chester School District",="Special Education - Teachers and Instructors",="Certified",3.8
="Clinton School District",="Special Education - Teachers and Instructors",="Certified",27.0
="Colchester School District",="Special Education - Teachers and Instructors",="Certified",24.0
="Colebrook School District",="Special Education - Teachers and Instructors",="Certified",1.0
="Columbia School District",="Special Education - Teachers and Instructors",="Certified",6.0
="Common Ground High School District",="Special Education - Teachers and Instructors",="Certified",1.0
="Connecticut Technical High School System",="Special Education - Teachers and Instructors",="Certified",67.1
="Cooperative Educational Services",="Special Education - Teachers and Instructors",="Certified",59.8
="Cornwall School District",="Special Education - Teachers and Instructors",="Certified",1.0
="Coventry School District",="Special Education - Teachers and Instructors",="Certified",22.0
="Cromwell School District",="Special Education - Teachers and Instructors",="Certified",24.0
="Danbury School District",="Special Education - Teachers and Instructors",="Certified",98.6
="Darien School District",="Special Education - Teachers and Instructors",="Certified",60.5
="Deep River School District",="Special Education - Teachers and Instructors",="Certified",3.3
="Department of Mental Health and Addiction Services",="Special Education - Teachers and Instructors",="Certified",1.0
="Department of Rehabilitation Services",="Special Education - Teachers and Instructors",="Certified",1.0
="Derby School District",="Special Education - Teachers and Instructors",="Certified",15.6
="East Granby School District",="Special Education - Teachers and Instructors",="Certified",10.1
="East Haddam School District",="Special Education - Teachers and Instructors",="Certified",12.0
="East Hampton School District",="Special Education - Teachers and Instructors",="Certified",23.8
="East Hartford School District",="Special Education - Teachers and Instructors",="Certified",80.0
="East Haven School District",="Special Education - Teachers and Instructors",="Certified",34.0
="East Lyme School District",="Special Education - Teachers and Instructors",="Certified",39.0
="East Windsor School District",="Special Education - Teachers and Instructors",="Certified",17.0
="Eastern Connecticut Regional Educational Service Center (EASTCONN)",="Special Education - Teachers and Instructors",="Certified",20.0
="Eastford School District",="Special Education - Teachers and Instructors",="Certified",2.0
="Easton School District",="Special Education - Teachers and Instructors",="Certified",13.0
="EdAdvance",="Special Education - Teachers and Instructors",="Certified",7.5
="Ellington School District",="Special Education - Teachers and Instructors",="Certified",24.7
="Elm City College Preparatory School District",="Special Education - Teachers and Instructors",="Certified",1.0
="Enfield School District",="Special Education - Teachers and Instructors",="Certified",53.2
="Essex School District",="Special Education - Teachers and Instructors",="Certified",9.0
="Explorations District",="Special Education - Teachers and Instructors",="Certified",2.0
="Fairfield School District",="Special Education - Teachers and Instructors",="Certified",103.0
="Farmington School District",="Special Education - Teachers and Instructors",="Certified",37.6
="Franklin School District",="Special Education - Teachers and Instructors",="Certified",1.6
="Glastonbury School District",="Special Education - Teachers and Instructors",="Certified",46.5
="Granby School District",="Special Education - Teachers and Instructors",="Certified",21.0
="Great Oaks Charter School District",="Special Education - Teachers and Instructors",="Certified",1.0
="Greenwich School District",="Special Education - Teachers and Instructors",="Certified",96.5
="Griswold School District",="Special Education - Teachers and Instructors",="Certified",27.3
="Groton School District",="Special Education - Teachers and Instructors",="Certified",52.3
="Guilford School District",="Special Education - Teachers and Instructors",="Certified",41.5
="Hamden School District",="Special Education - Teachers and Instructors",="Certified",64.0
="Hampton School District",="Special Education - Teachers and Instructors",="Certified",1.0
="Hartford School District",="Special Education - Teachers and Instructors",="Certified",209.9
="Hebron School District",="Special Education - Teachers and Instructors",="Certified",10.5
="Integrated Day Charter School District",="Special Education - Teachers and Instructors",="Certified",2.0
="Interdistrict School for Arts and Comm District",="Special Education - Teachers and Instructors",="Certified",6.0
="Jumoke Academy District",="Special Education - Teachers and Instructors",="Certified",4.4
="Kent School District",="Special Education - Teachers and Instructors",="Certified",3.5
="Killingly School District",="Special Education - Teachers and Instructors",="Certified",26.0
="Learn",="Special Education - Teachers and Instructors",="Certified",34.7
="Lebanon School District",="Special Education - Teachers and Instructors",="Certified",12.6
="Ledyard School District",="Special Education - Teachers and Instructors",="Certified",25.0
="Lisbon School District",="Special Education - Teachers and Instructors",="Certified",6.3
="Litchfield School District",="Special Education - Teachers and Instructors",="Certified",10.0
="Madison School District",="Special Education - Teachers and Instructors",="Certified",37.2
="Manchester School District",="Special Education - Teachers and Instructors",="Certified",69.0
="Mansfield School District",="Special Education - Teachers and Instructors",="Certified",15.5
="Marlborough School District",="Special Education - Teachers and Instructors",="Certified",4.0
