"FTE Staffing Report for 2004-05"

"District","Assignment Category","Educator Type","FTE Count"
"Amistad Academy District","General Education - Paraprofessional Instructional Assistants","Non-Certified",3.0
="Andover School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",3.2
="Ansonia School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",30.0
="Area Cooperative Educational Services",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",23.0
="Ashford School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",2.0
="Avon School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",1.5
="Barkhamsted School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",7.8
="Berlin School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",21.8
="Bethany School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",7.0
="Bethel School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",13.0
="Bloomfield School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",25.0
="Bolton School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",5.0
="Bozrah School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",3.4
="Branford School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",18.1
="Bridgeport School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",155.0
="Bristol School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",8.2
="Brookfield School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",16.0
="Brooklyn School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",14.6
="Canaan School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",0.8
="Canterbury School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",4.2
="Canton School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",26.5
="Capitol Region Education Council",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",76.8
="Chaplin School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",5.5
="Cheshire School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",39.8
="Chester School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",5.5
="Clinton School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",13.0
="Colchester School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",22.4
="Colebrook School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",4.8
="Columbia School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",7.5
="Common Ground High School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",2.0
="Connecticut Technical High School System",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",1.0
="Cooperative Educational Services",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",19.8
="Cornwall School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",1.5
="Coventry School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",21.3
="Cromwell School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",11.2
="Danbury School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",73.2
="Darien School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",40.9
="Deep River School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",10.8
="Derby School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",10.5
="East Granby School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",2.9
="East Haddam School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",7.5
="East Hampton School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",9.9
="East Hartford School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",82.1
="East Haven School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",25.0
="East Lyme School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",11.1
="East Windsor School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",17.5
="Eastern Connecticut Regional Educational Service Center (EASTCONN)",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",17.5
="Eastford School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",2.7
="Easton School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",8.5
