"FTE Staffing Report for 2006-07"

"District","School","Assignment Category","Educator Type","FTE Count"
"Amistad Academy District","Amistad Academy","General Education - Teachers and Instructors","Certified",27.3
="Andover School District",="Andover Elementary School",="General Education - Teachers and Instructors",="Certified",23.8
="Ansonia School District",="Ansonia High School",="General Education - Teachers and Instructors",="Certified",41.0
,="Ansonia Middle School",="General Education - Teachers and Instructors",="Certified",36.0
,="Mead School",="General Education - Teachers and Instructors",="Certified",32.0
,="Prendergast School",="General Education - Teachers and Instructors",="Certified",38.0
="Area Cooperative Educational Services",="A. C. E. S. Special Education Town Campus Learning Center",="General Education - Teachers and Instructors",="Certified",1.0
,="Collaborative Alternative Magnet School",="General Education - Teachers and Instructors",="Certified",9.0
,="Thomas Edison Magnet Middle School",="General Education - Teachers and Instructors",="Certified",57.0
,="Wintergreen Interdistrict Magnet School",="General Education - Teachers and Instructors",="Certified",40.8
="Ashford School District",="Ashford School",="General Education - Teachers and Instructors",="Certified",37.0
="Avon School District",="Avon High School",="General Education - Teachers and Instructors",="Certified",61.0
,="Avon Middle School",="General Education - Teachers and Instructors",="Certified",42.0
,="Pine Grove School",="General Education - Teachers and Instructors",="Certified",33.0
,="Roaring Brook School",="General Education - Teachers and Instructors",="Certified",40.1
,="Thompson Brook School",="General Education - Teachers and Instructors",="Certified",34.7
="Barkhamsted School District",="Barkhamsted Elementary School",="General Education - Teachers and Instructors",="Certified",20.7
="Berlin School District",="Berlin High School",="General Education - Teachers and Instructors",="Certified",68.2
,="Catherine M. McGee Middle School",="General Education - Teachers and Instructors",="Certified",53.0
,="Emma Hart Willard School",="General Education - Teachers and Instructors",="Certified",32.0
,="Mary E. Griswold School",="General Education - Teachers and Instructors",="Certified",35.7
,="Richard D. Hubbard School",="General Education - Teachers and Instructors",="Certified",17.9
="Bethany School District",="Bethany Community School",="General Education - Teachers and Instructors",="Certified",40.4
="Bethel School District",="Anna H. Rockwell School",="General Education - Teachers and Instructors",="Certified",26.6
,="Bethel High School",="General Education - Teachers and Instructors",="Certified",77.3
,="Bethel Middle School",="General Education - Teachers and Instructors",="Certified",53.3
,="Frank A. Berry School",="General Education - Teachers and Instructors",="Certified",27.6
,="Ralph M. T. Johnson School",="General Education - Teachers and Instructors",="Certified",28.6
="Bloomfield School District",="Bloomfield High School",="General Education - Teachers and Instructors",="Certified",52.2
,="Carmen Arace Intermediate School",="General Education - Teachers and Instructors",="Certified",26.0
,="Carmen Arace Middle School",="General Education - Teachers and Instructors",="Certified",27.0
,="J. P. Vincent School",="General Education - Teachers and Instructors",="Certified",24.0
,="Laurel School",="General Education - Teachers and Instructors",="Certified",20.1
,="Metacomet School",="General Education - Teachers and Instructors",="Certified",19.8
,="The Big Picture High School",="General Education - Teachers and Instructors",="Certified",4.0
="Bolton School District",="Bolton Center School",="General Education - Teachers and Instructors",="Certified",42.8
,="Bolton High School",="General Education - Teachers and Instructors",="Certified",26.3
="Bozrah School District",="Fields Memorial School",="General Education - Teachers and Instructors",="Certified",21.5
="Branford School District",="Branford High School",="General Education - Teachers and Instructors",="Certified",85.6
,="Francis Walsh Intermediate School",="General Education - Teachers and Instructors",="Certified",78.5
,="John B. Sliney School",="General Education - Teachers and Instructors",="Certified",24.3
,="Mary R. Tisko School",="General Education - Teachers and Instructors",="Certified",29.3
,="Mary T. Murphy School",="General Education - Teachers and Instructors",="Certified",27.3
="Bridgeport School District",="Barnum School",="General Education - Teachers and Instructors",="Certified",17.2
,="Bassick High School",="General Education - Teachers and Instructors",="Certified",65.6
,="Beardsley School",="General Education - Teachers and Instructors",="Certified",32.7
,="Black Rock School",="General Education - Teachers and Instructors",="Certified",20.9
,="Blackham School",="General Education - Teachers and Instructors",="Certified",53.3
,="Bridgeport Learning Center",="General Education - Teachers and Instructors",="Certified",1.2
,="Bridgeport Regional Vocational Aquaculture School",="General Education - Teachers and Instructors",="Certified",13.0
,="Bryant School",="General Education - Teachers and Instructors",="Certified",23.4
,="Central High School",="General Education - Teachers and Instructors",="Certified",140.9
,="Cesar Batalla School",="General Education - Teachers and Instructors",="Certified",41.6
,="Classical Studies Academy",="General Education - Teachers and Instructors",="Certified",23.6
,="Columbus School",="General Education - Teachers and Instructors",="Certified",41.0
,="Cross School",="General Education - Teachers and Instructors",="Certified",27.8
,="Curiale School",="General Education - Teachers and Instructors",="Certified",40.9
,="Dunbar School",="General Education - Teachers and Instructors",="Certified",32.5
,="Edison School",="General Education - Teachers and Instructors",="Certified",19.2
,="Garfield School",="General Education - Teachers and Instructors",="Certified",16.9
,="Geraldine Johnson School",="General Education - Teachers and Instructors",="Certified",8.9
,="Hall School",="General Education - Teachers and Instructors",="Certified",17.4
,="Hallen School",="General Education - Teachers and Instructors",="Certified",22.1
,="Harding High School",="General Education - Teachers and Instructors",="Certified",93.8
,="High Horizons Magnet School",="General Education - Teachers and Instructors",="Certified",22.0
,="Hooker School",="General Education - Teachers and Instructors",="Certified",23.0
,="Jettie S. Tisdale School",="General Education - Teachers and Instructors",="Certified",16.8
,="Longfellow School",="General Education - Teachers and Instructors",="Certified",31.4
,="Luis Munoz Marin School",="General Education - Teachers and Instructors",="Certified",51.4
,="Madison School",="General Education - Teachers and Instructors",="Certified",36.1
,="Make The Grade",="General Education - Teachers and Instructors",="Certified",4.0
,="Maplewood Annex",="General Education - Teachers and Instructors",="Certified",9.8
,="Multicultural Magnet School",="General Education - Teachers and Instructors",="Certified",27.6
,="Park City Academy",="General Education - Teachers and Instructors",="Certified",5.0
,="Park City Magnet School",="General Education - Teachers and Instructors",="Certified",24.4
,="Read School",="General Education - Teachers and Instructors",="Certified",49.0
,="Roosevelt School",="General Education - Teachers and Instructors",="Certified",43.9
,="Skane Center",="General Education - Teachers and Instructors",="Certified",3.9
,="Waltersville School",="General Education - Teachers and Instructors",="Certified",24.1
,="Winthrop School",="General Education - Teachers and Instructors",="Certified",41.9
="Bristol School District",="Bristol Central High School",="General Education - Teachers and Instructors",="Certified",84.2
,="Bristol Eastern High School",="General Education - Teachers and Instructors",="Certified",71.9
,="Chippens Hill Middle School",="General Education - Teachers and Instructors",="Certified",60.0
,="Clara T. O'Connell School",="General Education - Teachers and Instructors",="Certified",26.6
,="Clarence A. Bingham School",="General Education - Teachers and Instructors",="Certified",16.6
,="Edgewood School",="General Education - Teachers and Instructors",="Certified",24.5
,="Ellen P. Hubbell School",="General Education - Teachers and Instructors",="Certified",28.7
,="Greene-Hills School",="General Education - Teachers and Instructors",="Certified",22.5
,="Ivy Drive School",="General Education - Teachers and Instructors",="Certified",21.5
,="John J. Jennings School",="General Education - Teachers and Instructors",="Certified",20.8
,="Memorial Boulevard Middle School",="General Education - Teachers and Instructors",="Certified",38.5
,="Mountain View School",="General Education - Teachers and Instructors",="Certified",20.8
,="Northeast Middle School",="General Education - Teachers and Instructors",="Certified",37.1
,="South Side School",="General Education - Teachers and Instructors",="Certified",31.2
,="Stafford School",="General Education - Teachers and Instructors",="Certified",25.8
="Brookfield School District",="Brookfield High School",="General Education - Teachers and Instructors",="Certified",61.2
,="Center Elementary School",="General Education - Teachers and Instructors",="Certified",27.2
,="Huckleberry Hill Elementary School",="General Education - Teachers and Instructors",="Certified",37.9
,="Whisconier Middle School",="General Education - Teachers and Instructors",="Certified",58.4
="Brooklyn School District",="Brooklyn Elementary School",="General Education - Teachers and Instructors",="Certified",32.0
,="Brooklyn Middle School",="General Education - Teachers and Instructors",="Certified",28.6
="Canaan School District",="Lee H. Kellogg School",="General Education - Teachers and Instructors",="Certified",12.0
="Canterbury School District",="Canterbury Elementary School",="General Education - Teachers and Instructors",="Certified",19.5
,="Dr. Helen Baldwin Middle School",="General Education - Teachers and Instructors",="Certified",19.0
="Canton School District",="Canton High School",="General Education - Teachers and Instructors",="Certified",33.3
,="Canton Intermediate School",="General Education - Teachers and Instructors",="Certified",24.2
,="Canton Middle School",="General Education - Teachers and Instructors",="Certified",17.1
,="Cherry Brook Primary School",="General Education - Teachers and Instructors",="Certified",28.6
="Capitol Region Education Council",="CREC Early Learning Center at Asylum Hill",="General Education - Teachers and Instructors",="Certified",2.0
,="Farmington Valley Regional Diagnostic Center",="General Education - Teachers and Instructors",="Certified",0.2
,="Glastonbury/East Hartford Magnet School",="General Education - Teachers and Instructors",="Certified",15.6
,="Great Path Academy at MCC",="General Education - Teachers and Instructors",="Certified",4.0
,="Greater Hartford Academy of Math and Science",="General Education - Teachers and Instructors",="Certified",10.7
,="John J. Allison Polaris Center",="General Education - Teachers and Instructors",="Certified",3.0
,="Metropolitan Learning Center for Global and International Studies",="General Education - Teachers and Instructors",="Certified",50.4
,="Montessori Magnet School",="General Education - Teachers and Instructors",="Certified",17.9
,="Two Rivers Magnet Middle School",="General Education - Teachers and Instructors",="Certified",42.2
,="University of Hartford Magnet School",="General Education - Teachers and Instructors",="Certified",25.2
="Chaplin School District",="Chaplin Elementary School",="General Education - Teachers and Instructors",="Certified",18.6
="Cheshire School District",="Chapman School",="General Education - Teachers and Instructors",="Certified",19.9
,="Cheshire High School",="General Education - Teachers and Instructors",="Certified",96.8
,="Darcey School",="General Education - Teachers and Instructors",="Certified",12.0
,="Dodd Middle School",="General Education - Teachers and Instructors",="Certified",50.7
,="Doolittle School",="General Education - Teachers and Instructors",="Certified",30.3
,="Highland School",="General Education - Teachers and Instructors",="Certified",49.3
,="Humiston School",="General Education - Teachers and Instructors",="Certified",3.2
,="Norton School",="General Education - Teachers and Instructors",="Certified",28.8
="Chester School District",="Chester Elementary School",="General Education - Teachers and Instructors",="Certified",24.7
="Clinton School District",="Abraham Pierson School",="General Education - Teachers and Instructors",="Certified",19.9
,="Jared Eliot School",="General Education - Teachers and Instructors",="Certified",39.5
,="Lewin G. Joel Jr. School",="General Education - Teachers and Instructors",="Certified",43.4
,="The Morgan School",="General Education - Teachers and Instructors",="Certified",47.1
="Colchester School District",="Bacon Academy",="General Education - Teachers and Instructors",="Certified",67.8
,="Colchester Elementary School",="General Education - Teachers and Instructors",="Certified",37.9
,="Jack Jackter Intermediate School",="General Education - Teachers and Instructors",="Certified",40.1
,="William J. Johnston Middle School",="General Education - Teachers and Instructors",="Certified",54.6
="Colebrook School District",="Colebrook Consolidated School",="General Education - Teachers and Instructors",="Certified",7.8
="Columbia School District",="Horace W. Porter School",="General Education - Teachers and Instructors",="Certified",50.0
="Common Ground High School District",="Common Ground High School",="General Education - Teachers and Instructors",="Certified",9.3
="Connecticut Technical High School System",="A. I. Prince Technical High School",="General Education - Teachers and Instructors",="Certified",78.0
,="Bristol Technical Education Center",="General Education - Teachers and Instructors",="Certified",13.5
,="Bullard-Havens Technical High School",="General Education - Teachers and Instructors",="Certified",83.6
,="E. C. Goodwin Technical High School",="General Education - Teachers and Instructors",="Certified",71.0
,="Eli Whitney Technical High School",="General Education - Teachers and Instructors",="Certified",67.2
,="Ella T. Grasso Southeastern Technical High School",="General Education - Teachers and Instructors",="Certified",62.1
,="Emmett O'Brien Technical High School",="General Education - Teachers and Instructors",="Certified",46.4
,="H. C. Wilcox Technical High School",="General Education - Teachers and Instructors",="Certified",66.7
,="H. H. Ellis Technical High School",="General Education - Teachers and Instructors",="Certified",51.7
,="Henry Abbott Technical High School",="General Education - Teachers and Instructors",="Certified",58.8
,="Howell Cheney Technical High School",="General Education - Teachers and Instructors",="Certified",56.2
,="J. M. Wright Technical High School",="General Education - Teachers and Instructors",="Certified",35.5
,="Norwich Technical High School",="General Education - Teachers and Instructors",="Certified",50.1
,="Oliver Wolcott Technical High School",="General Education - Teachers and Instructors",="Certified",64.1
,="Platt Technical High School",="General Education - Teachers and Instructors",="Certified",68.3
,="Vinal Technical High School",="General Education - Teachers and Instructors",="Certified",58.2
,="W. F. Kaynor Technical High School",="General Education - Teachers and Instructors",="Certified",69.6
,="Windham Technical High School",="General Education - Teachers and Instructors",="Certified",53.2
="Cooperative Educational Services",="C. E. S. Special Education",="General Education - Teachers and Instructors",="Certified",2.0
,="Six-Six Magnet School",="General Education - Teachers and Instructors",="Certified",32.6
="Cornwall School District",="Cornwall Consolidated School",="General Education - Teachers and Instructors",="Certified",14.8
="Coventry School District",="Capt. Nathan Hale School",="General Education - Teachers and Instructors",="Certified",34.5
,="Coventry Grammar School",="General Education - Teachers and Instructors",="Certified",25.0
,="Coventry High School",="General Education - Teachers and Instructors",="Certified",40.6
,="George Hersey Robertson School",="General Education - Teachers and Instructors",="Certified",26.6
="Cromwell School District",="Cromwell High School",="General Education - Teachers and Instructors",="Certified",42.1
,="Cromwell Middle School",="General Education - Teachers and Instructors",="Certified",35.2
,="Edna C. Stevens School",="General Education - Teachers and Instructors",="Certified",28.7
,="Woodside Intermediate School",="General Education - Teachers and Instructors",="Certified",26.7
="Cross Cultural Academy District",="Cross Cultural Academy",="General Education - Teachers and Instructors",="Certified",2.7
="Danbury School District",="Alternative Center For Excellence",="General Education - Teachers and Instructors",="Certified",7.9
,="Broadview Middle School",="General Education - Teachers and Instructors",="Certified",66.2
,="Danbury High School",="General Education - Teachers and Instructors",="Certified",164.8
,="Ellsworth Avenue School",="General Education - Teachers and Instructors",="Certified",21.5
,="Great Plain School",="General Education - Teachers and Instructors",="Certified",18.7
,="Hayestown Avenue School",="General Education - Teachers and Instructors",="Certified",19.8
,="King Street Intermediate School",="General Education - Teachers and Instructors",="Certified",17.6
,="King Street Primary School",="General Education - Teachers and Instructors",="Certified",20.1
,="Mill Ridge Educational Center",="General Education - Teachers and Instructors",="Certified",17.2
,="Mill Ridge Primary School",="General Education - Teachers and Instructors",="Certified",15.3
,="Morris Street School",="General Education - Teachers and Instructors",="Certified",24.1
,="Park Avenue School",="General Education - Teachers and Instructors",="Certified",25.9
,="Pembroke School",="General Education - Teachers and Instructors",="Certified",22.5
,="Rogers Park Middle School",="General Education - Teachers and Instructors",="Certified",68.0
,="Shelter Rock School",="General Education - Teachers and Instructors",="Certified",18.3
,="South Street School",="General Education - Teachers and Instructors",="Certified",22.6
,="Stadley Rough School",="General Education - Teachers and Instructors",="Certified",25.8
,="Western CT Academy of International Studies Elementary Magnet School",="General Education - Teachers and Instructors",="Certified",14.9
="Darien School District",="Darien High School",="General Education - Teachers and Instructors",="Certified",88.4
,="Hindley Elementary School",="General Education - Teachers and Instructors",="Certified",28.3
,="Holmes Elementary School",="General Education - Teachers and Instructors",="Certified",26.8
,="Middlesex Middle School",="General Education - Teachers and Instructors",="Certified",90.9
,="Ox Ridge Elementary School",="General Education - Teachers and Instructors",="Certified",30.7
,="Royle Elementary School",="General Education - Teachers and Instructors",="Certified",27.8
,="Tokeneke Elementary School",="General Education - Teachers and Instructors",="Certified",23.6
="Deep River School District",="Deep River Elementary School",="General Education - Teachers and Instructors",="Certified",25.4
="Derby School District",="Bradley School",="General Education - Teachers and Instructors",="Certified",24.1
,="Derby High School",="General Education - Teachers and Instructors",="Certified",33.6
,="Irving School",="General Education - Teachers and Instructors",="Certified",29.3
="East Granby School District",="Allgrove School",="General Education - Teachers and Instructors",="Certified",14.8
,="East Granby High School",="General Education - Teachers and Instructors",="Certified",20.4
,="East Granby Middle School",="General Education - Teachers and Instructors",="Certified",15.2
,="R. Dudley Seymour School",="General Education - Teachers and Instructors",="Certified",8.8
="East Haddam School District",="East Haddam Elementary School",="General Education - Teachers and Instructors",="Certified",29.4
,="Nathan Hale-Ray High School",="General Education - Teachers and Instructors",="Certified",27.0
,="Nathan Hale-Ray Middle School",="General Education - Teachers and Instructors",="Certified",29.0
="East Hampton School District",="Center School",="General Education - Teachers and Instructors",="Certified",18.0
,="East Hampton High School",="General Education - Teachers and Instructors",="Certified",37.1
,="East Hampton Middle School",="General Education - Teachers and Instructors",="Certified",31.7
,="Memorial School",="General Education - Teachers and Instructors",="Certified",35.0
="East Hartford School District",="Anna E. Norris School",="General Education - Teachers and Instructors",="Certified",21.0
,="Connecticut IB Academy",="General Education - Teachers and Instructors",="Certified",12.8
,="Dr. Franklin H. Mayberry School",="General Education - Teachers and Instructors",="Certified",29.5
,="Dr. John A. Langford School",="General Education - Teachers and Instructors",="Certified",20.6
,="Dr. Thomas S. O'Connell School",="General Education - Teachers and Instructors",="Certified",23.7
,="East Hartford High School",="General Education - Teachers and Instructors",="Certified",120.0
,="East Hartford Middle School",="General Education - Teachers and Instructors",="Certified",75.6
,="Governor William Pitkin School",="General Education - Teachers and Instructors",="Certified",24.2
,="Hockanum School",="General Education - Teachers and Instructors",="Certified",23.7
,="Joseph O. Goodwin School",="General Education - Teachers and Instructors",="Certified",18.9
,="Robert J. O'Brien School",="General Education - Teachers and Instructors",="Certified",28.4
,="Silver Lane School",="General Education - Teachers and Instructors",="Certified",20.0
,="Stevens Alternate High School",="General Education - Teachers and Instructors",="Certified",7.6
,="Sunset Ridge Middle School",="General Education - Teachers and Instructors",="Certified",26.8
,="Willowbrook Early Childhood",="General Education - Teachers and Instructors",="Certified",12.2
