"FTE Staffing Report for 2003-04"

"District","School","Assignment Category","Educator Type","FTE Count"
"Amistad Academy District","Amistad Academy","Special Education - Teachers and Instructors","Certified",2.0
="Andover School District",="Andover Elementary School",="Special Education - Teachers and Instructors",="Certified",3.0
="Ansonia School District",="Ansonia High School",="Special Education - Teachers and Instructors",="Certified",5.0
,="Ansonia Middle School",="Special Education - Teachers and Instructors",="Certified",6.0
,="Mead School",="Special Education - Teachers and Instructors",="Certified",4.0
,="Prendergast School",="Special Education - Teachers and Instructors",="Certified",6.0
="Area Cooperative Educational Services",="A. C. E. S. Special Education Town Campus Learning Center",="Special Education - Teachers and Instructors",="Certified",77.6
,="Collaborative Alternative Magnet School",="Special Education - Teachers and Instructors",="Certified",1.0
,="Thomas Edison Magnet Middle School",="Special Education - Teachers and Instructors",="Certified",5.0
,="Wintergreen Interdistrict Magnet School",="Special Education - Teachers and Instructors",="Certified",4.0
="Ashford School District",="Ashford School",="Special Education - Teachers and Instructors",="Certified",6.0
="Avon School District",="Avon High School",="Special Education - Teachers and Instructors",="Certified",5.0
,="Avon Middle School",="Special Education - Teachers and Instructors",="Certified",3.0
,="Pine Grove School",="Special Education - Teachers and Instructors",="Certified",3.0
,="Roaring Brook School",="Special Education - Teachers and Instructors",="Certified",2.0
,="Thompson Brook School",="Special Education - Teachers and Instructors",="Certified",2.0
="Barkhamsted School District",="Barkhamsted Elementary School",="Special Education - Teachers and Instructors",="Certified",2.9
="Berlin School District",="Berlin High School",="Special Education - Teachers and Instructors",="Certified",8.6
,="Catherine M. McGee Middle School",="Special Education - Teachers and Instructors",="Certified",8.9
,="Emma Hart Willard School",="Special Education - Teachers and Instructors",="Certified",5.5
,="Mary E. Griswold School",="Special Education - Teachers and Instructors",="Certified",2.8
,="Richard D. Hubbard School",="Special Education - Teachers and Instructors",="Certified",2.4
="Bethany School District",="Bethany Community School",="Special Education - Teachers and Instructors",="Certified",3.0
="Bethel School District",="Anna H. Rockwell School",="Special Education - Teachers and Instructors",="Certified",3.0
,="Bethel High School",="Special Education - Teachers and Instructors",="Certified",9.3
,="Bethel Middle School",="Special Education - Teachers and Instructors",="Certified",8.0
,="Frank A. Berry School",="Special Education - Teachers and Instructors",="Certified",3.0
,="Ralph M. T. Johnson School",="Special Education - Teachers and Instructors",="Certified",4.8
="Bloomfield School District",="Bloomfield High School",="Special Education - Teachers and Instructors",="Certified",7.8
,="Carmen Arace Middle School",="Special Education - Teachers and Instructors",="Certified",11.0
,="J. P. Vincent School",="Special Education - Teachers and Instructors",="Certified",6.4
,="Laurel School",="Special Education - Teachers and Instructors",="Certified",3.7
,="Metacomet School",="Special Education - Teachers and Instructors",="Certified",2.4
="Bolton School District",="Bolton Center School",="Special Education - Teachers and Instructors",="Certified",4.0
,="Bolton High School",="Special Education - Teachers and Instructors",="Certified",2.0
="Bozrah School District",="Fields Memorial School",="Special Education - Teachers and Instructors",="Certified",3.5
="Branford School District",="Branford High School",="Special Education - Teachers and Instructors",="Certified",9.0
,="Francis Walsh Intermediate School",="Special Education - Teachers and Instructors",="Certified",12.0
,="Indian Neck School",="Special Education - Teachers and Instructors",="Certified",2.0
,="John B. Sliney School",="Special Education - Teachers and Instructors",="Certified",3.0
,="Mary R. Tisko School",="Special Education - Teachers and Instructors",="Certified",3.0
,="Mary T. Murphy School",="Special Education - Teachers and Instructors",="Certified",3.0
="Bridgeport School District",="Barnum School",="Special Education - Teachers and Instructors",="Certified",3.0
,="Bassick High School",="Special Education - Teachers and Instructors",="Certified",9.0
,="Beardsley School",="Special Education - Teachers and Instructors",="Certified",1.0
,="Black Rock School",="Special Education - Teachers and Instructors",="Certified",6.0
,="Blackham School",="Special Education - Teachers and Instructors",="Certified",12.0
,="Bryant School",="Special Education - Teachers and Instructors",="Certified",4.0
,="Central High School",="Special Education - Teachers and Instructors",="Certified",10.0
,="Cesar Batalla School",="Special Education - Teachers and Instructors",="Certified",3.0
,="Classical Studies Academy",="Special Education - Teachers and Instructors",="Certified",3.0
,="Columbus School",="Special Education - Teachers and Instructors",="Certified",8.0
,="Cross School",="Special Education - Teachers and Instructors",="Certified",6.0
,="Curiale School",="Special Education - Teachers and Instructors",="Certified",4.0
,="Dunbar School",="Special Education - Teachers and Instructors",="Certified",7.0
,="Edison School",="Special Education - Teachers and Instructors",="Certified",3.0
,="Garfield School",="Special Education - Teachers and Instructors",="Certified",2.0
,="Geraldine Johnson School",="Special Education - Teachers and Instructors",="Certified",2.0
,="Hall School",="Special Education - Teachers and Instructors",="Certified",3.0
,="Hallen School",="Special Education - Teachers and Instructors",="Certified",4.0
,="Harding High School",="Special Education - Teachers and Instructors",="Certified",8.0
,="High Horizons Magnet School",="Special Education - Teachers and Instructors",="Certified",2.3
,="Hooker School",="Special Education - Teachers and Instructors",="Certified",6.0
,="Jettie S. Tisdale School",="Special Education - Teachers and Instructors",="Certified",7.0
,="Longfellow School",="Special Education - Teachers and Instructors",="Certified",11.0
,="Luis Munoz Marin School",="Special Education - Teachers and Instructors",="Certified",7.0
,="Madison School",="Special Education - Teachers and Instructors",="Certified",7.0
,="Maplewood Annex",="Special Education - Teachers and Instructors",="Certified",7.0
,="Multicultural Magnet School",="Special Education - Teachers and Instructors",="Certified",3.3
,="Newfield School",="Special Education - Teachers and Instructors",="Certified",4.0
,="Park City Magnet School",="Special Education - Teachers and Instructors",="Certified",5.3
,="Read School",="Special Education - Teachers and Instructors",="Certified",6.0
,="Roosevelt School",="Special Education - Teachers and Instructors",="Certified",6.0
,="Skane Center",="Special Education - Teachers and Instructors",="Certified",12.0
,="Waltersville School",="Special Education - Teachers and Instructors",="Certified",12.0
,="Winthrop School",="Special Education - Teachers and Instructors",="Certified",5.0
="Bristol School District",="Bristol Central High School",="Special Education - Teachers and Instructors",="Certified",11.1
,="Bristol Eastern High School",="Special Education - Teachers and Instructors",="Certified",13.6
,="Chippens Hill Middle School",="Special Education - Teachers and Instructors",="Certified",6.3
,="Clara T. O'Connell School",="Special Education - Teachers and Instructors",="Certified",2.0
,="Clarence A. Bingham School",="Special Education - Teachers and Instructors",="Certified",2.0
,="Edgewood School",="Special Education - Teachers and Instructors",="Certified",1.0
,="Ellen P. Hubbell School",="Special Education - Teachers and Instructors",="Certified",4.0
,="Greene-Hills School",="Special Education - Teachers and Instructors",="Certified",2.0
,="Ivy Drive School",="Special Education - Teachers and Instructors",="Certified",3.0
,="John J. Jennings School",="Special Education - Teachers and Instructors",="Certified",2.0
,="Memorial Boulevard Middle School",="Special Education - Teachers and Instructors",="Certified",4.3
,="Mountain View School",="Special Education - Teachers and Instructors",="Certified",1.5
,="Northeast Middle School",="Special Education - Teachers and Instructors",="Certified",5.3
,="South Side School",="Special Education - Teachers and Instructors",="Certified",3.0
,="Stafford School",="Special Education - Teachers and Instructors",="Certified",5.0
="Brookfield School District",="Brookfield High School",="Special Education - Teachers and Instructors",="Certified",5.0
,="Center Elementary School",="Special Education - Teachers and Instructors",="Certified",4.0
,="Huckleberry Hill Elementary School",="Special Education - Teachers and Instructors",="Certified",4.7
,="Whisconier Middle School",="Special Education - Teachers and Instructors",="Certified",5.1
="Brooklyn School District",="Brooklyn Elementary School",="Special Education - Teachers and Instructors",="Certified",3.0
,="Brooklyn Middle School",="Special Education - Teachers and Instructors",="Certified",3.0
="Canaan School District",="Lee H. Kellogg School",="Special Education - Teachers and Instructors",="Certified",1.0
="Canterbury School District",="Canterbury Elementary School",="Special Education - Teachers and Instructors",="Certified",2.0
,="Dr. Helen Baldwin Middle School",="Special Education - Teachers and Instructors",="Certified",3.0
="Canton School District",="Canton High School",="Special Education - Teachers and Instructors",="Certified",5.0
,="Canton Intermediate School",="Special Education - Teachers and Instructors",="Certified",3.0
,="Cherry Brook Primary School",="Special Education - Teachers and Instructors",="Certified",4.0
="Capitol Region Education Council",="Glastonbury/East Hartford Magnet School",="Special Education - Teachers and Instructors",="Certified",1.0
,="John J. Allison Polaris Center",="Special Education - Teachers and Instructors",="Certified",64.3
,="Metropolitan Learning Center for Global and International Studies",="Special Education - Teachers and Instructors",="Certified",2.0
,="Montessori Magnet School",="Special Education - Teachers and Instructors",="Certified",1.0
,="Two Rivers Magnet Middle School",="Special Education - Teachers and Instructors",="Certified",4.0
,="University of Hartford Magnet School",="Special Education - Teachers and Instructors",="Certified",3.0
="Chaplin School District",="Chaplin Elementary School",="Special Education - Teachers and Instructors",="Certified",3.0
="Cheshire School District",="Chapman School",="Special Education - Teachers and Instructors",="Certified",2.0
,="Cheshire High School",="Special Education - Teachers and Instructors",="Certified",10.0
,="Darcey School",="Special Education - Teachers and Instructors",="Certified",4.6
,="Dodd Middle School",="Special Education - Teachers and Instructors",="Certified",6.5
,="Doolittle School",="Special Education - Teachers and Instructors",="Certified",5.2
,="Highland School",="Special Education - Teachers and Instructors",="Certified",6.2
,="Humiston School",="Special Education - Teachers and Instructors",="Certified",5.0
,="Norton School",="Special Education - Teachers and Instructors",="Certified",3.0
="Chester School District",="Chester Elementary School",="Special Education - Teachers and Instructors",="Certified",4.6
="Clinton School District",="Abraham Pierson School",="Special Education - Teachers and Instructors",="Certified",4.0
,="Jared Eliot School",="Special Education - Teachers and Instructors",="Certified",6.5
,="Lewin G. Joel Jr. School",="Special Education - Teachers and Instructors",="Certified",7.0
,="The Morgan School",="Special Education - Teachers and Instructors",="Certified",8.0
="Colchester School District",="Bacon Academy",="Special Education - Teachers and Instructors",="Certified",8.0
,="Bacon Academy Preschool Program",="Special Education - Teachers and Instructors",="Certified",2.0
,="Colchester Intermediate School",="Special Education - Teachers and Instructors",="Certified",4.0
,="Jack Jackter Intermediate School",="Special Education - Teachers and Instructors",="Certified",5.0
,="William J. Johnston Middle School",="Special Education - Teachers and Instructors",="Certified",6.0
="Colebrook School District",="Colebrook Consolidated School",="Special Education - Teachers and Instructors",="Certified",1.4
="Columbia School District",="Horace W. Porter School",="Special Education - Teachers and Instructors",="Certified",6.0
="Connecticut Technical High School System",="A. I. Prince Technical High School",="Special Education - Teachers and Instructors",="Certified",5.0
,="Bullard-Havens Technical High School",="Special Education - Teachers and Instructors",="Certified",3.0
,="E. C. Goodwin Technical High School",="Special Education - Teachers and Instructors",="Certified",5.0
,="Eli Whitney Technical High School",="Special Education - Teachers and Instructors",="Certified",4.0
,="Ella T. Grasso Southeastern Technical High School",="Special Education - Teachers and Instructors",="Certified",3.9
,="Emmett O'Brien Technical High School",="Special Education - Teachers and Instructors",="Certified",3.0
,="H. C. Wilcox Technical High School",="Special Education - Teachers and Instructors",="Certified",6.0
,="H. H. Ellis Technical High School",="Special Education - Teachers and Instructors",="Certified",4.0
,="Henry Abbott Technical High School",="Special Education - Teachers and Instructors",="Certified",4.0
,="Howell Cheney Technical High School",="Special Education - Teachers and Instructors",="Certified",3.9
,="J. M. Wright Technical High School",="Special Education - Teachers and Instructors",="Certified",2.0
,="Norwich Technical High School",="Special Education - Teachers and Instructors",="Certified",5.0
,="Oliver Wolcott Technical High School",="Special Education - Teachers and Instructors",="Certified",4.9
,="Platt Technical High School",="Special Education - Teachers and Instructors",="Certified",5.0
,="Vinal Technical High School",="Special Education - Teachers and Instructors",="Certified",5.0
,="W. F. Kaynor Technical High School",="Special Education - Teachers and Instructors",="Certified",3.0
,="Windham Technical High School",="Special Education - Teachers and Instructors",="Certified",4.0
="Cooperative Educational Services",="C. E. S. Special Education",="Special Education - Teachers and Instructors",="Certified",42.3
,="Six-Six Magnet School",="Special Education - Teachers and Instructors",="Certified",2.0
="Cornwall School District",="Cornwall Consolidated School",="Special Education - Teachers and Instructors",="Certified",2.0
="Coventry School District",="Capt. Nathan Hale School",="Special Education - Teachers and Instructors",="Certified",4.2
,="Coventry Grammar School",="Special Education - Teachers and Instructors",="Certified",6.0
,="Coventry High School",="Special Education - Teachers and Instructors",="Certified",4.8
,="George Hersey Robertson School",="Special Education - Teachers and Instructors",="Certified",4.0
="Cromwell School District",="Cromwell High School",="Special Education - Teachers and Instructors",="Certified",5.0
,="Cromwell Middle School",="Special Education - Teachers and Instructors",="Certified",8.0
,="Edna C. Stevens School",="Special Education - Teachers and Instructors",="Certified",7.0
="Danbury School District",="Alternative Center For Excellence",="Special Education - Teachers and Instructors",="Certified",1.0
,="Broadview Middle School",="Special Education - Teachers and Instructors",="Certified",12.4
,="Danbury High School",="Special Education - Teachers and Instructors",="Certified",24.0
,="Ellsworth Avenue School",="Special Education - Teachers and Instructors",="Certified",2.0
,="Great Plain School",="Special Education - Teachers and Instructors",="Certified",3.0
,="Hayestown Avenue School",="Special Education - Teachers and Instructors",="Certified",6.4
,="King Street Intermediate School",="Special Education - Teachers and Instructors",="Certified",2.0
,="King Street Primary School",="Special Education - Teachers and Instructors",="Certified",1.0
,="Mill Ridge Educational Center",="Special Education - Teachers and Instructors",="Certified",3.0
,="Mill Ridge Primary School",="Special Education - Teachers and Instructors",="Certified",5.0
,="Morris Street School",="Special Education - Teachers and Instructors",="Certified",2.0
,="Park Avenue School",="Special Education - Teachers and Instructors",="Certified",2.4
,="Pembroke School",="Special Education - Teachers and Instructors",="Certified",6.0
,="Rogers Park Middle School",="Special Education - Teachers and Instructors",="Certified",10.1
,="Shelter Rock School",="Special Education - Teachers and Instructors",="Certified",1.5
,="South Street School",="Special Education - Teachers and Instructors",="Certified",2.2
,="Stadley Rough School",="Special Education - Teachers and Instructors",="Certified",1.5
="Darien School District",="Darien High School",="Special Education - Teachers and Instructors",="Certified",8.2
,="Hindley Elementary School",="Special Education - Teachers and Instructors",="Certified",4.0
,="Holmes Elementary School",="Special Education - Teachers and Instructors",="Certified",3.4
,="Middlesex Middle School",="Special Education - Teachers and Instructors",="Certified",9.0
,="Ox Ridge Elementary School",="Special Education - Teachers and Instructors",="Certified",7.4
,="Royle Elementary School",="Special Education - Teachers and Instructors",="Certified",3.0
