"FTE Staffing Report for 2015-16"

"District","School","Assignment Category","Educator Type","FTE Count"
"Achievement First Hartford Academy Inc. District","Achievement First Hartford Academy Inc.","General Education - Teachers and Instructors","Certified",80.4
="Amistad Academy District",="Amistad Academy",="General Education - Teachers and Instructors",="Certified",90.3
="Andover School District",="Andover Elementary School",="General Education - Teachers and Instructors",="Certified",22.8
="Ansonia School District",="Ansonia High School",="General Education - Teachers and Instructors",="Certified",41.0
,="Ansonia Middle School",="General Education - Teachers and Instructors",="Certified",26.2
,="Mead School",="General Education - Teachers and Instructors",="Certified",35.5
,="P.A.C.E. (Positive And Creative Education)",="General Education - Teachers and Instructors",="Certified",4.0
,="Prendergast School",="General Education - Teachers and Instructors",="Certified",39.5
="Area Cooperative Educational Services",="A.C.E.S. Educational Center for the Arts - Part Time",="General Education - Teachers and Instructors",="Certified",3.8
,="Mill Road School",="General Education - Teachers and Instructors",="Certified",7.8
,="Thomas Edison Magnet Middle School",="General Education - Teachers and Instructors",="Certified",52.6
,="Village School",="General Education - Teachers and Instructors",="Certified",3.0
,="Whitney High School East",="General Education - Teachers and Instructors",="Certified",1.5
,="Whitney High School North",="General Education - Teachers and Instructors",="Certified",5.0
,="Whitney High School West",="General Education - Teachers and Instructors",="Certified",0.5
,="Wintergreen Interdistrict Magnet School",="General Education - Teachers and Instructors",="Certified",38.0
="Ashford School District",="Ashford School",="General Education - Teachers and Instructors",="Certified",38.0
="Avon School District",="Avon High School",="General Education - Teachers and Instructors",="Certified",71.6
,="Avon Middle School",="General Education - Teachers and Instructors",="Certified",39.5
,="Pine Grove School",="General Education - Teachers and Instructors",="Certified",35.6
,="Roaring Brook School",="General Education - Teachers and Instructors",="Certified",33.3
,="Thompson Brook School",="General Education - Teachers and Instructors",="Certified",31.5
="Barkhamsted School District",="Barkhamsted Elementary School",="General Education - Teachers and Instructors",="Certified",19.9
="Berlin School District",="Berlin High School",="General Education - Teachers and Instructors",="Certified",68.9
,="Catherine M. McGee Middle School",="General Education - Teachers and Instructors",="Certified",50.0
,="Emma Hart Willard School",="General Education - Teachers and Instructors",="Certified",28.9
,="Mary E. Griswold School",="General Education - Teachers and Instructors",="Certified",37.3
,="Richard D. Hubbard School",="General Education - Teachers and Instructors",="Certified",14.9
="Bethany School District",="Bethany Community School",="General Education - Teachers and Instructors",="Certified",28.0
="Bethel School District",="Anna H. Rockwell School",="General Education - Teachers and Instructors",="Certified",27.2
,="Bethel High School",="General Education - Teachers and Instructors",="Certified",72.5
,="Bethel Middle School",="General Education - Teachers and Instructors",="Certified",41.8
,="Frank A. Berry School",="General Education - Teachers and Instructors",="Certified",27.1
,="Ralph M. T. Johnson School",="General Education - Teachers and Instructors",="Certified",23.6
="Bloomfield School District",="Bloomfield High School",="General Education - Teachers and Instructors",="Certified",47.0
,="Carmen Arace Intermediate School",="General Education - Teachers and Instructors",="Certified",17.3
,="Carmen Arace Middle School",="General Education - Teachers and Instructors",="Certified",18.3
,="Global Experience Magnet School",="General Education - Teachers and Instructors",="Certified",18.0
,="Laurel School",="General Education - Teachers and Instructors",="Certified",26.3
,="Metacomet School",="General Education - Teachers and Instructors",="Certified",17.0
,="Wintonbury Early Childhood Magnet School",="General Education - Teachers and Instructors",="Certified",20.6
="Bolton School District",="Bolton Center School",="General Education - Teachers and Instructors",="Certified",37.4
,="Bolton High School",="General Education - Teachers and Instructors",="Certified",27.2
="Booker T. Washington Academy District",="Booker T. Washington Academy",="General Education - Teachers and Instructors",="Certified",13.2
="Bozrah School District",="Fields Memorial School",="General Education - Teachers and Instructors",="Certified",17.5
="Branford School District",="Branford High School",="General Education - Teachers and Instructors",="Certified",75.3
,="Branford High School Horizons Program",="General Education - Teachers and Instructors",="Certified",5.7
,="Francis Walsh Intermediate School",="General Education - Teachers and Instructors",="Certified",61.0
,="Indian Neck School",="General Education - Teachers and Instructors",="Certified",1.0
,="John B. Sliney School",="General Education - Teachers and Instructors",="Certified",25.3
,="Mary R. Tisko School",="General Education - Teachers and Instructors",="Certified",24.3
,="Mary T. Murphy School",="General Education - Teachers and Instructors",="Certified",32.8
="Brass City Charter School District",="Brass City Charter School",="General Education - Teachers and Instructors",="Certified",16.3
="Bridgeport Achievement First District",="Achievement First Bridgeport Academy",="General Education - Teachers and Instructors",="Certified",41.0
="Bridgeport School District",="Aerospace/Hydrospace, Engineering and Physical Sciences HS at the Fairchild-Wheeler Magnet Campus",="General Education - Teachers and Instructors",="Certified",31.0
,="Barnum School",="General Education - Teachers and Instructors",="Certified",35.2
,="Bassick High School",="General Education - Teachers and Instructors",="Certified",56.0
,="Beardsley School",="General Education - Teachers and Instructors",="Certified",20.0
,="Biotechnology, Research and Zoological Studies HS at the Fairchild-Wheeler Magnet Campus",="General Education - Teachers and Instructors",="Certified",26.0
,="Black Rock School",="General Education - Teachers and Instructors",="Certified",26.4
,="Blackham School",="General Education - Teachers and Instructors",="Certified",55.3
,="Bridgeport Learning Center",="General Education - Teachers and Instructors",="Certified",1.8
,="Bridgeport Military Academy",="General Education - Teachers and Instructors",="Certified",15.0
,="Bridgeport Regional Vocational Aquaculture School",="General Education - Teachers and Instructors",="Certified",12.5
,="Bryant School",="General Education - Teachers and Instructors",="Certified",22.5
,="Career and Craftsmanship",="General Education - Teachers and Instructors",="Certified",4.0
,="Central High School",="General Education - Teachers and Instructors",="Certified",82.0
,="Cesar Batalla School",="General Education - Teachers and Instructors",="Certified",58.0
,="Classical Studies Academy",="General Education - Teachers and Instructors",="Certified",26.0
,="Columbus School",="General Education - Teachers and Instructors",="Certified",48.8
,="Cross School",="General Education - Teachers and Instructors",="Certified",24.0
,="Curiale School",="General Education - Teachers and Instructors",="Certified",41.8
,="Dunbar School",="General Education - Teachers and Instructors",="Certified",23.0
,="Edison School",="General Education - Teachers and Instructors",="Certified",16.0
,="Geraldine Johnson School",="General Education - Teachers and Instructors",="Certified",41.4
,="Hall School",="General Education - Teachers and Instructors",="Certified",19.0
,="Hallen School",="General Education - Teachers and Instructors",="Certified",18.5
,="Harding High School",="General Education - Teachers and Instructors",="Certified",61.0
,="High Horizons Magnet School",="General Education - Teachers and Instructors",="Certified",24.6
,="Hooker School",="General Education - Teachers and Instructors",="Certified",23.0
,="Information Technology and Software Engineering High School at the Fairchild-Wheeler Magnet Campus",="General Education - Teachers and Instructors",="Certified",25.0
,="Interdistrict Discovery Magnet School",="General Education - Teachers and Instructors",="Certified",33.5
,="Jettie S. Tisdale School",="General Education - Teachers and Instructors",="Certified",33.0
,="Luis Munoz Marin School",="General Education - Teachers and Instructors",="Certified",43.4
,="Madison School",="General Education - Teachers and Instructors",="Certified",26.0
,="Multicultural Magnet School",="General Education - Teachers and Instructors",="Certified",25.2
,="Park City Magnet School",="General Education - Teachers and Instructors",="Certified",25.5
,="Read School",="General Education - Teachers and Instructors",="Certified",46.3
,="Roosevelt School",="General Education - Teachers and Instructors",="Certified",34.0
,="Skane Center",="General Education - Teachers and Instructors",="Certified",1.0
,="Waltersville School",="General Education - Teachers and Instructors",="Certified",28.6
,="Winthrop School",="General Education - Teachers and Instructors",="Certified",37.1
="Bristol School District",="Bristol Central High School",="General Education - Teachers and Instructors",="Certified",67.6
,="Bristol Eastern High School",="General Education - Teachers and Instructors",="Certified",66.6
,="Bristol Preparatory Academy",="General Education - Teachers and Instructors",="Certified",3.6
,="Chippens Hill Middle School",="General Education - Teachers and Instructors",="Certified",49.9
,="Edgewood School",="General Education - Teachers and Instructors",="Certified",22.5
,="Ellen P. Hubbell School",="General Education - Teachers and Instructors",="Certified",24.5
,="Greene-Hills School",="General Education - Teachers and Instructors",="Certified",53.8
,="Ivy Drive School",="General Education - Teachers and Instructors",="Certified",21.5
,="Mountain View School",="General Education - Teachers and Instructors",="Certified",21.8
,="Northeast Middle School",="General Education - Teachers and Instructors",="Certified",30.8
,="South Side School",="General Education - Teachers and Instructors",="Certified",28.8
,="Stafford School",="General Education - Teachers and Instructors",="Certified",26.7
,="West Bristol School",="General Education - Teachers and Instructors",="Certified",56.3
="Brookfield School District",="Brookfield High School",="General Education - Teachers and Instructors",="Certified",56.3
,="Center Elementary School",="General Education - Teachers and Instructors",="Certified",24.0
,="Huckleberry Hill Elementary School",="General Education - Teachers and Instructors",="Certified",37.5
,="Whisconier Middle School",="General Education - Teachers and Instructors",="Certified",53.0
="Brooklyn School District",="Brooklyn Elementary School",="General Education - Teachers and Instructors",="Certified",33.0
,="Brooklyn Middle School",="General Education - Teachers and Instructors",="Certified",26.7
="Canaan School District",="Lee H. Kellogg School",="General Education - Teachers and Instructors",="Certified",10.6
="Canterbury School District",="Canterbury Elementary School",="General Education - Teachers and Instructors",="Certified",17.5
,="Dr. Helen Baldwin Middle School",="General Education - Teachers and Instructors",="Certified",18.0
="Canton School District",="Canton Academy",="General Education - Teachers and Instructors",="Certified",0.3
,="Canton High School",="General Education - Teachers and Instructors",="Certified",30.8
,="Canton Intermediate School",="General Education - Teachers and Instructors",="Certified",22.5
,="Canton Middle School",="General Education - Teachers and Instructors",="Certified",20.8
,="Cherry Brook Primary School",="General Education - Teachers and Instructors",="Certified",25.0
="Capital Preparatory Harbor School Inc. District",="Capital Preparatory Harbor School Inc.",="General Education - Teachers and Instructors",="Certified",10.0
="Capitol Region Education Council",="Academy of Aerospace and Engineering",="General Education - Teachers and Instructors",="Certified",46.2
,="Academy of Aerospace and Engineering Elementary",="General Education - Teachers and Instructors",="Certified",20.0
,="Academy of Science and Innovation",="General Education - Teachers and Instructors",="Certified",46.0
,="Ana Grace Academy of the Arts Elementary School",="General Education - Teachers and Instructors",="Certified",23.6
,="Discovery Academy",="General Education - Teachers and Instructors",="Certified",24.0
,="Farmington Valley Regional Diagnostic Center",="General Education - Teachers and Instructors",="Certified",3.0
,="Glastonbury/East Hartford Magnet School",="General Education - Teachers and Instructors",="Certified",30.7
,="Greater Hartford Academy of Arts - Part Time",="General Education - Teachers and Instructors",="Certified",4.0
,="Greater Hartford Academy of Math and Science",="General Education - Teachers and Instructors",="Certified",12.6
,="Greater Hartford Academy of the Arts High School - Full Time",="General Education - Teachers and Instructors",="Certified",24.1
,="Greater Hartford Academy of the Arts Magnet Middle",="General Education - Teachers and Instructors",="Certified",25.7
,="International Magnet School for Global Citizenship",="General Education - Teachers and Instructors",="Certified",28.8
,="John J. Allison Polaris Center",="General Education - Teachers and Instructors",="Certified",6.0
,="Metropolitan Learning Center for Global and International Studies",="General Education - Teachers and Instructors",="Certified",48.0
,="Montessori Magnet School",="General Education - Teachers and Instructors",="Certified",17.8
,="Museum Academy",="General Education - Teachers and Instructors",="Certified",31.0
,="Public Safety Academy",="General Education - Teachers and Instructors",="Certified",42.0
,="Reggio Magnet School of the Arts",="General Education - Teachers and Instructors",="Certified",29.8
,="River Street School",="General Education - Teachers and Instructors",="Certified",3.0
,="Soundbridge",="General Education - Teachers and Instructors",="Certified",1.0
,="Two Rivers Magnet High School",="General Education - Teachers and Instructors",="Certified",33.0
,="Two Rivers Magnet Middle School",="General Education - Teachers and Instructors",="Certified",49.0
,="University of Hartford Magnet School",="General Education - Teachers and Instructors",="Certified",29.0
="Chaplin School District",="Chaplin Elementary School",="General Education - Teachers and Instructors",="Certified",16.3
="Cheshire School District",="Chapman School",="General Education - Teachers and Instructors",="Certified",22.6
,="Cheshire High School",="General Education - Teachers and Instructors",="Certified",89.2
,="Darcey School",="General Education - Teachers and Instructors",="Certified",7.1
,="Dodd Middle School",="General Education - Teachers and Instructors",="Certified",47.7
,="Doolittle School",="General Education - Teachers and Instructors",="Certified",31.6
,="Highland School",="General Education - Teachers and Instructors",="Certified",46.1
,="Humiston School",="General Education - Teachers and Instructors",="Certified",2.7
,="Norton School",="General Education - Teachers and Instructors",="Certified",28.1
="Chester School District",="Chester Elementary School",="General Education - Teachers and Instructors",="Certified",3.1
="Clinton School District",="Abraham Pierson School",="General Education - Teachers and Instructors",="Certified",20.8
,="Jared Eliot School",="General Education - Teachers and Instructors",="Certified",38.0
,="Lewin G. Joel Jr. School",="General Education - Teachers and Instructors",="Certified",36.0
,="The Morgan School",="General Education - Teachers and Instructors",="Certified",41.3
="Colchester School District",="Bacon Academy",="General Education - Teachers and Instructors",="Certified",63.6
,="Bacon Academy Alternative Education",="General Education - Teachers and Instructors",="Certified",1.0
,="Colchester Elementary School",="General Education - Teachers and Instructors",="Certified",28.9
,="Jack Jackter Intermediate School",="General Education - Teachers and Instructors",="Certified",34.3
,="William J. Johnston Middle School",="General Education - Teachers and Instructors",="Certified",43.4
="Colebrook School District",="Colebrook Consolidated School",="General Education - Teachers and Instructors",="Certified",7.4
="Columbia School District",="Horace W. Porter School",="General Education - Teachers and Instructors",="Certified",33.7
="Common Ground High School District",="Common Ground High School",="General Education - Teachers and Instructors",="Certified",16.0
="Connecticut Technical High School System",="A. I. Prince Technical High School",="General Education - Teachers and Instructors",="Certified",71.8
,="Bristol Technical Education Center",="General Education - Teachers and Instructors",="Certified",11.7
,="Bullard-Havens Technical High School",="General Education - Teachers and Instructors",="Certified",70.8
,="E. C. Goodwin Technical High School",="General Education - Teachers and Instructors",="Certified",57.6
,="Eli Whitney Technical High School",="General Education - Teachers and Instructors",="Certified",59.1
,="Ella T. Grasso Southeastern Technical High School",="General Education - Teachers and Instructors",="Certified",55.5
,="Emmett O'Brien Technical High School",="General Education - Teachers and Instructors",="Certified",41.2
,="H. C. Wilcox Technical High School",="General Education - Teachers and Instructors",="Certified",62.9
,="H. H. Ellis Technical High School",="General Education - Teachers and Instructors",="Certified",45.9
,="Henry Abbott Technical High School",="General Education - Teachers and Instructors",="Certified",52.8
,="Howell Cheney Technical High School",="General Education - Teachers and Instructors",="Certified",58.2
,="J. M. Wright Technical High School",="General Education - Teachers and Instructors",="Certified",17.6
,="Norwich Technical High School",="General Education - Teachers and Instructors",="Certified",56.5
,="Oliver Wolcott Technical High School",="General Education - Teachers and Instructors",="Certified",56.6
,="Platt Technical High School",="General Education - Teachers and Instructors",="Certified",62.6
,="Stratford School for Aviation Maintenance Technicians",="General Education - Teachers and Instructors",="Certified",3.6
,="Vinal Technical High School",="General Education - Teachers and Instructors",="Certified",52.5
,="W. F. Kaynor Technical High School",="General Education - Teachers and Instructors",="Certified",62.7
,="Windham Technical High School",="General Education - Teachers and Instructors",="Certified",48.9
="Cooperative Educational Services",="Developmental Learning Center (DLC)",="General Education - Teachers and Instructors",="Certified",1.0
,="Preschool-Primary Learning Center (PLC)",="General Education - Teachers and Instructors",="Certified",1.0
,="Six-Six Magnet School",="General Education - Teachers and Instructors",="Certified",37.0
,="Therapeutic Day Program",="General Education - Teachers and Instructors",="Certified",4.0
="Cornwall School District",="Cornwall Consolidated School",="General Education - Teachers and Instructors",="Certified",15.0
="Coventry School District",="Capt. Nathan Hale School",="General Education - Teachers and Instructors",="Certified",33.5
,="Coventry Academy",="General Education - Teachers and Instructors",="Certified",1.0
,="Coventry Grammar School",="General Education - Teachers and Instructors",="Certified",24.4
,="Coventry High School",="General Education - Teachers and Instructors",="Certified",40.5
,="George Hersey Robertson School",="General Education - Teachers and Instructors",="Certified",23.7
,="Hale Early Education Center",="General Education - Teachers and Instructors",="Certified",4.0
="Cromwell School District",="Cromwell High School",="General Education - Teachers and Instructors",="Certified",42.2
,="Cromwell Middle School",="General Education - Teachers and Instructors",="Certified",32.6
,="Edna C. Stevens School",="General Education - Teachers and Instructors",="Certified",28.0
,="Woodside Intermediate School",="General Education - Teachers and Instructors",="Certified",27.6
="Danbury School District",="Academy of Western Connecticut",="General Education - Teachers and Instructors",="Certified",2.6
,="Alternative Center For Excellence",="General Education - Teachers and Instructors",="Certified",9.0
,="Broadview Middle School",="General Education - Teachers and Instructors",="Certified",59.7
,="Danbury High School",="General Education - Teachers and Instructors",="Certified",156.7
,="Ellsworth Avenue School",="General Education - Teachers and Instructors",="Certified",25.8
,="Great Plain School",="General Education - Teachers and Instructors",="Certified",18.9
,="Hayestown Avenue School",="General Education - Teachers and Instructors",="Certified",24.2
,="King Street Intermediate School",="General Education - Teachers and Instructors",="Certified",19.7
,="King Street Primary School",="General Education - Teachers and Instructors",="Certified",24.0
,="Mill Ridge Primary School",="General Education - Teachers and Instructors",="Certified",21.3
,="Morris Street School",="General Education - Teachers and Instructors",="Certified",23.5
,="Other",="General Education - Teachers and Instructors",="Certified",3.0
,="Park Avenue School",="General Education - Teachers and Instructors",="Certified",34.9
,="Pembroke School",="General Education - Teachers and Instructors",="Certified",20.1
,="Rogers Park Middle School",="General Education - Teachers and Instructors",="Certified",65.1
,="Shelter Rock School",="General Education - Teachers and Instructors",="Certified",26.6
,="South Street School",="General Education - Teachers and Instructors",="Certified",23.9
,="Stadley Rough School",="General Education - Teachers and Instructors",="Certified",30.1
,="Western CT Academy of International Studies Elementary Magnet School",="General Education - Teachers and Instructors",="Certified",20.8
,="Westside Middle School Academy",="General Education - Teachers and Instructors",="Certified",30.6
="Darien School District",="Darien High School",="General Education - Teachers and Instructors",="Certified",104.3
,="Hindley Elementary School",="General Education - Teachers and Instructors",="Certified",33.2
,="Holmes Elementary School",="General Education - Teachers and Instructors",="Certified",30.2
,="Middlesex Middle School",="General Education - Teachers and Instructors",="Certified",94.9
,="Ox Ridge Elementary School",="General Education - Teachers and Instructors",="Certified",29.1
,="Royle Elementary School",="General Education - Teachers and Instructors",="Certified",26.2
,="Tokeneke Elementary School",="General Education - Teachers and Instructors",="Certified",32.0
