"FTE Staffing Report for 2013-14"

"District","Assignment Category","Educator Type","FTE Count"
"State of Connecticut","Administrators  Coordinators and Department Chairs - District Central Office","Certified",943.8
,="Administrators  Coordinators and Department Chairs - School Level",="Certified",2531.7
,="Counselors  Social Workers  and School Psychologists",="Certified",3250.8
,="General Education - Teachers and Instructors",="Certified",36206.3
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",5231.9
,="Instructional Specialists Who Support Teachers",="Certified",2052.2
,="Library/Media - Specialists (Certified)",="Certified",747.7
,="Library/Media - Support Staff",="Non-Certified",567.2
,="School Nurses",="Non-Certified",1216.7
,="Special Education - Teachers and Instructors",="Certified",5859.6
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",9023.4
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",24377.3

