"FTE Staffing Report for 2013-14"

"District","School","Assignment Category","Educator Type","FTE Count"
"Achievement First Hartford Academy Inc. District","Achievement First Hartford Academy Inc.","Special Education - Paraprofessional Instructional Assistants","Non-Certified",0.0
="Amistad Academy District",="Amistad Academy",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",0.0
="Andover School District",="Andover Elementary School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",4.5
="Ansonia School District",="Ansonia High School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",7.0
,="Ansonia Middle School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",13.5
,="Mead School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",15.5
,="Prendergast School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",16.0
="Area Cooperative Educational Services",="Thomas Edison Magnet Middle School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",0.7
,="Wintergreen Interdistrict Magnet School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",5.2
="Ashford School District",="Ashford School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",11.0
="Avon School District",="Avon High School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",13.5
,="Avon Middle School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",10.0
,="Pine Grove School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",17.0
,="Roaring Brook School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",16.4
,="Thompson Brook School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",14.6
="Barkhamsted School District",="Barkhamsted Elementary School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",7.6
="Berlin School District",="Berlin High School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",11.0
,="Catherine M. McGee Middle School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",6.9
,="Emma Hart Willard School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",17.4
,="Mary E. Griswold School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",5.8
,="Richard D. Hubbard School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",2.4
="Bethany School District",="Bethany Community School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",15.3
="Bethel School District",="Anna H. Rockwell School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",4.0
,="Bethel High School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",5.0
,="Bethel Middle School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",7.0
,="Frank A. Berry School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",9.0
,="Ralph M. T. Johnson School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",6.0
="Bloomfield School District",="Bloomfield High School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",7.0
,="Carmen Arace Intermediate School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",4.0
,="Carmen Arace Middle School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",4.0
,="Global Experience Magnet School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",0.0
,="Laurel School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",5.0
,="Learning Academy at Bloomfield",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",0.0
,="Metacomet School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",3.0
,="Wintonbury Early Childhood Magnet School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",7.0
="Bolton School District",="Bolton Center School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",13.2
,="Bolton High School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",4.2
="Bozrah School District",="Fields Memorial School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",10.0
="Branford School District",="Branford High School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",18.0
,="Francis Walsh Intermediate School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",20.0
,="John B. Sliney School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",10.0
,="Mary R. Tisko School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",20.0
,="Mary T. Murphy School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",14.0
="Brass City Charter School District",="Brass City Charter School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",0.0
="Bridgeport Achievement First District",="Achievement First Bridgeport Academy",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",2.0
="Bridgeport School District",="Aerospace/Hydrospace, Engineering and Physical Sciences HS at the Fairchild-Wheeler Magnet Campus",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",0.0
,="Barnum School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",16.0
,="Bassick High School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",21.0
,="Beardsley School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",4.0
,="Biotechnology, Research and Zoological Studies HS at the Fairchild-Wheeler Magnet Campus",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",0.0
,="Black Rock School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",4.0
,="Blackham School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",7.0
,="Bryant School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",6.0
,="Central High School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",21.0
,="Cesar Batalla School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",13.0
,="Classical Studies Academy",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",4.0
,="Columbus School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",6.0
,="Cross School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",7.0
,="Curiale School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",5.0
,="Dunbar School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",2.0
,="Edison School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",5.0
,="Geraldine Johnson School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",14.0
,="Hall School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",1.0
,="Hallen School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",5.0
,="Harding High School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",5.0
,="High Horizons Magnet School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",3.0
,="Hooker School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",7.0
,="Information Technology and Software Engineering High School at the Fairchild-Wheeler Magnet Campus",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",2.0
,="Interdistrict Discovery Magnet School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",1.0
,="Jettie S. Tisdale School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",18.0
,="Luis Munoz Marin School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",8.0
,="Madison School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",10.0
,="Multicultural Magnet School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",3.0
,="Park City Magnet School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",8.0
,="Pride Academy",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",1.0
,="Read School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",3.0
,="Roosevelt School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",4.0
,="Skane Center",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",28.0
,="Waltersville School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",7.0
,="Winthrop School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",6.0
="Bristol School District",="Bristol Central High School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",11.0
,="Bristol Eastern High School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",9.0
,="Chippens Hill Middle School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",12.0
,="Edgewood School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",2.0
,="Ellen P. Hubbell School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",5.0
,="Greene-Hills School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",6.0
,="Ivy Drive School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",8.0
,="Mountain View School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",6.0
,="Northeast Middle School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",11.0
,="South Side School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",8.0
,="Stafford School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",19.0
,="West Bristol School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",5.0
="Brookfield School District",="Brookfield High School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",11.0
,="Center Elementary School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",7.0
,="Huckleberry Hill Elementary School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",15.0
,="Whisconier Middle School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",12.0
="Brooklyn School District",="Brooklyn Elementary School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",11.0
,="Brooklyn Middle School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",12.0
="Canaan School District",="Lee H. Kellogg School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",1.5
="Canterbury School District",="Canterbury Elementary School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",9.7
,="Dr. Helen Baldwin Middle School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",3.9
="Canton School District",="Canton High School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",8.0
,="Canton Intermediate School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",14.6
,="Canton Middle School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",3.4
,="Cherry Brook Primary School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",14.8
="Capitol Region Education Council",="Academy of Aerospace and Engineering",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",2.0
,="Academy of Aerospace and Engineering Elementary",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",0.0
,="Academy of Science and Innovation",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",0.5
,="Ana Grace Academy of the Arts Elementary School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",0.0
,="Discovery Academy",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",4.0
,="Glastonbury/East Hartford Magnet School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",0.0
,="Greater Hartford Academy of the Arts High School - Full Time",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",1.0
,="Greater Hartford Academy of the Arts Magnet Middle",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",2.0
,="International Magnet School for Global Citizenship",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",3.5
,="Metropolitan Learning Center for Global and International Studies",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",0.2
,="Montessori Magnet School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",5.0
,="Museum Academy",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",1.0
,="Public Safety Academy",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",7.0
,="Reggio Magnet School of the Arts",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",4.0
,="Two Rivers Magnet High School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",1.0
,="Two Rivers Magnet Middle School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",4.0
,="University of Hartford Magnet School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",9.0
="Chaplin School District",="Chaplin Elementary School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",3.0
="Cheshire School District",="Chapman School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",6.5
,="Cheshire High School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",22.9
,="Darcey School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",7.0
,="Dodd Middle School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",14.5
,="Doolittle School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",10.5
,="Highland School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",23.5
,="Norton School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",10.2
="Chester School District",="Chester Elementary School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",7.0
="Clinton School District",="Abraham Pierson School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",7.0
,="Jared Eliot School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",7.9
,="Lewin G. Joel Jr. School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",19.7
,="The Morgan School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",10.6
="Colchester School District",="Bacon Academy",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",13.5
,="Colchester Elementary School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",13.0
,="Jack Jackter Intermediate School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",18.0
,="William J. Johnston Middle School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",9.0
="Colebrook School District",="Colebrook Consolidated School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",3.0
="Columbia School District",="Horace W. Porter School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",9.0
="Common Ground High School District",="Common Ground High School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",0.0
="Connecticut Technical High School System",="A. I. Prince Technical High School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",0.0
,="Bullard-Havens Technical High School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",0.0
,="E. C. Goodwin Technical High School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",0.0
,="Eli Whitney Technical High School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",0.0
,="Ella T. Grasso Southeastern Technical High School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",0.0
,="Emmett O'Brien Technical High School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",0.0
,="H. C. Wilcox Technical High School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",0.0
,="H. H. Ellis Technical High School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",0.0
,="Henry Abbott Technical High School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",0.0
,="Howell Cheney Technical High School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",0.0
,="Norwich Technical High School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",0.0
,="Oliver Wolcott Technical High School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",0.0
,="Platt Technical High School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",0.0
,="Vinal Technical High School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",0.0
,="W. F. Kaynor Technical High School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",0.0
,="Windham Technical High School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",0.0
="Cooperative Educational Services",="Six-Six Magnet School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",1.0
="Cornwall School District",="Cornwall Consolidated School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",2.3
="Coventry School District",="Capt. Nathan Hale School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",8.0
,="Coventry Grammar School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",4.0
,="Coventry High School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",10.0
,="George Hersey Robertson School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",6.0
="Cromwell School District",="Cromwell High School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",6.0
,="Cromwell Middle School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",7.0
,="Edna C. Stevens School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",11.5
,="Woodside Intermediate School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",8.5
="Danbury School District",="Alternative Center For Excellence",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",0.0
,="Broadview Middle School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",27.0
,="DPS Early Childhood Center",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",17.0
,="Danbury High School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",36.0
,="Ellsworth Avenue School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",6.0
,="Great Plain School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",14.0
,="Hayestown Avenue School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",13.0
,="King Street Intermediate School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",4.0
,="King Street Primary School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",2.0
,="Mill Ridge Primary School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",8.0
,="Morris Street School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",13.0
,="Park Avenue School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",4.0
,="Pembroke School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",22.0
,="Rogers Park Middle School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",31.0
