"FTE Staffing Report for 2004-05"

"District","School","Assignment Category","Educator Type","FTE Count"
"Amistad Academy District","Amistad Academy","Counselors  Social Workers  and School Psychologists","Certified",1.0
="Ansonia School District",="Ansonia High School",="Counselors  Social Workers  and School Psychologists",="Certified",4.0
,="Ansonia Middle School",="Counselors  Social Workers  and School Psychologists",="Certified",4.0
,="Mead School",="Counselors  Social Workers  and School Psychologists",="Certified",2.0
,="Prendergast School",="Counselors  Social Workers  and School Psychologists",="Certified",2.0
="Area Cooperative Educational Services",="Collaborative Alternative Magnet School",="Counselors  Social Workers  and School Psychologists",="Certified",2.0
,="Thomas Edison Magnet Middle School",="Counselors  Social Workers  and School Psychologists",="Certified",4.0
,="Wintergreen Interdistrict Magnet School",="Counselors  Social Workers  and School Psychologists",="Certified",4.0
="Ashford School District",="Ashford School",="Counselors  Social Workers  and School Psychologists",="Certified",1.6
="Avon School District",="Avon High School",="Counselors  Social Workers  and School Psychologists",="Certified",7.8
,="Avon Middle School",="Counselors  Social Workers  and School Psychologists",="Certified",3.0
,="Pine Grove School",="Counselors  Social Workers  and School Psychologists",="Certified",1.5
,="Roaring Brook School",="Counselors  Social Workers  and School Psychologists",="Certified",1.5
,="Thompson Brook School",="Counselors  Social Workers  and School Psychologists",="Certified",2.0
="Barkhamsted School District",="Barkhamsted Elementary School",="Counselors  Social Workers  and School Psychologists",="Certified",1.3
="Berlin School District",="Berlin High School",="Counselors  Social Workers  and School Psychologists",="Certified",8.6
,="Catherine M. McGee Middle School",="Counselors  Social Workers  and School Psychologists",="Certified",5.0
,="Emma Hart Willard School",="Counselors  Social Workers  and School Psychologists",="Certified",1.5
,="Mary E. Griswold School",="Counselors  Social Workers  and School Psychologists",="Certified",1.4
,="Richard D. Hubbard School",="Counselors  Social Workers  and School Psychologists",="Certified",0.6
="Bethany School District",="Bethany Community School",="Counselors  Social Workers  and School Psychologists",="Certified",2.1
="Bethel School District",="Anna H. Rockwell School",="Counselors  Social Workers  and School Psychologists",="Certified",2.2
,="Bethel High School",="Counselors  Social Workers  and School Psychologists",="Certified",7.0
,="Bethel Middle School",="Counselors  Social Workers  and School Psychologists",="Certified",5.0
,="Frank A. Berry School",="Counselors  Social Workers  and School Psychologists",="Certified",2.3
,="Ralph M. T. Johnson School",="Counselors  Social Workers  and School Psychologists",="Certified",1.1
="Bloomfield School District",="Bloomfield High School",="Counselors  Social Workers  and School Psychologists",="Certified",5.4
,="Carmen Arace Intermediate School",="Counselors  Social Workers  and School Psychologists",="Certified",3.7
,="Carmen Arace Middle School",="Counselors  Social Workers  and School Psychologists",="Certified",3.9
