"FTE Staffing Report for 2006-07"

"District","School","Assignment Category","Educator Type","FTE Count"
"Amistad Academy District","Amistad Academy","School Nurses","Non-Certified",0.0
="Andover School District",="Andover Elementary School",="School Nurses",="Non-Certified",1.0
="Ansonia School District",="Ansonia High School",="School Nurses",="Non-Certified",1.0
,="Ansonia Middle School",="School Nurses",="Non-Certified",1.0
,="Mead School",="School Nurses",="Non-Certified",1.1
,="Prendergast School",="School Nurses",="Non-Certified",1.5
="Area Cooperative Educational Services",="Collaborative Alternative Magnet School",="School Nurses",="Non-Certified",1.0
,="Thomas Edison Magnet Middle School",="School Nurses",="Non-Certified",1.6
,="Wintergreen Interdistrict Magnet School",="School Nurses",="Non-Certified",1.0
="Ashford School District",="Ashford School",="School Nurses",="Non-Certified",1.2
="Avon School District",="Avon High School",="School Nurses",="Non-Certified",1.0
,="Avon Middle School",="School Nurses",="Non-Certified",1.0
,="Pine Grove School",="School Nurses",="Non-Certified",1.0
,="Roaring Brook School",="School Nurses",="Non-Certified",1.0
,="Thompson Brook School",="School Nurses",="Non-Certified",1.0
="Barkhamsted School District",="Barkhamsted Elementary School",="School Nurses",="Non-Certified",1.0
="Berlin School District",="Berlin High School",="School Nurses",="Non-Certified",1.5
,="Catherine M. McGee Middle School",="School Nurses",="Non-Certified",1.0
,="Emma Hart Willard School",="School Nurses",="Non-Certified",1.0
,="Mary E. Griswold School",="School Nurses",="Non-Certified",1.0
,="Richard D. Hubbard School",="School Nurses",="Non-Certified",1.0
="Bethany School District",="Bethany Community School",="School Nurses",="Non-Certified",1.0
="Bethel School District",="Anna H. Rockwell School",="School Nurses",="Non-Certified",1.2
,="Bethel High School",="School Nurses",="Non-Certified",1.2
,="Bethel Middle School",="School Nurses",="Non-Certified",1.2
,="Frank A. Berry School",="School Nurses",="Non-Certified",1.2
,="Ralph M. T. Johnson School",="School Nurses",="Non-Certified",1.2
="Bloomfield School District",="Bloomfield High School",="School Nurses",="Non-Certified",1.0
,="Carmen Arace Intermediate School",="School Nurses",="Non-Certified",0.5
,="Carmen Arace Middle School",="School Nurses",="Non-Certified",0.5
,="J. P. Vincent School",="School Nurses",="Non-Certified",1.0
,="Laurel School",="School Nurses",="Non-Certified",1.0
,="Metacomet School",="School Nurses",="Non-Certified",1.0
,="The Big Picture High School",="School Nurses",="Non-Certified",0.5
="Bolton School District",="Bolton Center School",="School Nurses",="Non-Certified",1.0
,="Bolton High School",="School Nurses",="Non-Certified",1.0
="Bozrah School District",="Fields Memorial School",="School Nurses",="Non-Certified",1.0
="Branford School District",="Branford High School",="School Nurses",="Non-Certified",1.0
,="Francis Walsh Intermediate School",="School Nurses",="Non-Certified",2.0
,="John B. Sliney School",="School Nurses",="Non-Certified",1.0
,="Mary R. Tisko School",="School Nurses",="Non-Certified",1.0
,="Mary T. Murphy School",="School Nurses",="Non-Certified",1.0
="Bridgeport School District",="Barnum School",="School Nurses",="Non-Certified",0.6
,="Bassick High School",="School Nurses",="Non-Certified",1.0
,="Beardsley School",="School Nurses",="Non-Certified",1.0
,="Black Rock School",="School Nurses",="Non-Certified",0.6
,="Blackham School",="School Nurses",="Non-Certified",1.0
,="Bryant School",="School Nurses",="Non-Certified",1.0
,="Central High School",="School Nurses",="Non-Certified",1.0
,="Cesar Batalla School",="School Nurses",="Non-Certified",1.0
,="Classical Studies Academy",="School Nurses",="Non-Certified",0.6
