"FTE Staffing Report for 2011-12"

"District","School","Assignment Category","Educator Type","FTE Count"
"Achievement First Hartford Academy Inc. District","Achievement First Hartford Academy Inc.","Special Education - Paraprofessional Instructional Assistants","Non-Certified",0.0
="Amistad Academy District",="Amistad Academy",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",7.0
="Andover School District",="Andover Elementary School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",7.5
="Ansonia School District",="Ansonia High School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",8.5
,="Ansonia Middle School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",14.0
,="Mead School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",10.0
,="Prendergast School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",14.5
="Area Cooperative Educational Services",="Thomas Edison Magnet Middle School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",1.4
,="Wintergreen Interdistrict Magnet School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",1.5
="Ashford School District",="Ashford School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",12.5
="Avon School District",="Avon High School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",10.5
,="Avon Middle School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",14.0
,="Pine Grove School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",20.6
,="Roaring Brook School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",19.2
,="Thompson Brook School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",15.0
="Barkhamsted School District",="Barkhamsted Elementary School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",8.7
="Berlin School District",="Berlin High School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",11.5
,="Catherine M. McGee Middle School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",10.0
,="Emma Hart Willard School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",12.6
,="Mary E. Griswold School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",5.8
,="Richard D. Hubbard School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",4.8
="Bethany School District",="Bethany Community School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",15.2
="Bethel School District",="Anna H. Rockwell School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",4.0
,="Bethel High School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",6.0
,="Bethel Middle School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",5.0
,="Frank A. Berry School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",10.0
,="Ralph M. T. Johnson School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",7.0
="Bloomfield School District",="Bloomfield High School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",7.0
,="Carmen Arace Intermediate School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",4.0
,="Carmen Arace Middle School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",5.0
,="J. P. Vincent School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",1.0
,="Metacomet School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",4.0
,="The Big Picture High School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",0.0
,="Wintonbury Early Childhood Magnet School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",5.0
="Bolton School District",="Bolton Center School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",16.0
,="Bolton High School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",6.5
="Bozrah School District",="Fields Memorial School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",7.0
="Branford School District",="Branford High School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",11.0
,="Francis Walsh Intermediate School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",22.0
,="John B. Sliney School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",12.8
,="Mary R. Tisko School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",11.9
,="Mary T. Murphy School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",11.0
="Bridgeport Achievement First District",="Achievement First Bridgeport Academy",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",1.5
="Bridgeport School District",="Barnum School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",8.0
,="Bassick High School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",6.0
,="Beardsley School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",4.0
,="Black Rock School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",2.0
,="Blackham School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",3.0
,="Bryant School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",4.0
,="Central High School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",16.0
,="Cesar Batalla School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",14.0
,="Classical Studies Academy",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",4.0
,="Columbus School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",5.0
,="Cross School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",6.0
,="Curiale School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",6.0
,="Dunbar School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",2.0
,="Edison School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",1.0
,="Geraldine Johnson School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",17.0
,="Hall School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",2.0
,="Hallen School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",4.0
,="Harding High School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",5.0
,="High Horizons Magnet School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",2.0
,="Hooker School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",6.0
,="Interdistrict Discovery Magnet School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",0.0
,="Jettie S. Tisdale School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",17.0
,="Longfellow School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",5.0
,="Luis Munoz Marin School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",10.0
,="Madison School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",11.0
,="Multicultural Magnet School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",3.0
,="Park City Magnet School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",7.0
,="Read School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",5.0
,="Roosevelt School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",6.0
,="Skane Center",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",30.0
,="Waltersville School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",5.0
,="Winthrop School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",6.0
="Bristol School District",="Bristol Central High School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",11.0
,="Bristol Eastern High School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",8.0
,="Chippens Hill Middle School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",13.0
,="Clara T. O'Connell School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",3.0
,="Edgewood School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",1.0
