"FTE Staffing Report for 2002-03"

"District","School","Assignment Category","Educator Type","FTE Count"
"Amistad Academy District","Amistad Academy","Counselors  Social Workers  and School Psychologists","Certified",1.0
="Ansonia School District",="Ansonia High School",="Counselors  Social Workers  and School Psychologists",="Certified",4.0
,="Ansonia Middle School",="Counselors  Social Workers  and School Psychologists",="Certified",2.4
,="Mead School",="Counselors  Social Workers  and School Psychologists",="Certified",1.4
,="Prendergast School",="Counselors  Social Workers  and School Psychologists",="Certified",1.2
="Area Cooperative Educational Services",="A. C. E. S. Special Education Town Campus Learning Center",="Counselors  Social Workers  and School Psychologists",="Certified",14.6
,="Collaborative Alternative Magnet School",="Counselors  Social Workers  and School Psychologists",="Certified",2.0
,="Thomas Edison Magnet Middle School",="Counselors  Social Workers  and School Psychologists",="Certified",4.0
,="Wintergreen Interdistrict Magnet School",="Counselors  Social Workers  and School Psychologists",="Certified",3.0
="Ashford School District",="Ashford School",="Counselors  Social Workers  and School Psychologists",="Certified",1.0
="Avon School District",="Avon High School",="Counselors  Social Workers  and School Psychologists",="Certified",7.2
,="Avon Middle School",="Counselors  Social Workers  and School Psychologists",="Certified",3.0
,="Pine Grove School",="Counselors  Social Workers  and School Psychologists",="Certified",1.5
,="Roaring Brook School",="Counselors  Social Workers  and School Psychologists",="Certified",1.5
,="Thompson Brook School",="Counselors  Social Workers  and School Psychologists",="Certified",2.0
="Barkhamsted School District",="Barkhamsted Elementary School",="Counselors  Social Workers  and School Psychologists",="Certified",1.3
="Berlin School District",="Berlin High School",="Counselors  Social Workers  and School Psychologists",="Certified",8.3
,="Catherine M. McGee Middle School",="Counselors  Social Workers  and School Psychologists",="Certified",5.0
,="Emma Hart Willard School",="Counselors  Social Workers  and School Psychologists",="Certified",1.4
,="Mary E. Griswold School",="Counselors  Social Workers  and School Psychologists",="Certified",1.4
,="Richard D. Hubbard School",="Counselors  Social Workers  and School Psychologists",="Certified",0.7
="Bethany School District",="Bethany Community School",="Counselors  Social Workers  and School Psychologists",="Certified",2.4
="Bethel School District",="Anna H. Rockwell School",="Counselors  Social Workers  and School Psychologists",="Certified",1.9
,="Bethel High School",="Counselors  Social Workers  and School Psychologists",="Certified",7.0
,="Bethel Middle School",="Counselors  Social Workers  and School Psychologists",="Certified",5.0
,="Frank A. Berry School",="Counselors  Social Workers  and School Psychologists",="Certified",2.9
,="Ralph M. T. Johnson School",="Counselors  Social Workers  and School Psychologists",="Certified",1.5
="Bloomfield School District",="Bloomfield High School",="Counselors  Social Workers  and School Psychologists",="Certified",6.0
