"FTE Staffing Report for 2006-07"

"District","School","Assignment Category","Educator Type","FTE Count"
"Ansonia School District","Ansonia High School","Counselors  Social Workers  and School Psychologists","Certified",4.0
,="Ansonia Middle School",="Counselors  Social Workers  and School Psychologists",="Certified",4.0
,="Mead School",="Counselors  Social Workers  and School Psychologists",="Certified",2.0
,="Prendergast School",="Counselors  Social Workers  and School Psychologists",="Certified",2.0
="Area Cooperative Educational Services",="Collaborative Alternative Magnet School",="Counselors  Social Workers  and School Psychologists",="Certified",2.0
,="Thomas Edison Magnet Middle School",="Counselors  Social Workers  and School Psychologists",="Certified",5.0
,="Wintergreen Interdistrict Magnet School",="Counselors  Social Workers  and School Psychologists",="Certified",3.0
="Ashford School District",="Ashford School",="Counselors  Social Workers  and School Psychologists",="Certified",1.6
="Avon School District",="Avon High School",="Counselors  Social Workers  and School Psychologists",="Certified",8.8
,="Avon Middle School",="Counselors  Social Workers  and School Psychologists",="Certified",3.0
,="Pine Grove School",="Counselors  Social Workers  and School Psychologists",="Certified",1.5
,="Roaring Brook School",="Counselors  Social Workers  and School Psychologists",="Certified",1.5
,="Thompson Brook School",="Counselors  Social Workers  and School Psychologists",="Certified",2.0
="Barkhamsted School District",="Barkhamsted Elementary School",="Counselors  Social Workers  and School Psychologists",="Certified",1.2
="Berlin School District",="Berlin High School",="Counselors  Social Workers  and School Psychologists",="Certified",8.3
,="Catherine M. McGee Middle School",="Counselors  Social Workers  and School Psychologists",="Certified",5.0
,="Emma Hart Willard School",="Counselors  Social Workers  and School Psychologists",="Certified",1.4
,="Mary E. Griswold School",="Counselors  Social Workers  and School Psychologists",="Certified",1.4
,="Richard D. Hubbard School",="Counselors  Social Workers  and School Psychologists",="Certified",0.7
="Bethany School District",="Bethany Community School",="Counselors  Social Workers  and School Psychologists",="Certified",2.2
="Bethel School District",="Anna H. Rockwell School",="Counselors  Social Workers  and School Psychologists",="Certified",2.0
,="Bethel High School",="Counselors  Social Workers  and School Psychologists",="Certified",6.0
,="Bethel Middle School",="Counselors  Social Workers  and School Psychologists",="Certified",5.0
,="Frank A. Berry School",="Counselors  Social Workers  and School Psychologists",="Certified",3.0
,="Ralph M. T. Johnson School",="Counselors  Social Workers  and School Psychologists",="Certified",0.9
="Bloomfield School District",="Bloomfield High School",="Counselors  Social Workers  and School Psychologists",="Certified",5.4
,="Carmen Arace Intermediate School",="Counselors  Social Workers  and School Psychologists",="Certified",3.9
,="Carmen Arace Middle School",="Counselors  Social Workers  and School Psychologists",="Certified",4.1
,="J. P. Vincent School",="Counselors  Social Workers  and School Psychologists",="Certified",2.2
,="Laurel School",="Counselors  Social Workers  and School Psychologists",="Certified",1.7
,="Metacomet School",="Counselors  Social Workers  and School Psychologists",="Certified",1.7
="Bolton School District",="Bolton Center School",="Counselors  Social Workers  and School Psychologists",="Certified",2.4
,="Bolton High School",="Counselors  Social Workers  and School Psychologists",="Certified",2.6
="Bozrah School District",="Fields Memorial School",="Counselors  Social Workers  and School Psychologists",="Certified",0.5
="Branford School District",="Branford High School",="Counselors  Social Workers  and School Psychologists",="Certified",8.5
,="Francis Walsh Intermediate School",="Counselors  Social Workers  and School Psychologists",="Certified",5.0
,="John B. Sliney School",="Counselors  Social Workers  and School Psychologists",="Certified",2.0
,="Mary R. Tisko School",="Counselors  Social Workers  and School Psychologists",="Certified",2.0
,="Mary T. Murphy School",="Counselors  Social Workers  and School Psychologists",="Certified",1.8
="Bridgeport School District",="Barnum School",="Counselors  Social Workers  and School Psychologists",="Certified",2.0
,="Bassick High School",="Counselors  Social Workers  and School Psychologists",="Certified",10.2
,="Beardsley School",="Counselors  Social Workers  and School Psychologists",="Certified",1.6
,="Black Rock School",="Counselors  Social Workers  and School Psychologists",="Certified",1.4
,="Blackham School",="Counselors  Social Workers  and School Psychologists",="Certified",4.8
,="Bridgeport Learning Center",="Counselors  Social Workers  and School Psychologists",="Certified",2.0
,="Bridgeport Regional Vocational Aquaculture School",="Counselors  Social Workers  and School Psychologists",="Certified",1.0
