"FTE Staffing Report for 2014-15"

"District","School","Assignment Category","Educator Type","FTE Count"
"Achievement First Hartford Academy Inc. District","Achievement First Hartford Academy Inc.","Other Staff Providing Non-Instructional Services/Support","Certified/Non-Certified",44.0
="Amistad Academy District",="Amistad Academy",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",50.8
="Andover School District",="Andover Elementary School",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",15.4
="Ansonia School District",="Ansonia High School",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",19.5
,="Ansonia Middle School",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",8.6
,="Mead School",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",8.3
,="Prendergast School",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",9.7
="Area Cooperative Educational Services",="Thomas Edison Magnet Middle School",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",5.0
,="Wintergreen Interdistrict Magnet School",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",8.1
="Ashford School District",="Ashford School",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",21.7
="Avon School District",="Avon High School",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",26.3
,="Avon Middle School",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",11.5
,="Pine Grove School",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",8.9
,="Roaring Brook School",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",9.4
,="Thompson Brook School",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",11.0
="Barkhamsted School District",="Barkhamsted Elementary School",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",13.8
="Berlin School District",="Berlin High School",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",25.4
,="Catherine M. McGee Middle School",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",15.8
,="Emma Hart Willard School",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",10.6
,="Mary E. Griswold School",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",8.2
,="Richard D. Hubbard School",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",5.5
="Bethany School District",="Bethany Community School",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",9.9
="Bethel School District",="Anna H. Rockwell School",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",7.0
,="Bethel High School",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",22.6
,="Bethel Middle School",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",16.6
,="Frank A. Berry School",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",8.6
,="Ralph M. T. Johnson School",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",7.6
="Bloomfield School District",="Bloomfield High School",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",23.3
,="Carmen Arace Intermediate School",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",11.8
,="Carmen Arace Middle School",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",12.3
,="Global Experience Magnet School",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",4.0
,="Laurel School",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",9.3
,="Learning Academy at Bloomfield",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",0.0
,="Metacomet School",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",6.0
,="Wintonbury Early Childhood Magnet School",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",6.3
="Bolton School District",="Bolton Center School",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",12.3
,="Bolton High School",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",9.3
