"FTE Staffing Report for 2011-12"

"District","School","Assignment Category","Educator Type","FTE Count"
"Amistad Academy District","Amistad Academy","Instructional Specialists Who Support Teachers","Certified",0.3
="Andover School District",="Andover Elementary School",="Instructional Specialists Who Support Teachers",="Certified",1.4
="Ansonia School District",="Ansonia High School",="Instructional Specialists Who Support Teachers",="Certified",0.1
,="Ansonia Middle School",="Instructional Specialists Who Support Teachers",="Certified",2.0
,="Mead School",="Instructional Specialists Who Support Teachers",="Certified",2.9
,="Prendergast School",="Instructional Specialists Who Support Teachers",="Certified",3.0
="Area Cooperative Educational Services",="Center for Autism Spectrum and Development Disorders",="Instructional Specialists Who Support Teachers",="Certified",1.0
,="Mill Road School",="Instructional Specialists Who Support Teachers",="Certified",1.0
,="Village School",="Instructional Specialists Who Support Teachers",="Certified",3.0
,="Whitney High School East",="Instructional Specialists Who Support Teachers",="Certified",3.1
,="Whitney High School North",="Instructional Specialists Who Support Teachers",="Certified",0.4
,="Whitney High School West",="Instructional Specialists Who Support Teachers",="Certified",0.5
,="Wintergreen Interdistrict Magnet School",="Instructional Specialists Who Support Teachers",="Certified",2.3
="Ashford School District",="Ashford School",="Instructional Specialists Who Support Teachers",="Certified",1.1
="Avon School District",="Avon High School",="Instructional Specialists Who Support Teachers",="Certified",1.7
,="Avon Middle School",="Instructional Specialists Who Support Teachers",="Certified",2.3
,="Pine Grove School",="Instructional Specialists Who Support Teachers",="Certified",2.7
,="Roaring Brook School",="Instructional Specialists Who Support Teachers",="Certified",3.7
,="Thompson Brook School",="Instructional Specialists Who Support Teachers",="Certified",1.7
="Barkhamsted School District",="Barkhamsted Elementary School",="Instructional Specialists Who Support Teachers",="Certified",0.9
="Berlin School District",="Berlin High School",="Instructional Specialists Who Support Teachers",="Certified",2.0
,="Catherine M. McGee Middle School",="Instructional Specialists Who Support Teachers",="Certified",2.1
,="Emma Hart Willard School",="Instructional Specialists Who Support Teachers",="Certified",3.7
,="Mary E. Griswold School",="Instructional Specialists Who Support Teachers",="Certified",2.7
,="Richard D. Hubbard School",="Instructional Specialists Who Support Teachers",="Certified",1.6
="Bethany School District",="Bethany Community School",="Instructional Specialists Who Support Teachers",="Certified",3.0
="Bethel School District",="Anna H. Rockwell School",="Instructional Specialists Who Support Teachers",="Certified",2.0
,="Bethel High School",="Instructional Specialists Who Support Teachers",="Certified",0.4
,="Bethel Middle School",="Instructional Specialists Who Support Teachers",="Certified",0.6
,="Frank A. Berry School",="Instructional Specialists Who Support Teachers",="Certified",4.0
,="Ralph M. T. Johnson School",="Instructional Specialists Who Support Teachers",="Certified",1.9
="Bloomfield School District",="Bloomfield High School",="Instructional Specialists Who Support Teachers",="Certified",1.5
,="Carmen Arace Intermediate School",="Instructional Specialists Who Support Teachers",="Certified",2.8
,="Carmen Arace Middle School",="Instructional Specialists Who Support Teachers",="Certified",1.8
,="J. P. Vincent School",="Instructional Specialists Who Support Teachers",="Certified",2.0
,="Laurel School",="Instructional Specialists Who Support Teachers",="Certified",0.5
,="Metacomet School",="Instructional Specialists Who Support Teachers",="Certified",1.7
,="Wintonbury Early Childhood Magnet School",="Instructional Specialists Who Support Teachers",="Certified",1.3
="Bolton School District",="Bolton Center School",="Instructional Specialists Who Support Teachers",="Certified",3.5
="Bozrah School District",="Fields Memorial School",="Instructional Specialists Who Support Teachers",="Certified",1.0
="Branford School District",="Branford High School",="Instructional Specialists Who Support Teachers",="Certified",0.5
,="Francis Walsh Intermediate School",="Instructional Specialists Who Support Teachers",="Certified",1.0
,="Indian Neck School",="Instructional Specialists Who Support Teachers",="Certified",2.0
