"FTE Staffing Report for 2015-16"

"District","School","Assignment Category","Educator Type","FTE Count"
"Achievement First Hartford Academy Inc. District","Achievement First Hartford Academy Inc.","Special Education - Teachers and Instructors","Certified",9.6
="Amistad Academy District",="Amistad Academy",="Special Education - Teachers and Instructors",="Certified",4.0
="Andover School District",="Andover Elementary School",="Special Education - Teachers and Instructors",="Certified",3.0
="Ansonia School District",="Ansonia High School",="Special Education - Teachers and Instructors",="Certified",5.0
,="Ansonia Middle School",="Special Education - Teachers and Instructors",="Certified",5.5
,="Mead School",="Special Education - Teachers and Instructors",="Certified",7.0
,="Prendergast School",="Special Education - Teachers and Instructors",="Certified",6.0
="Area Cooperative Educational Services",="Center for Autism Spectrum and Development Disorders",="Special Education - Teachers and Instructors",="Certified",4.0
,="Mill Road School",="Special Education - Teachers and Instructors",="Certified",20.0
,="Thomas Edison Magnet Middle School",="Special Education - Teachers and Instructors",="Certified",6.0
,="Village School",="Special Education - Teachers and Instructors",="Certified",19.0
,="Whitney High School East",="Special Education - Teachers and Instructors",="Certified",15.0
,="Whitney High School North",="Special Education - Teachers and Instructors",="Certified",11.0
,="Whitney High School West",="Special Education - Teachers and Instructors",="Certified",6.0
,="Wintergreen Interdistrict Magnet School",="Special Education - Teachers and Instructors",="Certified",4.0
="Ashford School District",="Ashford School",="Special Education - Teachers and Instructors",="Certified",4.0
="Avon School District",="Avon High School",="Special Education - Teachers and Instructors",="Certified",9.0
,="Avon Middle School",="Special Education - Teachers and Instructors",="Certified",6.0
,="Avon Public Schools Pre-K",="Special Education - Teachers and Instructors",="Certified",1.0
,="Pine Grove School",="Special Education - Teachers and Instructors",="Certified",5.0
,="Roaring Brook School",="Special Education - Teachers and Instructors",="Certified",5.6
,="Thompson Brook School",="Special Education - Teachers and Instructors",="Certified",7.0
="Barkhamsted School District",="Barkhamsted Elementary School",="Special Education - Teachers and Instructors",="Certified",1.0
="Berlin School District",="Berlin High School",="Special Education - Teachers and Instructors",="Certified",8.8
,="Catherine M. McGee Middle School",="Special Education - Teachers and Instructors",="Certified",8.0
,="Emma Hart Willard School",="Special Education - Teachers and Instructors",="Certified",11.0
,="Mary E. Griswold School",="Special Education - Teachers and Instructors",="Certified",2.0
,="Richard D. Hubbard School",="Special Education - Teachers and Instructors",="Certified",2.5
="Bethany School District",="Bethany Community School",="Special Education - Teachers and Instructors",="Certified",7.0
="Bethel School District",="Anna H. Rockwell School",="Special Education - Teachers and Instructors",="Certified",3.0
,="Bethel High School",="Special Education - Teachers and Instructors",="Certified",7.9
,="Bethel Middle School",="Special Education - Teachers and Instructors",="Certified",9.0
,="Frank A. Berry School",="Special Education - Teachers and Instructors",="Certified",9.0
,="Ralph M. T. Johnson School",="Special Education - Teachers and Instructors",="Certified",5.0
,="TASK",="Special Education - Teachers and Instructors",="Certified",1.0
="Bloomfield School District",="Bloomfield High School",="Special Education - Teachers and Instructors",="Certified",5.8
,="Carmen Arace Intermediate School",="Special Education - Teachers and Instructors",="Certified",3.1
,="Carmen Arace Middle School",="Special Education - Teachers and Instructors",="Certified",3.0
,="Global Experience Magnet School",="Special Education - Teachers and Instructors",="Certified",1.0
,="Laurel School",="Special Education - Teachers and Instructors",="Certified",2.1
,="Metacomet School",="Special Education - Teachers and Instructors",="Certified",2.0
,="Wintonbury Early Childhood Magnet School",="Special Education - Teachers and Instructors",="Certified",3.0
="Bolton School District",="Bolton Center School",="Special Education - Teachers and Instructors",="Certified",6.0
,="Bolton High School",="Special Education - Teachers and Instructors",="Certified",4.0
="Bozrah School District",="Fields Memorial School",="Special Education - Teachers and Instructors",="Certified",3.5
="Branford School District",="Branford High School",="Special Education - Teachers and Instructors",="Certified",9.0
,="Francis Walsh Intermediate School",="Special Education - Teachers and Instructors",="Certified",10.5
,="Indian Neck School",="Special Education - Teachers and Instructors",="Certified",2.0
,="John B. Sliney School",="Special Education - Teachers and Instructors",="Certified",3.5
,="Mary R. Tisko School",="Special Education - Teachers and Instructors",="Certified",1.0
,="Mary T. Murphy School",="Special Education - Teachers and Instructors",="Certified",2.0
="Bridgeport Achievement First District",="Achievement First Bridgeport Academy",="Special Education - Teachers and Instructors",="Certified",3.0
