"FTE Staffing Report for 2012-13"

"District","School","Assignment Category","Educator Type","FTE Count"
"Achievement First Hartford Academy Inc. District","Achievement First Hartford Academy Inc.","Other Staff Providing Non-Instructional Services/Support","Certified/Non-Certified",1025.0
="Amistad Academy District",="Amistad Academy",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",41.0
="Andover School District",="Andover Elementary School",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",15.4
="Ansonia School District",="Ansonia High School",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",22.0
,="Ansonia Middle School",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",10.1
,="Mead School",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",8.3
,="Prendergast School",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",10.0
="Area Cooperative Educational Services",="Thomas Edison Magnet Middle School",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",5.0
,="Wintergreen Interdistrict Magnet School",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",7.1
="Ashford School District",="Ashford School",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",21.8
="Avon School District",="Avon High School",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",26.4
,="Avon Middle School",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",14.1
,="Pine Grove School",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",12.3
,="Roaring Brook School",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",11.5
,="Thompson Brook School",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",12.8
="Barkhamsted School District",="Barkhamsted Elementary School",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",13.3
="Berlin School District",="Berlin High School",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",31.9
,="Catherine M. McGee Middle School",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",19.0
,="Emma Hart Willard School",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",13.6
,="Mary E. Griswold School",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",11.6
