"FTE Staffing Report for 2011-12"

"District","School","Assignment Category","Educator Type","FTE Count"
"Achievement First Hartford Academy Inc. District","Achievement First Hartford Academy Inc.","Counselors  Social Workers  and School Psychologists","Certified",2.0
="Amistad Academy District",="Amistad Academy",="Counselors  Social Workers  and School Psychologists",="Certified",2.5
="Ansonia School District",="Ansonia High School",="Counselors  Social Workers  and School Psychologists",="Certified",5.6
,="Ansonia Middle School",="Counselors  Social Workers  and School Psychologists",="Certified",3.0
,="Mead School",="Counselors  Social Workers  and School Psychologists",="Certified",2.4
,="Prendergast School",="Counselors  Social Workers  and School Psychologists",="Certified",2.6
="Area Cooperative Educational Services",="Mill Road School",="Counselors  Social Workers  and School Psychologists",="Certified",6.0
,="Thomas Edison Magnet Middle School",="Counselors  Social Workers  and School Psychologists",="Certified",5.0
,="Village School",="Counselors  Social Workers  and School Psychologists",="Certified",3.0
,="Whitney High School East",="Counselors  Social Workers  and School Psychologists",="Certified",4.0
,="Whitney High School North",="Counselors  Social Workers  and School Psychologists",="Certified",3.0
,="Whitney High School West",="Counselors  Social Workers  and School Psychologists",="Certified",1.0
,="Wintergreen Interdistrict Magnet School",="Counselors  Social Workers  and School Psychologists",="Certified",3.0
="Ashford School District",="Ashford School",="Counselors  Social Workers  and School Psychologists",="Certified",2.0
="Avon School District",="Avon High School",="Counselors  Social Workers  and School Psychologists",="Certified",10.0
,="Avon Middle School",="Counselors  Social Workers  and School Psychologists",="Certified",3.0
,="Pine Grove School",="Counselors  Social Workers  and School Psychologists",="Certified",1.5
,="Roaring Brook School",="Counselors  Social Workers  and School Psychologists",="Certified",1.6
,="Thompson Brook School",="Counselors  Social Workers  and School Psychologists",="Certified",2.5
="Barkhamsted School District",="Barkhamsted Elementary School",="Counselors  Social Workers  and School Psychologists",="Certified",1.2
="Berlin School District",="Berlin High School",="Counselors  Social Workers  and School Psychologists",="Certified",8.3
,="Catherine M. McGee Middle School",="Counselors  Social Workers  and School Psychologists",="Certified",5.0
