"FTE Staffing Report for 2006-07"

"District","School","Assignment Category","Educator Type","FTE Count"
"Amistad Academy District","Amistad Academy","Special Education - Paraprofessional Instructional Assistants","Non-Certified",0.0
="Andover School District",="Andover Elementary School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",6.0
="Ansonia School District",="Ansonia High School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",6.0
,="Ansonia Middle School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",8.0
,="Mead School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",6.0
,="Prendergast School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",2.0
="Area Cooperative Educational Services",="Collaborative Alternative Magnet School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",0.0
,="Thomas Edison Magnet Middle School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",1.5
,="Wintergreen Interdistrict Magnet School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",0.0
="Ashford School District",="Ashford School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",12.0
="Avon School District",="Avon High School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",0.0
,="Avon Middle School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",7.0
,="Pine Grove School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",0.0
,="Roaring Brook School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",0.0
,="Thompson Brook School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",0.0
="Barkhamsted School District",="Barkhamsted Elementary School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",6.4
="Berlin School District",="Berlin High School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",14.5
,="Catherine M. McGee Middle School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",11.8
,="Emma Hart Willard School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",6.0
,="Mary E. Griswold School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",4.0
,="Richard D. Hubbard School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",5.3
="Bethany School District",="Bethany Community School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",15.7
="Bethel School District",="Anna H. Rockwell School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",7.0
,="Bethel High School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",7.0
,="Bethel Middle School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",11.0
,="Frank A. Berry School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",8.0
,="Ralph M. T. Johnson School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",5.0
="Bloomfield School District",="Bloomfield High School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",5.0
,="Carmen Arace Intermediate School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",4.0
,="Carmen Arace Middle School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",5.0
,="J. P. Vincent School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",6.0
,="Laurel School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",10.0
,="Metacomet School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",5.0
,="The Big Picture High School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",0.0
="Bolton School District",="Bolton Center School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",13.2
,="Bolton High School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",5.2
="Bozrah School District",="Fields Memorial School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",6.0
="Branford School District",="Branford High School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",9.6
,="Francis Walsh Intermediate School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",15.3
,="John B. Sliney School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",7.9
,="Mary R. Tisko School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",10.9
,="Mary T. Murphy School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",14.4
="Bridgeport School District",="Barnum School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",2.0
,="Bassick High School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",5.0
,="Beardsley School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",1.0
,="Black Rock School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",3.0
,="Blackham School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",10.0
,="Bryant School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",2.0
,="Central High School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",15.0
,="Cesar Batalla School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",4.0
,="Classical Studies Academy",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",2.0
,="Columbus School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",3.0
,="Cross School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",5.0
,="Curiale School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",5.0
,="Dunbar School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",3.0
,="Edison School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",2.0
,="Garfield School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",0.0
,="Geraldine Johnson School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",1.0
,="Hall School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",1.0
,="Hallen School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",3.0
,="Harding High School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",4.0
,="High Horizons Magnet School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",2.0
,="Hooker School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",6.0
,="Jettie S. Tisdale School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",2.0
,="Longfellow School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",7.0
,="Luis Munoz Marin School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",6.0
,="Madison School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",5.0
,="Maplewood Annex",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",10.0
,="Multicultural Magnet School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",3.0
,="Park City Magnet School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",5.0
,="Read School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",3.0
,="Roosevelt School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",4.0
,="Skane Center",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",26.0
,="Waltersville School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",6.0
,="Winthrop School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",3.0
="Bristol School District",="Bristol Central High School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",14.0
,="Bristol Eastern High School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",9.0
,="Chippens Hill Middle School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",14.0
,="Clara T. O'Connell School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",5.0
,="Clarence A. Bingham School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",3.0
,="Edgewood School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",1.0
,="Ellen P. Hubbell School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",5.0
,="Greene-Hills School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",2.0
,="Ivy Drive School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",10.0
,="John J. Jennings School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",1.0
,="Memorial Boulevard Middle School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",6.0
,="Mountain View School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",4.0
,="Northeast Middle School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",10.0
,="South Side School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",5.0
,="Stafford School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",19.0
="Brookfield School District",="Brookfield High School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",13.0
,="Center Elementary School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",13.0
,="Huckleberry Hill Elementary School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",14.0
,="Whisconier Middle School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",14.0
="Brooklyn School District",="Brooklyn Elementary School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",9.6
,="Brooklyn Middle School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",8.9
="Canaan School District",="Lee H. Kellogg School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",1.4
="Canterbury School District",="Canterbury Elementary School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",3.6
,="Dr. Helen Baldwin Middle School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",4.8
="Canton School District",="Canton High School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",7.0
,="Canton Intermediate School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",16.0
,="Canton Middle School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",5.0
,="Cherry Brook Primary School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",9.1
="Capitol Region Education Council",="Discovery Academy",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",12.0
,="Glastonbury/East Hartford Magnet School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",1.0
,="Great Path Academy at MCC",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",0.0
,="Metropolitan Learning Center for Global and International Studies",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",3.0
,="Montessori Magnet School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",2.0
,="Two Rivers Magnet Middle School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",11.0
,="University of Hartford Magnet School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",17.0
="Chaplin School District",="Chaplin Elementary School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",3.0
="Cheshire School District",="Chapman School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",4.0
,="Cheshire High School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",15.5
,="Darcey School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",7.0
,="Dodd Middle School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",11.0
,="Doolittle School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",11.5
,="Highland School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",23.4
,="Norton School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",7.4
="Chester School District",="Chester Elementary School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",7.8
="Clinton School District",="Abraham Pierson School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",6.0
,="Jared Eliot School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",7.8
,="Lewin G. Joel Jr. School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",14.8
,="The Morgan School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",6.5
="Colchester School District",="Bacon Academy",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",9.0
,="Colchester Elementary School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",12.0
,="Jack Jackter Intermediate School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",14.0
,="William J. Johnston Middle School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",10.0
="Colebrook School District",="Colebrook Consolidated School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",3.9
="Columbia School District",="Horace W. Porter School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",11.0
="Common Ground High School District",="Common Ground High School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",0.0
="Connecticut Technical High School System",="A. I. Prince Technical High School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",3.2
,="Bullard-Havens Technical High School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",2.0
,="E. C. Goodwin Technical High School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",3.8
,="Eli Whitney Technical High School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",3.9
