"FTE Staffing Report for 2009-10"

"District","School","Assignment Category","Educator Type","FTE Count"
"Achievement First Hartford Academy Inc. District","Achievement First Hartford Academy Inc.","Special Education - Paraprofessional Instructional Assistants","Non-Certified",0.0
="Amistad Academy District",="Amistad Academy",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",0.0
="Andover School District",="Andover Elementary School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",7.5
="Ansonia School District",="Ansonia High School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",11.5
,="Ansonia Middle School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",4.0
,="Mead School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",6.0
,="Prendergast School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",8.0
="Area Cooperative Educational Services",="Collaborative Alternative Magnet School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",0.0
,="Thomas Edison Magnet Middle School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",0.0
,="Wintergreen Interdistrict Magnet School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",0.0
="Ashford School District",="Ashford School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",11.0
="Avon School District",="Avon High School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",12.0
,="Avon Middle School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",12.0
,="Pine Grove School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",21.3
,="Roaring Brook School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",22.0
,="Thompson Brook School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",17.0
="Barkhamsted School District",="Barkhamsted Elementary School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",7.1
="Berlin School District",="Berlin High School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",13.6
,="Catherine M. McGee Middle School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",9.8
,="Emma Hart Willard School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",11.9
,="Mary E. Griswold School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",5.8
,="Richard D. Hubbard School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",2.9
="Bethany School District",="Bethany Community School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",15.0
="Bethel School District",="Anna H. Rockwell School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",8.0
,="Bethel High School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",5.0
,="Bethel Middle School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",6.0
,="Frank A. Berry School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",9.0
,="Ralph M. T. Johnson School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",3.6
="Bloomfield School District",="Bloomfield High School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",8.0
,="Carmen Arace Intermediate School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",5.0
,="Carmen Arace Middle School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",2.0
,="J. P. Vincent School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",8.0
,="Laurel School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",3.0
,="Metacomet School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",3.0
,="The Big Picture High School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",0.0
,="Wintonbury Early Childhood Magnet School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",2.0
="Bolton School District",="Bolton Center School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",17.0
,="Bolton High School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",5.6
="Branford School District",="Branford High School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",9.0
,="Francis Walsh Intermediate School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",21.0
,="John B. Sliney School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",7.4
,="Mary R. Tisko School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",13.4
,="Mary T. Murphy School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",10.5
="Bridgeport Achievement First District",="Achievement First Bridgeport Academy",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",1.0
="Bridgeport School District",="Barnum School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",5.0
,="Bassick High School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",5.0
,="Beardsley School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",2.0
,="Black Rock School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",2.0
,="Blackham School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",10.0
,="Bryant School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",3.0
,="Central High School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",13.0
,="Cesar Batalla School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",12.0
,="Classical Studies Academy",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",3.0
,="Columbus School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",5.0
,="Cross School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",4.0
,="Curiale School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",4.0
,="Dunbar School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",2.0
,="Edison School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",2.0
,="Geraldine Johnson School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",12.0
,="Hall School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",2.0
,="Hallen School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",2.0
,="Harding High School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",3.0
,="High Horizons Magnet School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",2.0
,="Hooker School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",8.0
,="Jettie S. Tisdale School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",14.0
,="Longfellow School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",5.0
,="Luis Munoz Marin School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",9.0
,="Madison School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",10.0
,="Multicultural Magnet School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",3.0
,="Park City Magnet School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",7.0
,="Read School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",6.0
,="Roosevelt School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",7.0
,="Skane Center",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",30.0
,="Waltersville School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",6.0
,="Winthrop School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",4.0
="Bristol School District",="Bristol Central High School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",12.0
,="Bristol Eastern High School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",9.0
,="Chippens Hill Middle School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",13.0
,="Clara T. O'Connell School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",3.0
,="Clarence A. Bingham School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",3.5
,="Edgewood School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",1.0
,="Ellen P. Hubbell School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",5.0
,="Greene-Hills School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",3.0
,="Ivy Drive School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",8.0
,="John J. Jennings School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",2.5
,="Memorial Boulevard Middle School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",6.0
,="Mountain View School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",5.0
,="Northeast Middle School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",11.0
,="South Side School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",5.0
,="Stafford School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",19.0
="Brookfield School District",="Brookfield High School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",11.0
,="Center Elementary School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",11.0
,="Huckleberry Hill Elementary School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",13.0
,="Whisconier Middle School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",12.0
="Brooklyn School District",="Brooklyn Elementary School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",9.0
,="Brooklyn Middle School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",8.0
="Canaan School District",="Lee H. Kellogg School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",1.5
="Canterbury School District",="Canterbury Elementary School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",7.2
,="Dr. Helen Baldwin Middle School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",5.5
="Canton School District",="Canton High School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",7.0
,="Canton Intermediate School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",8.0
,="Canton Middle School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",4.0
,="Cherry Brook Primary School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",18.0
="Capitol Region Education Council",="Academy of Aerospace and Engineering",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",0.0
,="Glastonbury/East Hartford Magnet School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",1.0
,="Great Path Academy at MCC",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",0.0
,="Greater Hartford Academy of the Arts High School - Full Time",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",0.0
,="International Magnet School for Global Citizenship",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",0.5
,="Metropolitan Learning Center for Global and International Studies",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",2.0
,="Montessori Magnet School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",3.5
,="Public Safety Academy",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",2.0
,="Reggio Magnet School of the Arts",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",2.6
,="Two Rivers Magnet Middle School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",3.0
,="University of Hartford Magnet School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",4.0
="Chaplin School District",="Chaplin Elementary School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",3.0
="Charter School for Young Children on Asylum Hill District",="Charter School for Young Children on Asylum Hill Inc.",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",1.0
="Cheshire School District",="Chapman School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",4.8
,="Cheshire High School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",19.0
,="Darcey School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",7.0
,="Dodd Middle School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",14.0
,="Doolittle School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",9.4
,="Highland School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",24.0
,="Norton School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",9.0
="Chester School District",="Chester Elementary School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",10.5
="Clinton School District",="Abraham Pierson School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",4.8
,="Jared Eliot School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",11.8
,="Lewin G. Joel Jr. School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",19.1
,="The Morgan School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",8.5
="Colchester School District",="Bacon Academy",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",10.0
,="Colchester Elementary School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",13.0
,="Jack Jackter Intermediate School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",11.0
,="William J. Johnston Middle School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",16.0
="Colebrook School District",="Colebrook Consolidated School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",2.6
="Columbia School District",="Horace W. Porter School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",13.0
="Common Ground High School District",="Common Ground High School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",0.0
="Connecticut Technical High School System",="Bullard-Havens Technical High School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",5.9
,="E. C. Goodwin Technical High School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",1.2
,="Ella T. Grasso Southeastern Technical High School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",1.0
,="Emmett O'Brien Technical High School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",1.0
,="H. C. Wilcox Technical High School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",1.9
,="H. H. Ellis Technical High School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",1.9
,="Henry Abbott Technical High School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",3.8
,="J. M. Wright Technical High School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",0.5
,="Norwich Technical High School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",1.0
,="Oliver Wolcott Technical High School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",1.0
,="Platt Technical High School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",2.9
,="Vinal Technical High School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",1.0
,="W. F. Kaynor Technical High School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",1.5
,="Windham Technical High School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",1.0
="Cooperative Educational Services",="Six-Six Magnet School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",0.0
="Cornwall School District",="Cornwall Consolidated School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",2.9
="Coventry School District",="Capt. Nathan Hale School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",8.5
,="Coventry Grammar School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",4.0
,="Coventry High School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",8.0
,="George Hersey Robertson School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",9.0
="Cromwell School District",="Cromwell High School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",7.5
,="Cromwell Middle School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",5.5
,="Edna C. Stevens School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",8.0
,="Woodside Intermediate School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",6.5
="Danbury School District",="Alternative Center For Excellence",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",0.0
,="Broadview Middle School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",18.0
,="Danbury High School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",27.0
,="Ellsworth Avenue School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",5.0
,="Great Plain School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",13.0
,="Hayestown Avenue School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",28.0
,="King Street Intermediate School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",5.0
,="King Street Primary School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",1.0
,="Mill Ridge Primary School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",10.0
,="Morris Street School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",2.0
,="Park Avenue School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",4.0
,="Pembroke School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",19.0
,="Rogers Park Middle School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",27.0
,="Shelter Rock School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",3.5
,="South Street School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",8.0
,="Stadley Rough School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",6.0
,="Western CT Academy of International Studies Elementary Magnet School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",3.0
="Darien School District",="Darien High School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",9.0
,="Hindley Elementary School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",3.0
,="Holmes Elementary School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",9.0
,="Middlesex Middle School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",11.0
,="Ox Ridge Elementary School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",18.0
,="Royle Elementary School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",1.3
,="Tokeneke Elementary School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",7.0
="Deep River School District",="Deep River Elementary School",="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",8.5
