"FTE Staffing Report for 2003-04"

"District","Assignment Category","Educator Type","FTE Count"
"State of Connecticut","Administrators  Coordinators and Department Chairs - District Central Office","Certified",892.4
,="Administrators  Coordinators and Department Chairs - School Level",="Certified",2111.1
,="Counselors  Social Workers  and School Psychologists",="Certified",2887.7
,="General Education - Teachers and Instructors",="Certified",36165.8
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",4380.0
,="Instructional Specialists Who Support Teachers",="Certified",1293.4
,="Library/Media - Specialists (Certified)",="Certified",784.6
,="Library/Media - Support Staff",="Non-Certified",755.1
,="School Nurses",="Non-Certified",1103.5
,="Special Education - Teachers and Instructors",="Certified",5400.0
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",6975.1
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",22337.2

