"FTE Staffing Report for 2008-09"

"District","School","Assignment Category","Educator Type","FTE Count"
"Andover School District","Andover Elementary School","Instructional Specialists Who Support Teachers","Certified",1.4
="Ansonia School District",="Ansonia High School",="Instructional Specialists Who Support Teachers",="Certified",0.5
,="Ansonia Middle School",="Instructional Specialists Who Support Teachers",="Certified",1.5
,="Mead School",="Instructional Specialists Who Support Teachers",="Certified",3.2
,="Prendergast School",="Instructional Specialists Who Support Teachers",="Certified",3.8
="Area Cooperative Educational Services",="A. C. E. S. Special Education Town Campus Learning Center",="Instructional Specialists Who Support Teachers",="Certified",1.0
,="Mill Road School",="Instructional Specialists Who Support Teachers",="Certified",1.0
,="Thomas Edison Magnet Middle School",="Instructional Specialists Who Support Teachers",="Certified",0.4
,="Village School",="Instructional Specialists Who Support Teachers",="Certified",5.0
,="Whitney High School East",="Instructional Specialists Who Support Teachers",="Certified",2.0
,="Whitney High School West",="Instructional Specialists Who Support Teachers",="Certified",0.6
,="Wintergreen Interdistrict Magnet School",="Instructional Specialists Who Support Teachers",="Certified",2.3
="Ashford School District",="Ashford School",="Instructional Specialists Who Support Teachers",="Certified",1.9
="Avon School District",="Avon High School",="Instructional Specialists Who Support Teachers",="Certified",0.8
,="Avon Middle School",="Instructional Specialists Who Support Teachers",="Certified",1.8
,="Pine Grove School",="Instructional Specialists Who Support Teachers",="Certified",4.2
,="Roaring Brook School",="Instructional Specialists Who Support Teachers",="Certified",3.5
,="Thompson Brook School",="Instructional Specialists Who Support Teachers",="Certified",1.0
="Barkhamsted School District",="Barkhamsted Elementary School",="Instructional Specialists Who Support Teachers",="Certified",0.7
="Berlin School District",="Berlin High School",="Instructional Specialists Who Support Teachers",="Certified",2.2
,="Catherine M. McGee Middle School",="Instructional Specialists Who Support Teachers",="Certified",2.1
,="Emma Hart Willard School",="Instructional Specialists Who Support Teachers",="Certified",3.2
,="Mary E. Griswold School",="Instructional Specialists Who Support Teachers",="Certified",2.2
