"FTE Staffing Report for 2008-09"

"District","School","Assignment Category","Educator Type","FTE Count"
"Ansonia School District","Ansonia High School","Counselors  Social Workers  and School Psychologists","Certified",4.6
,="Ansonia Middle School",="Counselors  Social Workers  and School Psychologists",="Certified",4.0
,="Mead School",="Counselors  Social Workers  and School Psychologists",="Certified",2.0
,="Pine Academy",="Counselors  Social Workers  and School Psychologists",="Certified",1.0
,="Prendergast School",="Counselors  Social Workers  and School Psychologists",="Certified",2.0
="Area Cooperative Educational Services",="Collaborative Alternative Magnet School",="Counselors  Social Workers  and School Psychologists",="Certified",2.0
,="Mill Road School",="Counselors  Social Workers  and School Psychologists",="Certified",5.0
,="Thomas Edison Magnet Middle School",="Counselors  Social Workers  and School Psychologists",="Certified",5.0
,="Village School",="Counselors  Social Workers  and School Psychologists",="Certified",3.0
,="Whitney High School East",="Counselors  Social Workers  and School Psychologists",="Certified",3.0
,="Whitney High School North",="Counselors  Social Workers  and School Psychologists",="Certified",3.0
,="Whitney High School West",="Counselors  Social Workers  and School Psychologists",="Certified",1.0
,="Wintergreen Interdistrict Magnet School",="Counselors  Social Workers  and School Psychologists",="Certified",2.0
="Ashford School District",="Ashford School",="Counselors  Social Workers  and School Psychologists",="Certified",1.6
="Avon School District",="Avon High School",="Counselors  Social Workers  and School Psychologists",="Certified",7.9
,="Avon Middle School",="Counselors  Social Workers  and School Psychologists",="Certified",2.0
,="Pine Grove School",="Counselors  Social Workers  and School Psychologists",="Certified",2.0
,="Roaring Brook School",="Counselors  Social Workers  and School Psychologists",="Certified",2.0
,="Thompson Brook School",="Counselors  Social Workers  and School Psychologists",="Certified",2.0
="Barkhamsted School District",="Barkhamsted Elementary School",="Counselors  Social Workers  and School Psychologists",="Certified",1.2
="Berlin School District",="Berlin High School",="Counselors  Social Workers  and School Psychologists",="Certified",8.3
,="Catherine M. McGee Middle School",="Counselors  Social Workers  and School Psychologists",="Certified",5.0
,="Emma Hart Willard School",="Counselors  Social Workers  and School Psychologists",="Certified",1.8
,="Mary E. Griswold School",="Counselors  Social Workers  and School Psychologists",="Certified",1.8
,="Richard D. Hubbard School",="Counselors  Social Workers  and School Psychologists",="Certified",0.9
="Bethany School District",="Bethany Community School",="Counselors  Social Workers  and School Psychologists",="Certified",2.4
="Bethel School District",="Anna H. Rockwell School",="Counselors  Social Workers  and School Psychologists",="Certified",1.9
,="Bethel High School",="Counselors  Social Workers  and School Psychologists",="Certified",6.8
,="Bethel Middle School",="Counselors  Social Workers  and School Psychologists",="Certified",5.0
,="Frank A. Berry School",="Counselors  Social Workers  and School Psychologists",="Certified",1.4
,="Ralph M. T. Johnson School",="Counselors  Social Workers  and School Psychologists",="Certified",1.6
="Bloomfield School District",="Bloomfield High School",="Counselors  Social Workers  and School Psychologists",="Certified",5.7
,="Carmen Arace Intermediate School",="Counselors  Social Workers  and School Psychologists",="Certified",3.8
,="Carmen Arace Middle School",="Counselors  Social Workers  and School Psychologists",="Certified",6.1
,="J. P. Vincent School",="Counselors  Social Workers  and School Psychologists",="Certified",2.0
,="Laurel School",="Counselors  Social Workers  and School Psychologists",="Certified",1.5
,="Metacomet School",="Counselors  Social Workers  and School Psychologists",="Certified",1.3
,="The Big Picture High School",="Counselors  Social Workers  and School Psychologists",="Certified",0.5
="Bolton School District",="Bolton Center School",="Counselors  Social Workers  and School Psychologists",="Certified",3.4
,="Bolton High School",="Counselors  Social Workers  and School Psychologists",="Certified",2.5
="Bozrah School District",="Fields Memorial School",="Counselors  Social Workers  and School Psychologists",="Certified",0.4
="Branford School District",="Branford High School",="Counselors  Social Workers  and School Psychologists",="Certified",8.5
,="Francis Walsh Intermediate School",="Counselors  Social Workers  and School Psychologists",="Certified",6.0
,="John B. Sliney School",="Counselors  Social Workers  and School Psychologists",="Certified",1.5
,="Mary R. Tisko School",="Counselors  Social Workers  and School Psychologists",="Certified",1.5
,="Mary T. Murphy School",="Counselors  Social Workers  and School Psychologists",="Certified",1.5
="Bridgeport School District",="Barnum School",="Counselors  Social Workers  and School Psychologists",="Certified",2.4
,="Bassick High School",="Counselors  Social Workers  and School Psychologists",="Certified",11.0
,="Beardsley School",="Counselors  Social Workers  and School Psychologists",="Certified",1.9
,="Black Rock School",="Counselors  Social Workers  and School Psychologists",="Certified",1.1
,="Blackham School",="Counselors  Social Workers  and School Psychologists",="Certified",4.4
,="Bridgeport Learning Center",="Counselors  Social Workers  and School Psychologists",="Certified",2.0
