"FTE Staffing Report for 2008-09"

"District","School","Assignment Category","Educator Type","FTE Count"
"Andover School District","Andover Elementary School","Library/Media - Specialists (Certified)","Certified",1.0
="Ansonia School District",="Ansonia High School",="Library/Media - Specialists (Certified)",="Certified",1.0
="Area Cooperative Educational Services",="Mill Road School",="Library/Media - Specialists (Certified)",="Certified",1.0
,="Thomas Edison Magnet Middle School",="Library/Media - Specialists (Certified)",="Certified",1.0
,="Wintergreen Interdistrict Magnet School",="Library/Media - Specialists (Certified)",="Certified",1.0
="Avon School District",="Avon Middle School",="Library/Media - Specialists (Certified)",="Certified",1.0
,="Pine Grove School",="Library/Media - Specialists (Certified)",="Certified",1.0
,="Roaring Brook School",="Library/Media - Specialists (Certified)",="Certified",1.0
,="Thompson Brook School",="Library/Media - Specialists (Certified)",="Certified",1.0
="Barkhamsted School District",="Barkhamsted Elementary School",="Library/Media - Specialists (Certified)",="Certified",1.0
="Berlin School District",="Berlin High School",="Library/Media - Specialists (Certified)",="Certified",1.0
,="Catherine M. McGee Middle School",="Library/Media - Specialists (Certified)",="Certified",1.0
,="Emma Hart Willard School",="Library/Media - Specialists (Certified)",="Certified",1.0
,="Mary E. Griswold School",="Library/Media - Specialists (Certified)",="Certified",1.0
,="Richard D. Hubbard School",="Library/Media - Specialists (Certified)",="Certified",0.8
="Bethel School District",="Anna H. Rockwell School",="Library/Media - Specialists (Certified)",="Certified",1.0
,="Bethel High School",="Library/Media - Specialists (Certified)",="Certified",1.0
,="Bethel Middle School",="Library/Media - Specialists (Certified)",="Certified",1.0
,="Frank A. Berry School",="Library/Media - Specialists (Certified)",="Certified",1.0
,="Ralph M. T. Johnson School",="Library/Media - Specialists (Certified)",="Certified",1.0
="Bloomfield School District",="Bloomfield High School",="Library/Media - Specialists (Certified)",="Certified",1.0
,="Carmen Arace Intermediate School",="Library/Media - Specialists (Certified)",="Certified",0.5
,="Carmen Arace Middle School",="Library/Media - Specialists (Certified)",="Certified",0.5
="Bolton School District",="Bolton Center School",="Library/Media - Specialists (Certified)",="Certified",1.0
,="Bolton High School",="Library/Media - Specialists (Certified)",="Certified",1.0
="Branford School District",="Branford High School",="Library/Media - Specialists (Certified)",="Certified",1.0
,="Francis Walsh Intermediate School",="Library/Media - Specialists (Certified)",="Certified",3.0
,="John B. Sliney School",="Library/Media - Specialists (Certified)",="Certified",1.0
,="Mary R. Tisko School",="Library/Media - Specialists (Certified)",="Certified",1.0
,="Mary T. Murphy School",="Library/Media - Specialists (Certified)",="Certified",1.0
="Bridgeport School District",="Barnum School",="Library/Media - Specialists (Certified)",="Certified",1.0
,="Bassick High School",="Library/Media - Specialists (Certified)",="Certified",1.0
,="Beardsley School",="Library/Media - Specialists (Certified)",="Certified",1.0
