"FTE Staffing Report for 2003-04"

"District","School","Assignment Category","Educator Type","FTE Count"
"Amistad Academy District","Amistad Academy","General Education - Teachers and Instructors","Certified",17.3
="Andover School District",="Andover Elementary School",="General Education - Teachers and Instructors",="Certified",23.8
="Ansonia School District",="Ansonia High School",="General Education - Teachers and Instructors",="Certified",39.5
,="Ansonia Middle School",="General Education - Teachers and Instructors",="Certified",36.0
,="Mead School",="General Education - Teachers and Instructors",="Certified",30.0
,="Prendergast School",="General Education - Teachers and Instructors",="Certified",36.0
="Area Cooperative Educational Services",="A. C. E. S. Special Education Town Campus Learning Center",="General Education - Teachers and Instructors",="Certified",17.8
,="Collaborative Alternative Magnet School",="General Education - Teachers and Instructors",="Certified",9.3
,="Thomas Edison Magnet Middle School",="General Education - Teachers and Instructors",="Certified",55.0
,="Wintergreen Interdistrict Magnet School",="General Education - Teachers and Instructors",="Certified",41.0
="Ashford School District",="Ashford School",="General Education - Teachers and Instructors",="Certified",37.8
="Avon School District",="Avon High School",="General Education - Teachers and Instructors",="Certified",55.9
,="Avon Middle School",="General Education - Teachers and Instructors",="Certified",41.8
,="Pine Grove School",="General Education - Teachers and Instructors",="Certified",31.6
,="Roaring Brook School",="General Education - Teachers and Instructors",="Certified",37.3
,="Thompson Brook School",="General Education - Teachers and Instructors",="Certified",32.9
="Barkhamsted School District",="Barkhamsted Elementary School",="General Education - Teachers and Instructors",="Certified",19.7
="Berlin School District",="Berlin High School",="General Education - Teachers and Instructors",="Certified",63.4
,="Catherine M. McGee Middle School",="General Education - Teachers and Instructors",="Certified",51.0
,="Emma Hart Willard School",="General Education - Teachers and Instructors",="Certified",30.7
,="Mary E. Griswold School",="General Education - Teachers and Instructors",="Certified",32.9
,="Richard D. Hubbard School",="General Education - Teachers and Instructors",="Certified",16.0
="Bethany School District",="Bethany Community School",="General Education - Teachers and Instructors",="Certified",40.7
="Bethel School District",="Anna H. Rockwell School",="General Education - Teachers and Instructors",="Certified",28.6
,="Bethel High School",="General Education - Teachers and Instructors",="Certified",72.7
,="Bethel Middle School",="General Education - Teachers and Instructors",="Certified",56.4
,="Frank A. Berry School",="General Education - Teachers and Instructors",="Certified",27.6
,="Ralph M. T. Johnson School",="General Education - Teachers and Instructors",="Certified",31.2
