"FTE Staffing Report for 2015-16"

"District","School","Assignment Category","Educator Type","FTE Count"
"Andover School District","Andover Elementary School","Instructional Specialists Who Support Teachers","Certified",1.5
="Ansonia School District",="Ansonia High School",="Instructional Specialists Who Support Teachers",="Certified",3.0
,="Ansonia Middle School",="Instructional Specialists Who Support Teachers",="Certified",1.0
,="Mead School",="Instructional Specialists Who Support Teachers",="Certified",1.0
,="Prendergast School",="Instructional Specialists Who Support Teachers",="Certified",1.0
="Area Cooperative Educational Services",="Center for Autism Spectrum and Development Disorders",="Instructional Specialists Who Support Teachers",="Certified",1.0
,="Mill Road School",="Instructional Specialists Who Support Teachers",="Certified",1.0
,="Thomas Edison Magnet Middle School",="Instructional Specialists Who Support Teachers",="Certified",0.5
,="Village School",="Instructional Specialists Who Support Teachers",="Certified",5.0
,="Whitney High School East",="Instructional Specialists Who Support Teachers",="Certified",2.8
,="Whitney High School North",="Instructional Specialists Who Support Teachers",="Certified",0.4
,="Whitney High School West",="Instructional Specialists Who Support Teachers",="Certified",0.8
,="Wintergreen Interdistrict Magnet School",="Instructional Specialists Who Support Teachers",="Certified",2.1
="Avon School District",="Avon High School",="Instructional Specialists Who Support Teachers",="Certified",2.0
,="Avon Middle School",="Instructional Specialists Who Support Teachers",="Certified",1.0
,="Avon Public Schools Pre-K",="Instructional Specialists Who Support Teachers",="Certified",1.0
,="Pine Grove School",="Instructional Specialists Who Support Teachers",="Certified",2.0
,="Roaring Brook School",="Instructional Specialists Who Support Teachers",="Certified",1.0
,="Thompson Brook School",="Instructional Specialists Who Support Teachers",="Certified",2.0
="Barkhamsted School District",="Barkhamsted Elementary School",="Instructional Specialists Who Support Teachers",="Certified",1.5
="Berlin School District",="Berlin High School",="Instructional Specialists Who Support Teachers",="Certified",2.0
,="Catherine M. McGee Middle School",="Instructional Specialists Who Support Teachers",="Certified",1.0
,="Emma Hart Willard School",="Instructional Specialists Who Support Teachers",="Certified",3.0
,="Mary E. Griswold School",="Instructional Specialists Who Support Teachers",="Certified",2.0
