"FTE Staffing Report for 2009-10"

"District","School","Assignment Category","Educator Type","FTE Count"
"Achievement First Hartford Academy Inc. District","Achievement First Hartford Academy Inc.","Counselors  Social Workers  and School Psychologists","Certified",1.8
="Amistad Academy District",="Amistad Academy",="Counselors  Social Workers  and School Psychologists",="Certified",3.0
="Ansonia School District",="Ansonia High School",="Counselors  Social Workers  and School Psychologists",="Certified",5.6
,="Ansonia Middle School",="Counselors  Social Workers  and School Psychologists",="Certified",3.0
,="Mead School",="Counselors  Social Workers  and School Psychologists",="Certified",2.4
,="Prendergast School",="Counselors  Social Workers  and School Psychologists",="Certified",2.6
="Area Cooperative Educational Services",="Collaborative Alternative Magnet School",="Counselors  Social Workers  and School Psychologists",="Certified",2.0
,="Mill Road School",="Counselors  Social Workers  and School Psychologists",="Certified",6.0
,="Thomas Edison Magnet Middle School",="Counselors  Social Workers  and School Psychologists",="Certified",5.0
,="Village School",="Counselors  Social Workers  and School Psychologists",="Certified",3.0
,="Whitney High School East",="Counselors  Social Workers  and School Psychologists",="Certified",4.0
,="Whitney High School North",="Counselors  Social Workers  and School Psychologists",="Certified",3.0
,="Whitney High School West",="Counselors  Social Workers  and School Psychologists",="Certified",1.0
,="Wintergreen Interdistrict Magnet School",="Counselors  Social Workers  and School Psychologists",="Certified",3.0
="Ashford School District",="Ashford School",="Counselors  Social Workers  and School Psychologists",="Certified",1.6
="Avon School District",="Avon High School",="Counselors  Social Workers  and School Psychologists",="Certified",8.9
,="Avon Middle School",="Counselors  Social Workers  and School Psychologists",="Certified",3.0
,="Pine Grove School",="Counselors  Social Workers  and School Psychologists",="Certified",1.5
,="Roaring Brook School",="Counselors  Social Workers  and School Psychologists",="Certified",2.0
,="Thompson Brook School",="Counselors  Social Workers  and School Psychologists",="Certified",1.5
="Barkhamsted School District",="Barkhamsted Elementary School",="Counselors  Social Workers  and School Psychologists",="Certified",1.2
="Berlin School District",="Berlin High School",="Counselors  Social Workers  and School Psychologists",="Certified",7.3
,="Catherine M. McGee Middle School",="Counselors  Social Workers  and School Psychologists",="Certified",5.0
,="Emma Hart Willard School",="Counselors  Social Workers  and School Psychologists",="Certified",1.8
,="Mary E. Griswold School",="Counselors  Social Workers  and School Psychologists",="Certified",1.8
,="Richard D. Hubbard School",="Counselors  Social Workers  and School Psychologists",="Certified",0.9
="Bethany School District",="Bethany Community School",="Counselors  Social Workers  and School Psychologists",="Certified",2.4
="Bethel School District",="Anna H. Rockwell School",="Counselors  Social Workers  and School Psychologists",="Certified",1.9
,="Bethel High School",="Counselors  Social Workers  and School Psychologists",="Certified",7.0
,="Bethel Middle School",="Counselors  Social Workers  and School Psychologists",="Certified",4.0
,="Frank A. Berry School",="Counselors  Social Workers  and School Psychologists",="Certified",2.2
,="Ralph M. T. Johnson School",="Counselors  Social Workers  and School Psychologists",="Certified",1.9
="Bloomfield School District",="Bloomfield High School",="Counselors  Social Workers  and School Psychologists",="Certified",7.3
,="Carmen Arace Intermediate School",="Counselors  Social Workers  and School Psychologists",="Certified",3.6
,="Carmen Arace Middle School",="Counselors  Social Workers  and School Psychologists",="Certified",3.9
,="J. P. Vincent School",="Counselors  Social Workers  and School Psychologists",="Certified",1.5
,="Laurel School",="Counselors  Social Workers  and School Psychologists",="Certified",1.5
,="Metacomet School",="Counselors  Social Workers  and School Psychologists",="Certified",1.3
,="The Big Picture High School",="Counselors  Social Workers  and School Psychologists",="Certified",0.5
,="Wintonbury Early Childhood Magnet School",="Counselors  Social Workers  and School Psychologists",="Certified",0.7
="Bolton School District",="Bolton Center School",="Counselors  Social Workers  and School Psychologists",="Certified",2.8
,="Bolton High School",="Counselors  Social Workers  and School Psychologists",="Certified",2.9
="Bozrah School District",="Fields Memorial School",="Counselors  Social Workers  and School Psychologists",="Certified",0.4
="Branford School District",="Branford High School",="Counselors  Social Workers  and School Psychologists",="Certified",8.5
,="Francis Walsh Intermediate School",="Counselors  Social Workers  and School Psychologists",="Certified",5.0
,="John B. Sliney School",="Counselors  Social Workers  and School Psychologists",="Certified",1.5
,="Mary R. Tisko School",="Counselors  Social Workers  and School Psychologists",="Certified",1.5
,="Mary T. Murphy School",="Counselors  Social Workers  and School Psychologists",="Certified",1.5
="Bridgeport School District",="Barnum School",="Counselors  Social Workers  and School Psychologists",="Certified",3.6
,="Bassick High School",="Counselors  Social Workers  and School Psychologists",="Certified",10.3
,="Beardsley School",="Counselors  Social Workers  and School Psychologists",="Certified",1.9
,="Black Rock School",="Counselors  Social Workers  and School Psychologists",="Certified",1.1
,="Blackham School",="Counselors  Social Workers  and School Psychologists",="Certified",4.4
,="Bridgeport Learning Center",="Counselors  Social Workers  and School Psychologists",="Certified",3.3
,="Bridgeport Regional Vocational Aquaculture School",="Counselors  Social Workers  and School Psychologists",="Certified",1.0
,="Bryant School",="Counselors  Social Workers  and School Psychologists",="Certified",1.9
,="Central High School",="Counselors  Social Workers  and School Psychologists",="Certified",14.0
,="Cesar Batalla School",="Counselors  Social Workers  and School Psychologists",="Certified",4.2
,="Classical Studies Academy",="Counselors  Social Workers  and School Psychologists",="Certified",1.6
,="Columbus School",="Counselors  Social Workers  and School Psychologists",="Certified",4.0
,="Cross School",="Counselors  Social Workers  and School Psychologists",="Certified",3.2
,="Curiale School",="Counselors  Social Workers  and School Psychologists",="Certified",2.7
,="Dunbar School",="Counselors  Social Workers  and School Psychologists",="Certified",2.6
,="Edison School",="Counselors  Social Workers  and School Psychologists",="Certified",1.3
,="Geraldine Johnson School",="Counselors  Social Workers  and School Psychologists",="Certified",3.5
,="Hall School",="Counselors  Social Workers  and School Psychologists",="Certified",1.3
,="Hallen School",="Counselors  Social Workers  and School Psychologists",="Certified",1.7
,="Harding High School",="Counselors  Social Workers  and School Psychologists",="Certified",10.5
,="High Horizons Magnet School",="Counselors  Social Workers  and School Psychologists",="Certified",1.2
,="Hooker School",="Counselors  Social Workers  and School Psychologists",="Certified",2.7
,="Jettie S. Tisdale School",="Counselors  Social Workers  and School Psychologists",="Certified",3.5
,="Longfellow School",="Counselors  Social Workers  and School Psychologists",="Certified",3.0
,="Luis Munoz Marin School",="Counselors  Social Workers  and School Psychologists",="Certified",4.7
,="Madison School",="Counselors  Social Workers  and School Psychologists",="Certified",2.6
,="Make The Grade",="Counselors  Social Workers  and School Psychologists",="Certified",2.0
