"FTE Staffing Report for 2004-05"

"District","School","Assignment Category","Educator Type","FTE Count"
"Amistad Academy District","Amistad Academy","General Education - Teachers and Instructors","Certified",20.0
="Andover School District",="Andover Elementary School",="General Education - Teachers and Instructors",="Certified",25.8
="Ansonia School District",="Ansonia High School",="General Education - Teachers and Instructors",="Certified",42.0
,="Ansonia Middle School",="General Education - Teachers and Instructors",="Certified",39.7
,="Mead School",="General Education - Teachers and Instructors",="Certified",32.0
,="Prendergast School",="General Education - Teachers and Instructors",="Certified",37.0
="Area Cooperative Educational Services",="A. C. E. S. Special Education Town Campus Learning Center",="General Education - Teachers and Instructors",="Certified",1.0
,="Collaborative Alternative Magnet School",="General Education - Teachers and Instructors",="Certified",9.3
,="Thomas Edison Magnet Middle School",="General Education - Teachers and Instructors",="Certified",57.0
,="Wintergreen Interdistrict Magnet School",="General Education - Teachers and Instructors",="Certified",43.0
="Ashford School District",="Ashford School",="General Education - Teachers and Instructors",="Certified",37.4
="Avon School District",="Avon High School",="General Education - Teachers and Instructors",="Certified",58.5
,="Avon Middle School",="General Education - Teachers and Instructors",="Certified",41.8
,="Pine Grove School",="General Education - Teachers and Instructors",="Certified",33.7
,="Roaring Brook School",="General Education - Teachers and Instructors",="Certified",38.0
,="Thompson Brook School",="General Education - Teachers and Instructors",="Certified",32.9
="Barkhamsted School District",="Barkhamsted Elementary School",="General Education - Teachers and Instructors",="Certified",19.7
="Berlin School District",="Berlin High School",="General Education - Teachers and Instructors",="Certified",65.6
,="Catherine M. McGee Middle School",="General Education - Teachers and Instructors",="Certified",52.0
,="Emma Hart Willard School",="General Education - Teachers and Instructors",="Certified",32.4
,="Mary E. Griswold School",="General Education - Teachers and Instructors",="Certified",34.1
,="Richard D. Hubbard School",="General Education - Teachers and Instructors",="Certified",17.8
="Bethany School District",="Bethany Community School",="General Education - Teachers and Instructors",="Certified",38.8
="Bethel School District",="Anna H. Rockwell School",="General Education - Teachers and Instructors",="Certified",27.6
,="Bethel High School",="General Education - Teachers and Instructors",="Certified",74.5
,="Bethel Middle School",="General Education - Teachers and Instructors",="Certified",54.2
,="Frank A. Berry School",="General Education - Teachers and Instructors",="Certified",26.6
,="Ralph M. T. Johnson School",="General Education - Teachers and Instructors",="Certified",31.2
="Bloomfield School District",="Bloomfield High School",="General Education - Teachers and Instructors",="Certified",53.3
,="Carmen Arace Intermediate School",="General Education - Teachers and Instructors",="Certified",25.8
,="Carmen Arace Middle School",="General Education - Teachers and Instructors",="Certified",27.2
,="J. P. Vincent School",="General Education - Teachers and Instructors",="Certified",25.8
,="Laurel School",="General Education - Teachers and Instructors",="Certified",19.9
,="Metacomet School",="General Education - Teachers and Instructors",="Certified",17.8
="Bolton School District",="Bolton Center School",="General Education - Teachers and Instructors",="Certified",46.0
,="Bolton High School",="General Education - Teachers and Instructors",="Certified",25.6
="Bozrah School District",="Fields Memorial School",="General Education - Teachers and Instructors",="Certified",19.1
="Branford School District",="Branford High School",="General Education - Teachers and Instructors",="Certified",84.3
,="Francis Walsh Intermediate School",="General Education - Teachers and Instructors",="Certified",75.0
,="John B. Sliney School",="General Education - Teachers and Instructors",="Certified",24.0
,="Mary R. Tisko School",="General Education - Teachers and Instructors",="Certified",27.5
