"FTE Staffing Report for 2013-14"

"District","School","Assignment Category","Educator Type","FTE Count"
"Achievement First Hartford Academy Inc. District","Achievement First Hartford Academy Inc.","General Education - Paraprofessional Instructional Assistants","Non-Certified",0.0
="Amistad Academy District",="Amistad Academy",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",13.0
="Andover School District",="Andover Elementary School",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",3.0
="Ansonia School District",="Ansonia High School",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",4.0
,="Ansonia Middle School",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",22.0
,="Mead School",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",4.0
,="Prendergast School",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",6.0
="Area Cooperative Educational Services",="Thomas Edison Magnet Middle School",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",5.0
,="Wintergreen Interdistrict Magnet School",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",7.0
="Ashford School District",="Ashford School",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",6.5
="Avon School District",="Avon High School",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",4.0
,="Avon Middle School",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",2.0
,="Pine Grove School",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",4.3
,="Roaring Brook School",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",3.3
,="Thompson Brook School",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",1.0
="Barkhamsted School District",="Barkhamsted Elementary School",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",2.8
="Berlin School District",="Berlin High School",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",2.9
,="Catherine M. McGee Middle School",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",1.9
,="Emma Hart Willard School",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",4.2
,="Mary E. Griswold School",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",4.5
,="Richard D. Hubbard School",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",5.2
="Bethany School District",="Bethany Community School",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",2.1
="Bethel School District",="Anna H. Rockwell School",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",5.0
,="Bethel High School",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",2.0
,="Bethel Middle School",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",0.0
,="Frank A. Berry School",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",4.0
,="Ralph M. T. Johnson School",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",1.0
="Bloomfield School District",="Bloomfield High School",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",4.0
,="Carmen Arace Intermediate School",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",4.0
,="Carmen Arace Middle School",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",4.0
,="Global Experience Magnet School",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",0.0
,="Laurel School",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",5.0
