"FTE Staffing Report for 2015-16"

"District","School","Assignment Category","Educator Type","FTE Count"
"Achievement First Hartford Academy Inc. District","Achievement First Hartford Academy Inc.","Other Staff Providing Non-Instructional Services/Support","Certified/Non-Certified",42.6
="Amistad Academy District",="Amistad Academy",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",46.0
="Andover School District",="Andover Elementary School",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",15.4
="Ansonia School District",="Ansonia High School",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",21.0
,="Ansonia Middle School",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",7.1
,="Mead School",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",9.0
,="P.A.C.E. (Positive And Creative Education)",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",0.0
,="Prendergast School",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",9.0
="Area Cooperative Educational Services",="Center for Autism Spectrum and Development Disorders",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",29.0
,="Mill Road School",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",18.8
,="Thomas Edison Magnet Middle School",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",5.0
,="Village School",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",19.6
,="Whitney High School East",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",11.0
,="Whitney High School North",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",10.7
,="Whitney High School West",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",2.0
,="Wintergreen Interdistrict Magnet School",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",7.6
="Ashford School District",="Ashford School",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",19.7
="Avon School District",="Avon High School",="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",21.8
