"FTE Staffing Report for 2009-10"

"District","Assignment Category","Educator Type","FTE Count"
"State of Connecticut","Administrators  Coordinators and Department Chairs - District Central Office","Certified",885.2
,="Administrators  Coordinators and Department Chairs - School Level",="Certified",2364.2
,="Counselors  Social Workers  and School Psychologists",="Certified",3153.7
,="General Education - Teachers and Instructors",="Certified",36558.2
,="General Education - Paraprofessional Instructional Assistants",="Non-Certified",4265.6
,="Instructional Specialists Who Support Teachers",="Certified",1962.0
,="Library/Media - Specialists (Certified)",="Certified",798.5
,="Library/Media - Support Staff",="Non-Certified",638.0
,="School Nurses",="Non-Certified",1187.3
,="Special Education - Teachers and Instructors",="Certified",5804.8
,="Special Education - Paraprofessional Instructional Assistants",="Non-Certified",8288.2
,="Other Staff Providing Non-Instructional Services/Support",="Certified/Non-Certified",23592.1

