"FTE Staffing Report for 2003-04"

"District","School","Assignment Category","Educator Type","FTE Count"
"Andover School District","Andover Elementary School","Instructional Specialists Who Support Teachers","Certified",2.0
="Ansonia School District",="Ansonia High School",="Instructional Specialists Who Support Teachers",="Certified",0.1
,="Ansonia Middle School",="Instructional Specialists Who Support Teachers",="Certified",0.7
,="Mead School",="Instructional Specialists Who Support Teachers",="Certified",0.8
,="Prendergast School",="Instructional Specialists Who Support Teachers",="Certified",2.4
="Area Cooperative Educational Services",="A. C. E. S. Special Education Town Campus Learning Center",="Instructional Specialists Who Support Teachers",="Certified",8.8
,="Wintergreen Interdistrict Magnet School",="Instructional Specialists Who Support Teachers",="Certified",1.0
="Ashford School District",="Ashford School",="Instructional Specialists Who Support Teachers",="Certified",2.4
="Avon School District",="Avon High School",="Instructional Specialists Who Support Teachers",="Certified",0.3
,="Avon Middle School",="Instructional Specialists Who Support Teachers",="Certified",1.6
,="Pine Grove School",="Instructional Specialists Who Support Teachers",="Certified",2.6
,="Roaring Brook School",="Instructional Specialists Who Support Teachers",="Certified",3.1
,="Thompson Brook School",="Instructional Specialists Who Support Teachers",="Certified",1.5
="Barkhamsted School District",="Barkhamsted Elementary School",="Instructional Specialists Who Support Teachers",="Certified",1.1
="Berlin School District",="Berlin High School",="Instructional Specialists Who Support Teachers",="Certified",2.0
,="Catherine M. McGee Middle School",="Instructional Specialists Who Support Teachers",="Certified",1.0
,="Emma Hart Willard School",="Instructional Specialists Who Support Teachers",="Certified",2.3
,="Mary E. Griswold School",="Instructional Specialists Who Support Teachers",="Certified",2.0
,="Richard D. Hubbard School",="Instructional Specialists Who Support Teachers",="Certified",1.5
="Bethany School District",="Bethany Community School",="Instructional Specialists Who Support Teachers",="Certified",1.0
="Bethel School District",="Anna H. Rockwell School",="Instructional Specialists Who Support Teachers",="Certified",1.0
,="Bethel Middle School",="Instructional Specialists Who Support Teachers",="Certified",1.0
,="Frank A. Berry School",="Instructional Specialists Who Support Teachers",="Certified",2.5
,="Ralph M. T. Johnson School",="Instructional Specialists Who Support Teachers",="Certified",1.4
="Bloomfield School District",="Bloomfield High School",="Instructional Specialists Who Support Teachers",="Certified",2.0
,="Carmen Arace Middle School",="Instructional Specialists Who Support Teachers",="Certified",2.0
,="J. P. Vincent School",="Instructional Specialists Who Support Teachers",="Certified",2.0
,="Laurel School",="Instructional Specialists Who Support Teachers",="Certified",2.0
,="Metacomet School",="Instructional Specialists Who Support Teachers",="Certified",1.7
="Bolton School District",="Bolton Center School",="Instructional Specialists Who Support Teachers",="Certified",3.0
="Bozrah School District",="Fields Memorial School",="Instructional Specialists Who Support Teachers",="Certified",1.0
="Branford School District",="Francis Walsh Intermediate School",="Instructional Specialists Who Support Teachers",="Certified",1.0
,="Indian Neck School",="Instructional Specialists Who Support Teachers",="Certified",1.0
,="John B. Sliney School",="Instructional Specialists Who Support Teachers",="Certified",1.0
,="Mary R. Tisko School",="Instructional Specialists Who Support Teachers",="Certified",1.0
,="Mary T. Murphy School",="Instructional Specialists Who Support Teachers",="Certified",2.0
="Bridgeport School District",="Bassick High School",="Instructional Specialists Who Support Teachers",="Certified",0.2
,="Beardsley School",="Instructional Specialists Who Support Teachers",="Certified",0.4
,="Black Rock School",="Instructional Specialists Who Support Teachers",="Certified",0.6
,="Blackham School",="Instructional Specialists Who Support Teachers",="Certified",1.9
