"FTE Staffing Report for 2009-10"

"District","School","Assignment Category","Educator Type","FTE Count"
"Achievement First Hartford Academy Inc. District","Achievement First Hartford Academy Inc.","General Education - Teachers and Instructors","Certified",34.5
="Amistad Academy District",="Amistad Academy",="General Education - Teachers and Instructors",="Certified",61.3
="Andover School District",="Andover Elementary School",="General Education - Teachers and Instructors",="Certified",26.3
="Ansonia School District",="Ansonia High School",="General Education - Teachers and Instructors",="Certified",44.3
,="Ansonia Middle School",="General Education - Teachers and Instructors",="Certified",25.5
,="Mead School",="General Education - Teachers and Instructors",="Certified",33.5
,="Prendergast School",="General Education - Teachers and Instructors",="Certified",40.5
="Area Cooperative Educational Services",="Collaborative Alternative Magnet School",="General Education - Teachers and Instructors",="Certified",10.0
,="Mill Road School",="General Education - Teachers and Instructors",="Certified",8.5
,="Thomas Edison Magnet Middle School",="General Education - Teachers and Instructors",="Certified",57.1
,="Village School",="General Education - Teachers and Instructors",="Certified",3.0
,="Whitney High School East",="General Education - Teachers and Instructors",="Certified",1.5
,="Whitney High School North",="General Education - Teachers and Instructors",="Certified",4.0
,="Whitney High School West",="General Education - Teachers and Instructors",="Certified",1.5
,="Wintergreen Interdistrict Magnet School",="General Education - Teachers and Instructors",="Certified",39.3
="Ashford School District",="Ashford School",="General Education - Teachers and Instructors",="Certified",41.3
="Avon School District",="Avon High School",="General Education - Teachers and Instructors",="Certified",66.0
,="Avon Middle School",="General Education - Teachers and Instructors",="Certified",37.3
,="Pine Grove School",="General Education - Teachers and Instructors",="Certified",32.2
,="Roaring Brook School",="General Education - Teachers and Instructors",="Certified",34.5
,="Thompson Brook School",="General Education - Teachers and Instructors",="Certified",35.0
="Barkhamsted School District",="Barkhamsted Elementary School",="General Education - Teachers and Instructors",="Certified",21.7
="Berlin School District",="Berlin High School",="General Education - Teachers and Instructors",="Certified",66.6
,="Catherine M. McGee Middle School",="General Education - Teachers and Instructors",="Certified",55.0
,="Emma Hart Willard School",="General Education - Teachers and Instructors",="Certified",30.7
,="Mary E. Griswold School",="General Education - Teachers and Instructors",="Certified",34.4
,="Richard D. Hubbard School",="General Education - Teachers and Instructors",="Certified",15.3
="Bethany School District",="Bethany Community School",="General Education - Teachers and Instructors",="Certified",39.9
="Bethel School District",="Anna H. Rockwell School",="General Education - Teachers and Instructors",="Certified",26.9
,="Bethel High School",="General Education - Teachers and Instructors",="Certified",77.1
,="Bethel Middle School",="General Education - Teachers and Instructors",="Certified",46.8
,="Frank A. Berry School",="General Education - Teachers and Instructors",="Certified",26.9
,="Ralph M. T. Johnson School",="General Education - Teachers and Instructors",="Certified",28.7
="Bloomfield School District",="Bloomfield High School",="General Education - Teachers and Instructors",="Certified",52.6
,="Carmen Arace Intermediate School",="General Education - Teachers and Instructors",="Certified",25.1
,="Carmen Arace Middle School",="General Education - Teachers and Instructors",="Certified",23.6
,="J. P. Vincent School",="General Education - Teachers and Instructors",="Certified",20.2
,="Laurel School",="General Education - Teachers and Instructors",="Certified",20.2
,="Metacomet School",="General Education - Teachers and Instructors",="Certified",17.5
,="The Big Picture High School",="General Education - Teachers and Instructors",="Certified",7.2
,="Wintonbury Early Childhood Magnet School",="General Education - Teachers and Instructors",="Certified",16.0
="Bolton School District",="Bolton Center School",="General Education - Teachers and Instructors",="Certified",38.3
,="Bolton High School",="General Education - Teachers and Instructors",="Certified",26.6
="Bozrah School District",="Fields Memorial School",="General Education - Teachers and Instructors",="Certified",16.1
="Branford School District",="Branford High School",="General Education - Teachers and Instructors",="Certified",82.8
,="Francis Walsh Intermediate School",="General Education - Teachers and Instructors",="Certified",74.1
,="John B. Sliney School",="General Education - Teachers and Instructors",="Certified",25.8
,="Mary R. Tisko School",="General Education - Teachers and Instructors",="Certified",29.8
,="Mary T. Murphy School",="General Education - Teachers and Instructors",="Certified",30.3
="Bridgeport Achievement First District",="Achievement First Bridgeport Academy",="General Education - Teachers and Instructors",="Certified",17.0
="Bridgeport School District",="Barnum School",="General Education - Teachers and Instructors",="Certified",35.5
,="Bassick High School",="General Education - Teachers and Instructors",="Certified",70.5
,="Beardsley School",="General Education - Teachers and Instructors",="Certified",21.9
,="Black Rock School",="General Education - Teachers and Instructors",="Certified",21.1
,="Blackham School",="General Education - Teachers and Instructors",="Certified",58.8
,="Bridgeport Learning Center",="General Education - Teachers and Instructors",="Certified",0.2
,="Bridgeport Regional Vocational Aquaculture School",="General Education - Teachers and Instructors",="Certified",14.0
,="Bryant School",="General Education - Teachers and Instructors",="Certified",23.5
,="Central High School",="General Education - Teachers and Instructors",="Certified",125.5
,="Central at Night",="General Education - Teachers and Instructors",="Certified",1.0
,="Cesar Batalla School",="General Education - Teachers and Instructors",="Certified",59.1
,="Classical Studies Academy",="General Education - Teachers and Instructors",="Certified",18.2
,="Columbus School",="General Education - Teachers and Instructors",="Certified",41.1
,="Cross School",="General Education - Teachers and Instructors",="Certified",24.2
,="Curiale School",="General Education - Teachers and Instructors",="Certified",37.2
,="Dunbar School",="General Education - Teachers and Instructors",="Certified",23.8
,="Edison School",="General Education - Teachers and Instructors",="Certified",16.2
,="Geraldine Johnson School",="General Education - Teachers and Instructors",="Certified",37.4
,="Hall School",="General Education - Teachers and Instructors",="Certified",15.8
,="Hallen School",="General Education - Teachers and Instructors",="Certified",21.4
,="Harding High School",="General Education - Teachers and Instructors",="Certified",96.5
,="High Horizons Magnet School",="General Education - Teachers and Instructors",="Certified",23.0
,="Hooker School",="General Education - Teachers and Instructors",="Certified",23.0
,="Jettie S. Tisdale School",="General Education - Teachers and Instructors",="Certified",32.7
,="Longfellow School",="General Education - Teachers and Instructors",="Certified",27.3
,="Luis Munoz Marin School",="General Education - Teachers and Instructors",="Certified",51.3
,="Madison School",="General Education - Teachers and Instructors",="Certified",28.0
,="Make The Grade",="General Education - Teachers and Instructors",="Certified",5.1
,="Multicultural Magnet School",="General Education - Teachers and Instructors",="Certified",27.9
,="New Start Program",="General Education - Teachers and Instructors",="Certified",4.0
,="Park City Academy",="General Education - Teachers and Instructors",="Certified",7.1
,="Park City Magnet School",="General Education - Teachers and Instructors",="Certified",24.9
,="Read School",="General Education - Teachers and Instructors",="Certified",45.4
,="Roosevelt School",="General Education - Teachers and Instructors",="Certified",31.9
,="Skane Center",="General Education - Teachers and Instructors",="Certified",1.5
,="The University School",="General Education - Teachers and Instructors",="Certified",4.0
,="Waltersville School",="General Education - Teachers and Instructors",="Certified",26.6
,="Winthrop School",="General Education - Teachers and Instructors",="Certified",38.8
="Bristol School District",="Bristol Central High School",="General Education - Teachers and Instructors",="Certified",79.9
,="Bristol Eastern High School",="General Education - Teachers and Instructors",="Certified",70.9
,="Chippens Hill Middle School",="General Education - Teachers and Instructors",="Certified",60.9
,="Clara T. O'Connell School",="General Education - Teachers and Instructors",="Certified",26.3
,="Clarence A. Bingham School",="General Education - Teachers and Instructors",="Certified",15.0
,="Edgewood School",="General Education - Teachers and Instructors",="Certified",21.4
,="Ellen P. Hubbell School",="General Education - Teachers and Instructors",="Certified",27.6
,="Greene-Hills School",="General Education - Teachers and Instructors",="Certified",19.0
,="Ivy Drive School",="General Education - Teachers and Instructors",="Certified",20.7
,="John J. Jennings School",="General Education - Teachers and Instructors",="Certified",19.2
,="Memorial Boulevard Middle School",="General Education - Teachers and Instructors",="Certified",38.0
,="Mountain View School",="General Education - Teachers and Instructors",="Certified",18.3
,="Northeast Middle School",="General Education - Teachers and Instructors",="Certified",37.5
,="South Side School",="General Education - Teachers and Instructors",="Certified",35.0
,="Stafford School",="General Education - Teachers and Instructors",="Certified",23.7
="Brookfield School District",="Brookfield High School",="General Education - Teachers and Instructors",="Certified",61.0
,="Center Elementary School",="General Education - Teachers and Instructors",="Certified",26.0
,="Huckleberry Hill Elementary School",="General Education - Teachers and Instructors",="Certified",31.6
,="Whisconier Middle School",="General Education - Teachers and Instructors",="Certified",55.7
="Brooklyn School District",="Brooklyn Elementary School",="General Education - Teachers and Instructors",="Certified",31.0
,="Brooklyn Middle School",="General Education - Teachers and Instructors",="Certified",28.4
="Canaan School District",="Lee H. Kellogg School",="General Education - Teachers and Instructors",="Certified",12.2
="Canterbury School District",="Canterbury Elementary School",="General Education - Teachers and Instructors",="Certified",21.6
,="Dr. Helen Baldwin Middle School",="General Education - Teachers and Instructors",="Certified",17.8
="Canton School District",="Canton High School",="General Education - Teachers and Instructors",="Certified",32.7
,="Canton Intermediate School",="General Education - Teachers and Instructors",="Certified",23.3
,="Canton Middle School",="General Education - Teachers and Instructors",="Certified",18.0
,="Cherry Brook Primary School",="General Education - Teachers and Instructors",="Certified",29.2
="Capitol Region Education Council",="Academy of Aerospace and Engineering",="General Education - Teachers and Instructors",="Certified",20.5
,="Farmington Valley Regional Diagnostic Center",="General Education - Teachers and Instructors",="Certified",0.4
,="Glastonbury/East Hartford Magnet School",="General Education - Teachers and Instructors",="Certified",16.9
,="Great Path Academy at MCC",="General Education - Teachers and Instructors",="Certified",18.5
