"FTE Staffing Report for 2002-03"

"District","School","Assignment Category","Educator Type","FTE Count"
"Andover School District","Andover Elementary School","Instructional Specialists Who Support Teachers","Certified",2.0
="Ansonia School District",="Mead School",="Instructional Specialists Who Support Teachers",="Certified",0.9
,="Prendergast School",="Instructional Specialists Who Support Teachers",="Certified",2.1
="Area Cooperative Educational Services",="A. C. E. S. Special Education Town Campus Learning Center",="Instructional Specialists Who Support Teachers",="Certified",9.6
,="Thomas Edison Magnet Middle School",="Instructional Specialists Who Support Teachers",="Certified",0.2
,="Wintergreen Interdistrict Magnet School",="Instructional Specialists Who Support Teachers",="Certified",1.0
="Ashford School District",="Ashford School",="Instructional Specialists Who Support Teachers",="Certified",1.6
="Avon School District",="Avon High School",="Instructional Specialists Who Support Teachers",="Certified",0.3
,="Avon Middle School",="Instructional Specialists Who Support Teachers",="Certified",1.6
,="Pine Grove School",="Instructional Specialists Who Support Teachers",="Certified",1.9
,="Roaring Brook School",="Instructional Specialists Who Support Teachers",="Certified",3.1
,="Thompson Brook School",="Instructional Specialists Who Support Teachers",="Certified",1.5
="Barkhamsted School District",="Barkhamsted Elementary School",="Instructional Specialists Who Support Teachers",="Certified",0.9
="Berlin School District",="Berlin High School",="Instructional Specialists Who Support Teachers",="Certified",2.0
,="Catherine M. McGee Middle School",="Instructional Specialists Who Support Teachers",="Certified",1.5
,="Emma Hart Willard School",="Instructional Specialists Who Support Teachers",="Certified",2.0
,="Mary E. Griswold School",="Instructional Specialists Who Support Teachers",="Certified",2.0
,="Richard D. Hubbard School",="Instructional Specialists Who Support Teachers",="Certified",1.5
="Bethel School District",="Anna H. Rockwell School",="Instructional Specialists Who Support Teachers",="Certified",1.0
,="Bethel Middle School",="Instructional Specialists Who Support Teachers",="Certified",1.0
,="Frank A. Berry School",="Instructional Specialists Who Support Teachers",="Certified",2.0
,="Ralph M. T. Johnson School",="Instructional Specialists Who Support Teachers",="Certified",0.9
="Bloomfield School District",="Bloomfield High School",="Instructional Specialists Who Support Teachers",="Certified",2.0
,="Carmen Arace Middle School",="Instructional Specialists Who Support Teachers",="Certified",1.4
,="J. P. Vincent School",="Instructional Specialists Who Support Teachers",="Certified",2.6
,="Laurel School",="Instructional Specialists Who Support Teachers",="Certified",2.0
,="Metacomet School",="Instructional Specialists Who Support Teachers",="Certified",1.7
="Bolton School District",="Bolton Center School",="Instructional Specialists Who Support Teachers",="Certified",3.5
="Bozrah School District",="Fields Memorial School",="Instructional Specialists Who Support Teachers",="Certified",1.0
="Branford School District",="Francis Walsh Intermediate School",="Instructional Specialists Who Support Teachers",="Certified",1.0
,="Indian Neck School",="Instructional Specialists Who Support Teachers",="Certified",2.0
,="John B. Sliney School",="Instructional Specialists Who Support Teachers",="Certified",1.0
,="Mary R. Tisko School",="Instructional Specialists Who Support Teachers",="Certified",1.0
,="Mary T. Murphy School",="Instructional Specialists Who Support Teachers",="Certified",2.0
="Bridgeport School District",="Barnum School",="Instructional Specialists Who Support Teachers",="Certified",0.4
,="Bassick High School",="Instructional Specialists Who Support Teachers",="Certified",0.2
,="Beardsley School",="Instructional Specialists Who Support Teachers",="Certified",0.5
,="Black Rock School",="Instructional Specialists Who Support Teachers",="Certified",0.2
,="Blackham School",="Instructional Specialists Who Support Teachers",="Certified",1.7
,="Bryant School",="Instructional Specialists Who Support Teachers",="Certified",0.2
,="Central High School",="Instructional Specialists Who Support Teachers",="Certified",1.2
,="Cesar Batalla School",="Instructional Specialists Who Support Teachers",="Certified",0.3
,="Classical Studies Academy",="Instructional Specialists Who Support Teachers",="Certified",0.3
,="Columbus School",="Instructional Specialists Who Support Teachers",="Certified",0.3
,="Cross School",="Instructional Specialists Who Support Teachers",="Certified",0.2
,="Dunbar School",="Instructional Specialists Who Support Teachers",="Certified",0.4
,="Edison School",="Instructional Specialists Who Support Teachers",="Certified",0.5
,="Garfield School",="Instructional Specialists Who Support Teachers",="Certified",1.3
,="Geraldine Johnson School",="Instructional Specialists Who Support Teachers",="Certified",0.1
,="Hall School",="Instructional Specialists Who Support Teachers",="Certified",0.3
,="Harding High School",="Instructional Specialists Who Support Teachers",="Certified",0.2
,="High Horizons Magnet School",="Instructional Specialists Who Support Teachers",="Certified",0.4
,="Hooker School",="Instructional Specialists Who Support Teachers",="Certified",0.4
,="Jettie S. Tisdale School",="Instructional Specialists Who Support Teachers",="Certified",1.4
,="Longfellow School",="Instructional Specialists Who Support Teachers",="Certified",0.7
,="Madison School",="Instructional Specialists Who Support Teachers",="Certified",2.6
,="Maplewood Annex",="Instructional Specialists Who Support Teachers",="Certified",0.7
,="Newfield School",="Instructional Specialists Who Support Teachers",="Certified",0.4
,="Read School",="Instructional Specialists Who Support Teachers",="Certified",1.3
,="Roosevelt School",="Instructional Specialists Who Support Teachers",="Certified",0.7
,="Skane Center",="Instructional Specialists Who Support Teachers",="Certified",3.0
,="Waltersville School",="Instructional Specialists Who Support Teachers",="Certified",0.9
,="Winthrop School",="Instructional Specialists Who Support Teachers",="Certified",0.4
="Bristol School District",="Bristol Central High School",="Instructional Specialists Who Support Teachers",="Certified",0.6
,="Bristol Eastern High School",="Instructional Specialists Who Support Teachers",="Certified",0.4
,="Chippens Hill Middle School",="Instructional Specialists Who Support Teachers",="Certified",1.0
,="Clara T. O'Connell School",="Instructional Specialists Who Support Teachers",="Certified",1.0
,="Clarence A. Bingham School",="Instructional Specialists Who Support Teachers",="Certified",0.4
,="Edgewood School",="Instructional Specialists Who Support Teachers",="Certified",0.9
,="Ellen P. Hubbell School",="Instructional Specialists Who Support Teachers",="Certified",1.0
,="Greene-Hills School",="Instructional Specialists Who Support Teachers",="Certified",1.0
,="Ivy Drive School",="Instructional Specialists Who Support Teachers",="Certified",1.0
,="John J. Jennings School",="Instructional Specialists Who Support Teachers",="Certified",0.8
,="Memorial Boulevard Middle School",="Instructional Specialists Who Support Teachers",="Certified",0.1
,="Mountain View School",="Instructional Specialists Who Support Teachers",="Certified",2.1
,="Northeast Middle School",="Instructional Specialists Who Support Teachers",="Certified",0.3
,="South Side School",="Instructional Specialists Who Support Teachers",="Certified",1.0
,="Stafford School",="Instructional Specialists Who Support Teachers",="Certified",3.0
="Brookfield School District",="Center Elementary School",="Instructional Specialists Who Support Teachers",="Certified",1.6
,="Huckleberry Hill Elementary School",="Instructional Specialists Who Support Teachers",="Certified",1.0
,="Whisconier Middle School",="Instructional Specialists Who Support Teachers",="Certified",1.0
="Brooklyn School District",="Brooklyn Elementary School",="Instructional Specialists Who Support Teachers",="Certified",1.4
,="Brooklyn Middle School",="Instructional Specialists Who Support Teachers",="Certified",0.4
="Canaan School District",="Lee H. Kellogg School",="Instructional Specialists Who Support Teachers",="Certified",0.5
="Canterbury School District",="Canterbury Elementary School",="Instructional Specialists Who Support Teachers",="Certified",1.0
="Canton School District",="Canton High School",="Instructional Specialists Who Support Teachers",="Certified",1.4
,="Canton Intermediate School",="Instructional Specialists Who Support Teachers",="Certified",1.6
,="Cherry Brook Primary School",="Instructional Specialists Who Support Teachers",="Certified",1.0
="Capitol Region Education Council",="Glastonbury/East Hartford Magnet School",="Instructional Specialists Who Support Teachers",="Certified",1.0
