"FTE Staffing Report for 2014-15"

"District","School","Assignment Category","Educator Type","FTE Count"
"Amistad Academy District","Amistad Academy","General Education - Teachers and Instructors","Certified",84.2
="Andover School District",="Andover Elementary School",="General Education - Teachers and Instructors",="Certified",19.7
="Ansonia School District",="Ansonia High School",="General Education - Teachers and Instructors",="Certified",44.0
,="Ansonia Middle School",="General Education - Teachers and Instructors",="Certified",25.7
,="Mead School",="General Education - Teachers and Instructors",="Certified",37.0
,="Prendergast School",="General Education - Teachers and Instructors",="Certified",41.5
="Area Cooperative Educational Services",="A.C.E.S. Educational Center for the Arts - Part Time",="General Education - Teachers and Instructors",="Certified",3.8
,="Mill Road School",="General Education - Teachers and Instructors",="Certified",7.8
,="Thomas Edison Magnet Middle School",="General Education - Teachers and Instructors",="Certified",53.6
,="Village School",="General Education - Teachers and Instructors",="Certified",3.0
,="Whitney High School East",="General Education - Teachers and Instructors",="Certified",1.5
,="Whitney High School North",="General Education - Teachers and Instructors",="Certified",5.0
,="Whitney High School West",="General Education - Teachers and Instructors",="Certified",0.5
,="Wintergreen Interdistrict Magnet School",="General Education - Teachers and Instructors",="Certified",38.2
="Ashford School District",="Ashford School",="General Education - Teachers and Instructors",="Certified",39.0
="Avon School District",="Avon High School",="General Education - Teachers and Instructors",="Certified",72.5
,="Avon Middle School",="General Education - Teachers and Instructors",="Certified",38.5
,="Pine Grove School",="General Education - Teachers and Instructors",="Certified",35.0
,="Roaring Brook School",="General Education - Teachers and Instructors",="Certified",33.8
,="Thompson Brook School",="General Education - Teachers and Instructors",="Certified",30.5
="Barkhamsted School District",="Barkhamsted Elementary School",="General Education - Teachers and Instructors",="Certified",21.7
="Berlin School District",="Berlin High School",="General Education - Teachers and Instructors",="Certified",71.7
,="Catherine M. McGee Middle School",="General Education - Teachers and Instructors",="Certified",53.0
,="Emma Hart Willard School",="General Education - Teachers and Instructors",="Certified",30.9
,="Mary E. Griswold School",="General Education - Teachers and Instructors",="Certified",37.3
,="Richard D. Hubbard School",="General Education - Teachers and Instructors",="Certified",16.9
="Bethany School District",="Bethany Community School",="General Education - Teachers and Instructors",="Certified",33.6
="Bethel School District",="Anna H. Rockwell School",="General Education - Teachers and Instructors",="Certified",26.4
,="Bethel High School",="General Education - Teachers and Instructors",="Certified",64.3
,="Bethel Middle School",="General Education - Teachers and Instructors",="Certified",41.6
,="Frank A. Berry School",="General Education - Teachers and Instructors",="Certified",28.4
,="Ralph M. T. Johnson School",="General Education - Teachers and Instructors",="Certified",24.8
="Bloomfield School District",="Bloomfield High School",="General Education - Teachers and Instructors",="Certified",51.6
,="Carmen Arace Intermediate School",="General Education - Teachers and Instructors",="Certified",17.5
,="Carmen Arace Middle School",="General Education - Teachers and Instructors",="Certified",22.5
,="Global Experience Magnet School",="General Education - Teachers and Instructors",="Certified",17.8
,="Laurel School",="General Education - Teachers and Instructors",="Certified",27.2
,="Metacomet School",="General Education - Teachers and Instructors",="Certified",16.0
,="Wintonbury Early Childhood Magnet School",="General Education - Teachers and Instructors",="Certified",18.9
="Bolton School District",="Bolton Center School",="General Education - Teachers and Instructors",="Certified",34.6
,="Bolton High School",="General Education - Teachers and Instructors",="Certified",27.2
="Booker T. Washington Academy District",="Booker T. Washington Academy",="General Education - Teachers and Instructors",="Certified",9.3
="Bozrah School District",="Fields Memorial School",="General Education - Teachers and Instructors",="Certified",19.0
="Branford School District",="Branford High School",="General Education - Teachers and Instructors",="Certified",73.1
,="Branford High School Horizons Program",="General Education - Teachers and Instructors",="Certified",5.7
,="Francis Walsh Intermediate School",="General Education - Teachers and Instructors",="Certified",60.8
,="Indian Neck School",="General Education - Teachers and Instructors",="Certified",1.0
,="John B. Sliney School",="General Education - Teachers and Instructors",="Certified",23.3
,="Mary R. Tisko School",="General Education - Teachers and Instructors",="Certified",27.8
,="Mary T. Murphy School",="General Education - Teachers and Instructors",="Certified",31.3
="Brass City Charter School District",="Brass City Charter School",="General Education - Teachers and Instructors",="Certified",13.9
="Bridgeport Achievement First District",="Achievement First Bridgeport Academy",="General Education - Teachers and Instructors",="Certified",50.5
="Bridgeport School District",="Aerospace/Hydrospace, Engineering and Physical Sciences HS at the Fairchild-Wheeler Magnet Campus",="General Education - Teachers and Instructors",="Certified",18.5
,="Barnum School",="General Education - Teachers and Instructors",="Certified",33.2
,="Bassick High School",="General Education - Teachers and Instructors",="Certified",49.5
,="Beardsley School",="General Education - Teachers and Instructors",="Certified",21.0
,="Biotechnology, Research and Zoological Studies HS at the Fairchild-Wheeler Magnet Campus",="General Education - Teachers and Instructors",="Certified",21.5
,="Black Rock School",="General Education - Teachers and Instructors",="Certified",24.0
,="Blackham School",="General Education - Teachers and Instructors",="Certified",55.7
,="Bridgeport Learning Center",="General Education - Teachers and Instructors",="Certified",1.5
,="Bridgeport Military Academy",="General Education - Teachers and Instructors",="Certified",10.5
,="Bridgeport Regional Vocational Aquaculture School",="General Education - Teachers and Instructors",="Certified",13.0
,="Bryant School",="General Education - Teachers and Instructors",="Certified",22.5
,="Central High School",="General Education - Teachers and Instructors",="Certified",83.0
,="Cesar Batalla School",="General Education - Teachers and Instructors",="Certified",61.5
,="Classical Studies Academy",="General Education - Teachers and Instructors",="Certified",21.5
,="Columbus School",="General Education - Teachers and Instructors",="Certified",49.8
,="Cross School",="General Education - Teachers and Instructors",="Certified",23.5
,="Curiale School",="General Education - Teachers and Instructors",="Certified",41.2
,="Dunbar School",="General Education - Teachers and Instructors",="Certified",21.3
,="Edison School",="General Education - Teachers and Instructors",="Certified",18.0
,="Geraldine Johnson School",="General Education - Teachers and Instructors",="Certified",39.8
,="Hall School",="General Education - Teachers and Instructors",="Certified",16.0
,="Hallen School",="General Education - Teachers and Instructors",="Certified",18.0
,="Harding High School",="General Education - Teachers and Instructors",="Certified",60.5
,="High Horizons Magnet School",="General Education - Teachers and Instructors",="Certified",24.7
,="Hooker School",="General Education - Teachers and Instructors",="Certified",21.5
,="Information Technology and Software Engineering High School at the Fairchild-Wheeler Magnet Campus",="General Education - Teachers and Instructors",="Certified",22.0
,="Interdistrict Discovery Magnet School",="General Education - Teachers and Instructors",="Certified",31.8
,="Jettie S. Tisdale School",="General Education - Teachers and Instructors",="Certified",33.0
,="Luis Munoz Marin School",="General Education - Teachers and Instructors",="Certified",43.2
,="Madison School",="General Education - Teachers and Instructors",="Certified",26.0
,="Multicultural Magnet School",="General Education - Teachers and Instructors",="Certified",25.5
,="Park City Magnet School",="General Education - Teachers and Instructors",="Certified",23.5
,="Read School",="General Education - Teachers and Instructors",="Certified",44.3
,="Roosevelt School",="General Education - Teachers and Instructors",="Certified",35.0
,="Skane Center",="General Education - Teachers and Instructors",="Certified",3.5
,="Waltersville School",="General Education - Teachers and Instructors",="Certified",28.8
,="Winthrop School",="General Education - Teachers and Instructors",="Certified",35.8
="Bristol School District",="Bristol Central High School",="General Education - Teachers and Instructors",="Certified",68.6
,="Bristol Eastern High School",="General Education - Teachers and Instructors",="Certified",66.6
,="Bristol Preparatory Academy",="General Education - Teachers and Instructors",="Certified",3.6
,="Chippens Hill Middle School",="General Education - Teachers and Instructors",="Certified",47.5
,="Edgewood School",="General Education - Teachers and Instructors",="Certified",21.6
,="Ellen P. Hubbell School",="General Education - Teachers and Instructors",="Certified",24.7
,="Greene-Hills School",="General Education - Teachers and Instructors",="Certified",55.8
,="Ivy Drive School",="General Education - Teachers and Instructors",="Certified",22.2
,="Mountain View School",="General Education - Teachers and Instructors",="Certified",22.6
,="Northeast Middle School",="General Education - Teachers and Instructors",="Certified",31.0
,="South Side School",="General Education - Teachers and Instructors",="Certified",28.2
,="Stafford School",="General Education - Teachers and Instructors",="Certified",26.7
,="West Bristol School",="General Education - Teachers and Instructors",="Certified",56.5
="Brookfield School District",="Brookfield High School",="General Education - Teachers and Instructors",="Certified",59.5
,="Center Elementary School",="General Education - Teachers and Instructors",="Certified",26.0
,="Huckleberry Hill Elementary School",="General Education - Teachers and Instructors",="Certified",40.0
,="Whisconier Middle School",="General Education - Teachers and Instructors",="Certified",53.6
="Brooklyn School District",="Brooklyn Elementary School",="General Education - Teachers and Instructors",="Certified",31.0
,="Brooklyn Middle School",="General Education - Teachers and Instructors",="Certified",26.7
="Canaan School District",="Lee H. Kellogg School",="General Education - Teachers and Instructors",="Certified",10.5
="Canterbury School District",="Canterbury Elementary School",="General Education - Teachers and Instructors",="Certified",18.6
,="Dr. Helen Baldwin Middle School",="General Education - Teachers and Instructors",="Certified",19.0
="Canton School District",="Canton Academy",="General Education - Teachers and Instructors",="Certified",0.3
,="Canton High School",="General Education - Teachers and Instructors",="Certified",29.4
,="Canton Intermediate School",="General Education - Teachers and Instructors",="Certified",24.4
