"Four-Year Graduation Rates, Trend"
"All Districts, All Schools, Free/Reduced Price Meal Eligibility"

"",,,"Non-Graduates",,,,,,,,,
"",,,"Four-Year Still Enrolled Rate by Year",,,,,"Four-Year Other Rate by Year",,,,
"District","School","Free/Reduced Price Meal Eligibility","2010-11","2011-12","2012-13","2013-14","2014-15","2010-11","2011-12","2012-13","2013-14","2014-15"
"Amistad Academy District","Amistad Academy","Eligible For Free Lunch","*","*","*","*","*","*","*","*","*","*"
"Amistad Academy District","Amistad Academy","Eligible For Reduced Lunch","*","*","*","*","*","*","*","*","*","*"
"Amistad Academy District","Amistad Academy","Not Eligible For Lunch","*","*","*","*","*","*","*","*","*","*"
"Ansonia School District","Ansonia High School","Eligible For Free Lunch",27.6,27.9,22.4,26.5,"*",17.2,7.0,12.1,"*",9.8
"Ansonia School District","Ansonia High School","Eligible For Reduced Lunch","*",13.3,"*","*","*","*","*","*","*","*"
"Ansonia School District","Ansonia High School","Not Eligible For Lunch","*",8.2,"*","*","*","*","*","*","*","*"
"Avon School District","Avon High School","Eligible For Free Lunch","*","*","*","*","*","*","*","*","*","*"
"Avon School District","Avon High School","Eligible For Reduced Lunch","*","*","*","*","*","*","*","*","*","*"
"Avon School District","Avon High School","Not Eligible For Lunch","*","*","*","*","*",3.6,"*",2.4,"*","*"
"Berlin School District","Berlin High School","Eligible For Free Lunch","*","*","*","*","*","*","*","*","*","*"
"Berlin School District","Berlin High School","Eligible For Reduced Lunch","*","*","*","*","*","*","*","*","*","*"
"Berlin School District","Berlin High School","Not Eligible For Lunch",3.3,2.6,"*","*","*","*","*","*","*","*"
"Bethel School District","Bethel High School","Eligible For Free Lunch","*","*","*","*","*","*","*","*",19.4,"*"
"Bethel School District","Bethel High School","Eligible For Reduced Lunch","*","*","*","*","*","*","*","*","*","*"
"Bethel School District","Bethel High School","Not Eligible For Lunch","*","*","*","*","*",3.5,"*",3.6,"*","*"
"Bloomfield School District","Bloomfield High School","Eligible For Free Lunch",12.0,9.9,"*","*","*",22.0,19.7,"*","*","*"
"Bloomfield School District","Bloomfield High School","Eligible For Reduced Lunch","*","*","*","*","*","*","*","*","*","*"
"Bloomfield School District","Bloomfield High School","Not Eligible For Lunch",11.9,"*","*","*","*",9.2,"*","*","*","*"
"Bloomfield School District","Global Experience Magnet School","Eligible For Free Lunch","N/A","N/A","*","*","*","N/A","N/A","*","*","*"
"Bloomfield School District","Global Experience Magnet School","Eligible For Reduced Lunch","N/A","N/A","*","*","*","N/A","N/A","*","*","*"
"Bloomfield School District","Global Experience Magnet School","Not Eligible For Lunch","N/A","N/A","*","*","*","N/A","N/A","*","*","*"
"Bloomfield School District","Learning Academy at Bloomfield","Eligible For Free Lunch","N/A","N/A","*","*","*","N/A","N/A","*","*","*"
"Bloomfield School District","Learning Academy at Bloomfield","Eligible For Reduced Lunch","N/A","N/A","N/A","N/A","*","N/A","N/A","N/A","N/A","*"
"Bloomfield School District","Learning Academy at Bloomfield","Not Eligible For Lunch","N/A","N/A","*","*","*","N/A","N/A","*","*","*"
"Bloomfield School District","The Big Picture High School","Eligible For Free Lunch","*","*","N/A","N/A","N/A","*","*","N/A","N/A","N/A"
"Bloomfield School District","The Big Picture High School","Eligible For Reduced Lunch","*","*","N/A","N/A","N/A","*","*","N/A","N/A","N/A"
"Bloomfield School District","The Big Picture High School","Not Eligible For Lunch","*","*","N/A","N/A","N/A","*","*","N/A","N/A","N/A"
"Bolton School District","Bolton High School","Eligible For Free Lunch","*","*","*","*","*","*","*","*","*","*"
"Bolton School District","Bolton High School","Eligible For Reduced Lunch","N/A","*","*","*","*","N/A","*","*","*","*"
"Bolton School District","Bolton High School","Not Eligible For Lunch","*","*","*","*","*","*","*","*","*","*"
"Branford School District","Branford High School","Eligible For Free Lunch","*","*","*","*","*","*","*","*","*","*"
"Branford School District","Branford High School","Eligible For Reduced Lunch","*","*","*","*","*","*","*","*","*","*"
"Branford School District","Branford High School","Not Eligible For Lunch","*",3.6,4.3,4.0,3.8,"*","*","*","*","*"
"Bridgeport Achievement First District","Achievement First Bridgeport Academy","Eligible For Free Lunch","N/A","N/A","N/A","N/A","*","N/A","N/A","N/A","N/A","*"
"Bridgeport Achievement First District","Achievement First Bridgeport Academy","Eligible For Reduced Lunch","N/A","N/A","N/A","N/A","*","N/A","N/A","N/A","N/A","*"
"Bridgeport Achievement First District","Achievement First Bridgeport Academy","Not Eligible For Lunch","N/A","N/A","N/A","N/A","*","N/A","N/A","N/A","N/A","*"
"Bridgeport School District","Bassick High School","Eligible For Free Lunch",31.0,42.1,21.8,24.0,25.2,7.8,9.7,19.8,13.4,14.2
"Bridgeport School District","Bassick High School","Eligible For Reduced Lunch","*","*","*","*","*","*","*","*","*","*"
"Bridgeport School District","Bassick High School","Not Eligible For Lunch","*","*","*","N/A","*","*","*","*","N/A","*"
"Bridgeport School District","Central High School","Eligible For Free Lunch",14.1,12.7,14.4,13.3,17.8,12.3,8.9,8.9,6.5,6.0
"Bridgeport School District","Central High School","Eligible For Reduced Lunch","*","*","*","*","*","*","*","*","*","*"
"Bridgeport School District","Central High School","Not Eligible For Lunch",16.7,"*","*","*","*",16.7,"*","*","*","*"
"Bridgeport School District","Harding High School","Eligible For Free Lunch",41.2,28.8,35.5,25.1,35.7,13.6,5.9,4.6,5.4,10.3
"Bridgeport School District","Harding High School","Eligible For Reduced Lunch","*","*","*","*","*","*","*","*","*","*"
"Bridgeport School District","Harding High School","Not Eligible For Lunch",25.0,"*","*","N/A","*",35.7,"*","*","N/A","*"
"Bristol School District","Bristol Central High School","Eligible For Free Lunch",33.8,18.0,31.9,18.7,21.3,11.8,11.0,11.0,14.0,8.7
"Bristol School District","Bristol Central High School","Eligible For Reduced Lunch","*","*",15.9,"*","*","*","*","*","*","*"
"Bristol School District","Bristol Central High School","Not Eligible For Lunch",10.4,"*","*",4.8,7.4,8.2,3.6,"*",3.2,"*"
"Bristol School District","Bristol Eastern High School","Eligible For Free Lunch",19.4,20.0,23.9,13.0,19.4,17.9,12.9,14.9,14.0,9.2
"Bristol School District","Bristol Eastern High School","Eligible For Reduced Lunch","*","*","*","*","*","*","*","*","*","*"
"Bristol School District","Bristol Eastern High School","Not Eligible For Lunch",8.1,4.7,4.5,5.0,"*",6.3,"*",6.9,5.0,"*"
"Brookfield School District","Brookfield High School","Eligible For Free Lunch","*","*","*","*","*","*","*","*","*","*"
"Brookfield School District","Brookfield High School","Eligible For Reduced Lunch","*","*","*","*","*","*","*","*","*","*"
"Brookfield School District","Brookfield High School","Not Eligible For Lunch",2.7,"*","*","*","*","*",2.5,"*","*","*"
"Canton School District","Canton High School","Eligible For Free Lunch","*","*","*","*","*","*","*","*","*","*"
"Canton School District","Canton High School","Eligible For Reduced Lunch","N/A","N/A","*","N/A","*","N/A","N/A","*","N/A","*"
"Canton School District","Canton High School","Not Eligible For Lunch","*","*","*","*","*","*","*","*","*","*"
"Capitol Region Education Council","Academy of Aerospace and Engineering","Eligible For Free Lunch","N/A","N/A","*","*","*","N/A","N/A","*","*","*"
"Capitol Region Education Council","Academy of Aerospace and Engineering","Eligible For Reduced Lunch","N/A","N/A","*","*","*","N/A","N/A","*","*","*"
"Capitol Region Education Council","Academy of Aerospace and Engineering","Not Eligible For Lunch","N/A","N/A","*","*","*","N/A","N/A","*","*","*"
"Capitol Region Education Council","Academy of Science and Innovation","Eligible For Free Lunch","N/A","N/A","N/A","N/A","*","N/A","N/A","N/A","N/A","*"
"Capitol Region Education Council","Academy of Science and Innovation","Eligible For Reduced Lunch","N/A","N/A","N/A","N/A","*","N/A","N/A","N/A","N/A","*"
"Capitol Region Education Council","Academy of Science and Innovation","Not Eligible For Lunch","N/A","N/A","N/A","N/A","*","N/A","N/A","N/A","N/A","*"
"Capitol Region Education Council","Great Path Academy at MCC","Eligible For Free Lunch","*",23.1,"N/A","N/A","N/A",9.7,"*","N/A","N/A","N/A"
"Capitol Region Education Council","Great Path Academy at MCC","Eligible For Reduced Lunch","*","*","N/A","N/A","N/A","*","*","N/A","N/A","N/A"
"Capitol Region Education Council","Great Path Academy at MCC","Not Eligible For Lunch","*","*","N/A","N/A","N/A","*","*","N/A","N/A","N/A"
"Capitol Region Education Council","Greater Hartford Academy of  the Arts High School - Full Time","Eligible For Free Lunch",30.4,"*","*",17.0,"*","*","*","*","*","*"
"Capitol Region Education Council","Greater Hartford Academy of  the Arts High School - Full Time","Eligible For Reduced Lunch","N/A","*","*","*","*","N/A","*","*","*","*"
"Capitol Region Education Council","Greater Hartford Academy of  the Arts High School - Full Time","Not Eligible For Lunch","*",14.6,15.4,"*","*","*","*","*","*","*"
"Capitol Region Education Council","Medical Professions and Teacher Preparation Academy","Eligible For Free Lunch","N/A","N/A","N/A","*","N/A","N/A","N/A","N/A","*","N/A"
"Capitol Region Education Council","Medical Professions and Teacher Preparation Academy","Eligible For Reduced Lunch","N/A","N/A","N/A","*","N/A","N/A","N/A","N/A","*","N/A"
"Capitol Region Education Council","Medical Professions and Teacher Preparation Academy","Not Eligible For Lunch","N/A","N/A","N/A","*","N/A","N/A","N/A","N/A","*","N/A"
