"Six-Year Graduation Rates, Trend"
"All Districts, Free/Reduced Price Meal Eligibility"

"",,"Non-Graduates",,,,,
"",,"Six-Year Still Enrolled Rate by Year",,,"Six-Year Other Rate by Year",,
"District","Free/Reduced Price Meal Eligibility","2010-11","2011-12","2012-13","2010-11","2011-12","2012-13"
"Amistad Academy District","Eligible For Free Lunch","*","*","*","*","*","*"
"Amistad Academy District","Eligible For Reduced Lunch","*","*","*","*","*","*"
"Amistad Academy District","Not Eligible For Lunch","*","*","*","*","*","*"
"Ansonia School District","Eligible For Free Lunch",31.1,27.1,22.6,"*","*","*"
"Ansonia School District","Eligible For Reduced Lunch","*","*","*","*","*","*"
"Ansonia School District","Not Eligible For Lunch","*","*","*","*","*","*"
"Avon School District","Eligible For Free Lunch","*","*","*","*","*","*"
"Avon School District","Eligible For Reduced Lunch","*","*","*","*","*","*"
"Avon School District","Not Eligible For Lunch","*","*","*","*","*","*"
"Berlin School District","Eligible For Free Lunch","*","*","*","*","*","*"
"Berlin School District","Eligible For Reduced Lunch","*","*","*","*","*","*"
"Berlin School District","Not Eligible For Lunch",3.2,"*","*","*","*","*"
"Bethel School District","Eligible For Free Lunch","*","*","*","*","*","*"
"Bethel School District","Eligible For Reduced Lunch","*","*","*","*","*","*"
"Bethel School District","Not Eligible For Lunch","*",3.0,"*","*","*","*"
"Bloomfield School District","Eligible For Free Lunch","*",12.0,"*","*","*","*"
"Bloomfield School District","Eligible For Reduced Lunch","*","*","*","*","*","*"
"Bloomfield School District","Not Eligible For Lunch",14.0,"*","*","*","*","*"
"Bolton School District","Eligible For Free Lunch","*","*","*","*","*","*"
"Bolton School District","Eligible For Reduced Lunch","N/A","*","*","N/A","*","*"
"Bolton School District","Not Eligible For Lunch","*","*","*","*","*","*"
"Branford School District","Eligible For Free Lunch","*","*","*","*","*","*"
"Branford School District","Eligible For Reduced Lunch","*","*","*","*","*","*"
"Branford School District","Not Eligible For Lunch","*",3.5,4.2,"*","*","*"
"Bridgeport School District","Eligible For Free Lunch",32.4,28.0,26.2,1.7,0.8,0.8
"Bridgeport School District","Eligible For Reduced Lunch",18.9,"*","*","*","*","*"
"Bridgeport School District","Not Eligible For Lunch",32.3,"*","*","*","*","*"
"Bristol School District","Eligible For Free Lunch",28.1,20.8,27.3,"*","*","*"
"Bristol School District","Eligible For Reduced Lunch",27.5,11.6,18.8,"*","*","*"
"Bristol School District","Not Eligible For Lunch",10.6,5.2,4.6,1.4,"*",1.8
"Brookfield School District","Eligible For Free Lunch","*","*","*","*","*","*"
"Brookfield School District","Eligible For Reduced Lunch","*","*","*","*","*","*"
"Brookfield School District","Not Eligible For Lunch",3.1,"*","*","*","*","*"
"Canton School District","Eligible For Free Lunch","*","*","*","*","*","*"
"Canton School District","Eligible For Reduced Lunch","N/A","N/A","*","N/A","N/A","*"
"Canton School District","Not Eligible For Lunch","*","*","*","*","*","*"
"Capitol Region Education Council","Eligible For Free Lunch","*",17.3,"*","*","*","*"
"Capitol Region Education Council","Eligible For Reduced Lunch","*","*","*","*","*","*"
"Capitol Region Education Council","Not Eligible For Lunch",10.6,"*",13.7,"*",5.4,"*"
"Cheshire School District","Eligible For Free Lunch","*","*","*","*","*","*"
"Cheshire School District","Eligible For Reduced Lunch","*","*","*","*","*","*"
"Cheshire School District","Not Eligible For Lunch",2.0,"*",1.7,"*","*","*"
"Clinton School District","Eligible For Free Lunch","*","*","*","*","*","*"
"Clinton School District","Eligible For Reduced Lunch","*","*","*","*","*","*"
"Clinton School District","Not Eligible For Lunch","*",6.6,5.3,"*","*","*"
"Colchester School District","Eligible For Free Lunch","*","*","*","*","*","*"
"Colchester School District","Eligible For Reduced Lunch","*","*","*","*","*","*"
"Colchester School District","Not Eligible For Lunch",2.6,"*","*","*","*","*"
"Common Ground High School District","Eligible For Free Lunch","*","*","*","*","*","*"
"Common Ground High School District","Eligible For Reduced Lunch","*","*","*","*","*","*"
"Common Ground High School District","Not Eligible For Lunch","*","*","*","*","*","*"
"Connecticut Technical High School System","Eligible For Free Lunch","*",4.3,4.1,"*","*","*"
"Connecticut Technical High School System","Eligible For Reduced Lunch","*",4.1,3.5,"*","*","*"
"Connecticut Technical High School System","Not Eligible For Lunch",4.9,2.3,2.0,"*","*","*"
"Coventry School District","Eligible For Free Lunch","*","*","*","*","*","*"
"Coventry School District","Eligible For Reduced Lunch","*","*","*","*","*","*"
"Coventry School District","Not Eligible For Lunch",5.8,"*",5.5,"*","*","*"
"Cromwell School District","Eligible For Free Lunch","*","*","*","*","*","*"
"Cromwell School District","Eligible For Reduced Lunch","*","*","*","*","*","*"
"Cromwell School District","Not Eligible For Lunch","*","*","*","*","*","*"
"Danbury School District","Eligible For Free Lunch",27.8,21.1,22.9,"*","*","*"
"Danbury School District","Eligible For Reduced Lunch",14.3,11.0,7.8,"*","*","*"
"Danbury School District","Not Eligible For Lunch",12.0,9.7,9.7,"*","*","*"
"Darien School District","Eligible For Free Lunch","*","*","*","*","*","*"
