"Six-Year Graduation Rates, Trend"
"All Districts, English Learner Status"

"",,"Non-Graduates",,,,,
"",,"Six-Year Still Enrolled Rate by Year",,,"Six-Year Other Rate by Year",,
"District","English Learner Status","2010-11","2011-12","2012-13","2010-11","2011-12","2012-13"
"Amistad Academy District","Non-ELL","*","*","*","*","*","*"
"Amistad Academy District","ELL","N/A","N/A","*","N/A","N/A","*"
"Ansonia School District","Non-ELL","*","*","*","*","*","*"
"Ansonia School District","ELL","*","*","*","*","*","*"
"Avon School District","Non-ELL","*","*","*","*","*","*"
"Avon School District","ELL","*","*","*","*","*","*"
"Berlin School District","Non-ELL","*","*","*","*","*","*"
"Berlin School District","ELL","*","*","*","*","*","*"
"Bethel School District","Non-ELL","*","*","*","*","*","*"
"Bethel School District","ELL","*","*","*","*","*","*"
"Bloomfield School District","Non-ELL","*","*","*","*","*","*"
"Bloomfield School District","ELL","*","N/A","*","*","N/A","*"
"Bolton School District","Non-ELL","*","*","*","*","*","*"
"Branford School District","Non-ELL","*","*","*","*","*","*"
"Branford School District","ELL","*","*","*","*","*","*"
"Bridgeport School District","Non-ELL",30.1,26.5,24.1,"*","*","*"
"Bridgeport School District","ELL",41.0,34.1,34.1,"*","*","*"
"Bristol School District","Non-ELL","*","*",11.7,"*","*","*"
"Bristol School District","ELL","*","*",25.0,"*","*","*"
"Brookfield School District","Non-ELL","*","*","*","*","*","*"
"Brookfield School District","ELL","*","*","*","*","*","*"
"Canton School District","Non-ELL","*","*","*","*","*","*"
"Canton School District","ELL","*","N/A","N/A","*","N/A","N/A"
"Capitol Region Education Council","Non-ELL","*","*","*","*","*","*"
"Capitol Region Education Council","ELL","*","*","*","*","*","*"
"Cheshire School District","Non-ELL","*","*","*","*","*","*"
"Cheshire School District","ELL","*","*","*","*","*","*"
"Clinton School District","Non-ELL","*","*","*","*","*","*"
"Clinton School District","ELL","*","*","*","*","*","*"
"Colchester School District","Non-ELL","*","*","*","*","*","*"
"Colchester School District","ELL","*","*","*","*","*","*"
"Common Ground High School District","Non-ELL","*","*","*","*","*","*"
"Common Ground High School District","ELL","N/A","*","*","N/A","*","*"
"Connecticut Technical High School System","Non-ELL",5.4,3.1,2.7,"*","*","*"
"Connecticut Technical High School System","ELL",13.5,10.5,10.4,"*","*","*"
"Coventry School District","Non-ELL","*","*","*","*","*","*"
"Coventry School District","ELL","N/A","N/A","*","N/A","N/A","*"
"Cromwell School District","Non-ELL","*","*","*","*","*","*"
"Cromwell School District","ELL","*","*","*","*","*","*"
"Danbury School District","Non-ELL",13.4,11.9,10.8,"*","*","*"
"Danbury School District","ELL",29.8,24.6,27.8,"*","*","*"
"Darien School District","Non-ELL","*","*","*","*","*","*"
"Darien School District","ELL","*","*","N/A","*","*","N/A"
"Department of Mental Health and Addiction Services","Non-ELL","N/A","N/A","*","N/A","N/A","*"
"Derby School District","Non-ELL","*","*","*","*","*","*"
"Derby School District","ELL","*","*","*","*","*","*"
"East Granby School District","Non-ELL","*","*","*","*","*","*"
"East Haddam School District","Non-ELL","*","*","*","*","*","*"
"East Haddam School District","ELL","N/A","*","N/A","N/A","*","N/A"
"East Hampton School District","Non-ELL","*","*","*","*","*","*"
"East Hampton School District","ELL","N/A","*","*","N/A","*","*"
"East Hartford School District","Non-ELL","*",13.4,"*","*","*","*"
"East Hartford School District","ELL","*",25.0,"*","*","*","*"
"East Haven School District","Non-ELL","*","*","*","*","*","*"
"East Haven School District","ELL","*","*","*","*","*","*"
"East Lyme School District","Non-ELL","*","*","*","*","*","*"
"East Lyme School District","ELL","N/A","N/A","*","N/A","N/A","*"
"East Windsor School District","Non-ELL","*","*","*","*","*","*"
"East Windsor School District","ELL","N/A","N/A","*","N/A","N/A","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","Non-ELL","*","*","*","*","*","*"
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","ELL","*","*","*","*","*","*"
"Ellington School District","Non-ELL","*","*","*","*","*","*"
"Ellington School District","ELL","*","*","*","*","*","*"
"Elm City College Preparatory School District","Non-ELL","N/A","*","*","N/A","*","*"
"Enfield School District","Non-ELL","*","*","*","*","*","*"
"Enfield School District","ELL","*","*","*","*","*","*"
"Explorations District","Non-ELL","*","*","*","*","*","*"
"Explorations District","ELL","N/A","N/A","*","N/A","N/A","*"
"Fairfield School District","Non-ELL","*","*","*","*","*","*"
"Fairfield School District","ELL","*","*","*","*","*","*"
"Farmington School District","Non-ELL","*","*","*","*","*","*"
"Farmington School District","ELL","*","*","*","*","*","*"
"Glastonbury School District","Non-ELL","*","*","*","*","*","*"
"Glastonbury School District","ELL","*","*","*","*","*","*"
"Granby School District","Non-ELL","*","*","*","*","*","*"
"Greenwich School District","Non-ELL","*","*","*","*","*","*"
"Greenwich School District","ELL","*","*","*","*","*","*"
"Griswold School District","Non-ELL","*","*","*","*","*","*"
"Griswold School District","ELL","N/A","*","N/A","N/A","*","N/A"
"Groton School District","Non-ELL","*","*","*","*","*","*"
