"FTE Staffing Report for 2015-16"

"District","Assignment Category","Educator Type","FTE Count"
"Achievement First Hartford Academy Inc. District","General Education - Paraprofessional Instructional Assistants","Non-Certified",18.0
="Amistad Academy District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",10.0
="Andover School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",1.0
="Ansonia School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",32.5
="Area Cooperative Educational Services",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",22.5
="Ashford School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",6.0
="Avon School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",24.8
="Barkhamsted School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",3.3
="Berlin School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",25.3
="Bethany School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",1.3
="Bethel School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",16.0
="Bloomfield School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",41.0
="Bolton School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",6.6
="Booker T. Washington Academy District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",8.0
="Bozrah School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",0.0
="Brass City Charter School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",5.8
="Bridgeport Achievement First District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",9.0
="Bridgeport School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",114.5
="Bristol School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",19.0
="Brookfield School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",11.7
="Canaan School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",0.0
="Canterbury School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",8.2
="Canton School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",24.8
="Capital Preparatory Harbor School Inc. District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",8.0
="Capitol Region Education Council",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",367.2
="Chaplin School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",3.1
="Cheshire School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",47.7
="Chester School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",2.0
="Clinton School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",13.4
="Colchester School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",21.9
="Colebrook School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",5.4
="Columbia School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",2.0
="Common Ground High School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",6.6
="Connecticut Technical High School System",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",11.2
="Cooperative Educational Services",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",47.1
="Cornwall School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",2.6
="Coventry School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",16.7
="Cromwell School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",6.5
="Danbury School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",60.4
="Darien School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",42.0
="Deep River School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",6.8
="Derby School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",43.2
="East Granby School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",5.5
="East Haddam School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",6.5
="East Hampton School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",11.0
="East Hartford School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",110.2
="East Haven School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",17.8
="East Lyme School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",6.7
="East Windsor School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",20.0
="Eastern Connecticut Regional Educational Service Center (EASTCONN)",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",48.5
="Eastford School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",2.9
="Easton School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",18.7
="EdAdvance",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",57.5
="Ellington School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",9.8
="Elm City College Preparatory School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",17.0
="Elm City Montessori School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",13.5
="Enfield School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",40.5
="Essex School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",5.0
="Explorations District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",1.0
="Fairfield School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",42.6
="Farmington School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",42.8
="Franklin School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",4.5
="Glastonbury School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",65.0
="Granby School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",13.8
="Great Oaks Charter School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",42.0
="Greenwich School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",48.3
="Griswold School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",2.0
="Groton School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",40.5
="Guilford School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",2.1
="Hamden School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",63.8
="Hampton School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",2.4
="Hartford School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",124.0
="Hartland School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",6.9
="Hebron School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",7.3
="Highville Charter School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",8.0
="Integrated Day Charter School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",9.5
="Interdistrict School for Arts and Comm District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",0.6
="Jumoke Academy District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",26.5
="Kent School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",2.9
="Killingly School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",46.5
="Learn",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",68.2
="Lebanon School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",6.0
="Ledyard School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",21.9
="Lisbon School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",0.9
="Litchfield School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",0.0
="Madison School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",41.8
="Manchester School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",93.6
="Mansfield School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",26.2
="Marlborough School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",4.7
="Meriden School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",57.0
="Middletown School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",56.7
="Milford School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",10.0
="Monroe School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",29.4
="Montville School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",19.0
="Naugatuck School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",45.0
="New Beginnings Inc Family Academy District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",22.8
="New Britain School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",83.0
="New Canaan School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",30.3
="New Fairfield School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",0.0
="New Hartford School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",3.5
="New Haven School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",242.6
="New London School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",25.0
="New Milford School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",16.5
="Newington School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",24.0
="Newtown School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",39.3
="Norfolk School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",1.6
="North Branford School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",32.6
="North Canaan School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",4.1
="North Haven School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",15.0
="North Stonington School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",4.5
="Norwalk School District",="General Education - Paraprofessional Instructional Assistants",="Non-Certified",108.1
